epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627861953647,2021-08-01T19:52:33.647,0.000,-7.927,-7.012,20.732
1627861953657,2021-08-01T19:52:33.657,0.010,-7.256,-6.646,19.573
1627861953667,2021-08-01T19:52:33.667,0.020,-6.951,-5.976,17.622
1627861953677,2021-08-01T19:52:33.677,0.030,-5.915,-4.817,14.756
1627861953687,2021-08-01T19:52:33.687,0.040,-4.817,-3.476,11.707
1627861953697,2021-08-01T19:52:33.697,0.050,-3.963,-2.561,8.415
1627861953707,2021-08-01T19:52:33.707,0.060,-2.866,-2.012,5.061
1627861953717,2021-08-01T19:52:33.717,0.070,-1.707,-1.280,1.768
1627861953727,2021-08-01T19:52:33.727,0.080,-0.793,-0.427,-1.524
1627861953737,2021-08-01T19:52:33.737,0.090,0.000,0.244,-5.122
1627861953747,2021-08-01T19:52:33.747,0.100,0.610,0.671,-9.024
1627861953757,2021-08-01T19:52:33.757,0.110,0.976,1.220,-12.866
1627861953767,2021-08-01T19:52:33.767,0.120,0.732,2.073,-16.768
1627861953777,2021-08-01T19:52:33.777,0.130,0.000,2.927,-20.427
1627861953787,2021-08-01T19:52:33.787,0.140,-0.549,3.902,-23.537
1627861953797,2021-08-01T19:52:33.797,0.150,-1.159,4.939,-25.854
1627861953807,2021-08-01T19:52:33.807,0.160,-1.646,5.976,-27.439
1627861953817,2021-08-01T19:52:33.817,0.170,-1.890,6.829,-28.110
1627861953827,2021-08-01T19:52:33.827,0.180,-1.768,7.439,-27.988
1627861953837,2021-08-01T19:52:33.837,0.190,-1.524,7.927,-27.195
1627861953847,2021-08-01T19:52:33.847,0.200,-1.159,8.232,-26.098
1627861953857,2021-08-01T19:52:33.857,0.210,-0.671,8.354,-25.366
1627861953867,2021-08-01T19:52:33.867,0.220,0.061,7.927,-24.573
1627861953877,2021-08-01T19:52:33.877,0.230,0.915,7.500,-23.171
1627861953887,2021-08-01T19:52:33.887,0.240,1.341,7.805,-21.037
1627861953897,2021-08-01T19:52:33.897,0.250,1.463,8.659,-19.390
1627861953907,2021-08-01T19:52:33.907,0.260,1.585,8.902,-18.902
1627861953917,2021-08-01T19:52:33.917,0.270,1.585,7.927,-19.329
1627861953927,2021-08-01T19:52:33.927,0.280,1.280,6.585,-18.902
1627861953937,2021-08-01T19:52:33.937,0.290,0.305,6.646,-17.012
1627861953947,2021-08-01T19:52:33.947,0.300,-1.159,8.110,-15.671
1627861953957,2021-08-01T19:52:33.957,0.310,-2.195,9.085,-16.280
1627861953967,2021-08-01T19:52:33.967,0.320,-2.866,7.683,-18.476
1627861953977,2021-08-01T19:52:33.977,0.330,-3.537,5.488,-19.878
1627861953987,2021-08-01T19:52:33.987,0.340,-4.573,5.183,-19.512
1627861953997,2021-08-01T19:52:33.997,0.350,-6.037,6.585,-18.841
1627861954007,2021-08-01T19:52:34.007,0.360,-7.134,7.012,-18.902
1627861954017,2021-08-01T19:52:34.017,0.370,-8.049,6.159,-19.207
1627861954027,2021-08-01T19:52:34.027,0.380,-8.780,5.183,-18.720
1627861954037,2021-08-01T19:52:34.037,0.390,-9.634,4.878,-17.561
1627861954047,2021-08-01T19:52:34.047,0.400,-10.183,4.329,-15.610
1627861954057,2021-08-01T19:52:34.057,0.410,-11.159,3.476,-13.293
1627861954067,2021-08-01T19:52:34.067,0.420,-11.646,2.073,-11.280
1627861954077,2021-08-01T19:52:34.077,0.430,-11.890,0.244,-9.451
1627861954087,2021-08-01T19:52:34.087,0.440,-12.134,-0.915,-8.293
1627861954097,2021-08-01T19:52:34.097,0.450,-12.195,-2.622,-7.439
1627861954107,2021-08-01T19:52:34.107,0.460,-11.524,-5.061,-7.134
1627861954117,2021-08-01T19:52:34.117,0.470,-10.793,-6.951,-7.622
1627861954127,2021-08-01T19:52:34.127,0.480,-9.512,-8.049,-8.659
1627861954137,2021-08-01T19:52:34.137,0.490,-8.476,-9.207,-9.329
1627861954147,2021-08-01T19:52:34.147,0.500,-7.866,-9.451,-10.366
1627861954157,2021-08-01T19:52:34.157,0.510,-7.866,-9.939,-11.646
1627861954167,2021-08-01T19:52:34.167,0.520,-7.988,-11.524,-11.524
1627861954177,2021-08-01T19:52:34.177,0.530,-9.024,-11.341,-10.671
1627861954187,2021-08-01T19:52:34.187,0.540,-10.854,-9.695,-10.427
1627861954197,2021-08-01T19:52:34.197,0.550,-12.805,-9.573,-11.159
1627861954207,2021-08-01T19:52:34.207,0.560,-15.244,-10.549,-11.890
