epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627862792938,2021-08-01T20:06:32.938,0.000,-0.793,0.183,-0.671
1627862792948,2021-08-01T20:06:32.948,0.010,-1.037,0.000,-0.427
1627862792958,2021-08-01T20:06:32.958,0.020,-0.610,0.610,-0.732
1627862792968,2021-08-01T20:06:32.968,0.030,-0.610,0.610,-0.793
1627862792978,2021-08-01T20:06:32.978,0.040,-0.549,0.427,-0.732
1627862792988,2021-08-01T20:06:32.988,0.050,-0.427,0.183,-0.610
1627862792998,2021-08-01T20:06:32.998,0.060,-0.244,0.244,-0.671
1627862793008,2021-08-01T20:06:33.008,0.070,-0.061,0.183,-0.793
1627862793018,2021-08-01T20:06:33.018,0.080,0.000,-0.061,-0.793
1627862793028,2021-08-01T20:06:33.028,0.090,0.000,-0.122,-0.793
1627862793038,2021-08-01T20:06:33.038,0.100,0.000,-0.244,-0.671
1627862793048,2021-08-01T20:06:33.048,0.110,0.061,-0.427,-0.732
1627862793058,2021-08-01T20:06:33.058,0.120,0.061,-0.549,-0.732
1627862793068,2021-08-01T20:06:33.068,0.130,-0.183,-0.366,-0.671
1627862793078,2021-08-01T20:06:33.078,0.140,-0.610,0.000,-0.610
1627862793088,2021-08-01T20:06:33.088,0.150,-0.976,0.061,-0.305
1627862793098,2021-08-01T20:06:33.098,0.160,-0.854,-0.122,-0.366
1627862793108,2021-08-01T20:06:33.108,0.170,-0.854,-0.061,-0.488
1627862793118,2021-08-01T20:06:33.118,0.180,-0.976,0.122,-0.305
1627862793128,2021-08-01T20:06:33.128,0.190,-0.671,0.122,-0.305
1627862793138,2021-08-01T20:06:33.138,0.200,-0.305,-0.183,-0.549
1627862793148,2021-08-01T20:06:33.148,0.210,-0.183,-0.305,-0.732
1627862793158,2021-08-01T20:06:33.158,0.220,-0.122,-0.122,-0.732
1627862793168,2021-08-01T20:06:33.168,0.230,0.061,0.122,-0.671
1627862793178,2021-08-01T20:06:33.178,0.240,0.061,0.366,-0.793
1627862793188,2021-08-01T20:06:33.188,0.250,-0.061,0.366,-0.976
1627862793198,2021-08-01T20:06:33.198,0.260,-0.244,0.244,-0.915
1627862793208,2021-08-01T20:06:33.208,0.270,-0.366,0.366,-0.549
1627862793218,2021-08-01T20:06:33.218,0.280,-0.366,0.488,-0.305
1627862793228,2021-08-01T20:06:33.228,0.290,-0.427,0.427,-0.305
1627862793238,2021-08-01T20:06:33.238,0.300,-0.366,0.427,-0.366
1627862793248,2021-08-01T20:06:33.248,0.310,-0.244,0.549,-0.122
1627862793258,2021-08-01T20:06:33.258,0.320,-0.061,0.610,-0.061
1627862793268,2021-08-01T20:06:33.268,0.330,0.000,0.610,0.061
1627862793278,2021-08-01T20:06:33.278,0.340,0.000,0.488,0.244
1627862793288,2021-08-01T20:06:33.288,0.350,0.061,0.183,0.244
1627862793298,2021-08-01T20:06:33.298,0.360,0.000,0.244,-0.122
1627862793308,2021-08-01T20:06:33.308,0.370,-0.366,0.244,-0.671
1627862793318,2021-08-01T20:06:33.318,0.380,-0.610,0.061,-0.976
1627862793328,2021-08-01T20:06:33.328,0.390,-0.366,-0.183,-0.610
1627862793338,2021-08-01T20:06:33.338,0.400,0.183,-0.061,-0.305
1627862793348,2021-08-01T20:06:33.348,0.410,0.305,0.305,-0.122
1627862793358,2021-08-01T20:06:33.358,0.420,0.183,0.488,-0.122
1627862793368,2021-08-01T20:06:33.368,0.430,0.244,0.427,-0.366
1627862793378,2021-08-01T20:06:33.378,0.440,0.122,0.244,-0.366
1627862793388,2021-08-01T20:06:33.388,0.450,-0.122,0.427,-0.244
1627862793398,2021-08-01T20:06:33.398,0.460,-0.366,0.732,-0.244
1627862793408,2021-08-01T20:06:33.408,0.470,-0.732,0.671,-0.549
1627862793418,2021-08-01T20:06:33.418,0.480,-0.915,0.610,-0.671
1627862793428,2021-08-01T20:06:33.428,0.490,-1.159,0.610,-0.793
1627862793438,2021-08-01T20:06:33.438,0.500,-1.280,0.488,-1.098
1627862793448,2021-08-01T20:06:33.448,0.510,-1.220,0.366,-1.098
1627862793458,2021-08-01T20:06:33.458,0.520,-1.159,0.244,-1.098
1627862793468,2021-08-01T20:06:33.468,0.530,-1.037,0.244,-1.037
1627862793478,2021-08-01T20:06:33.478,0.540,-0.854,0.183,-0.976
1627862793488,2021-08-01T20:06:33.488,0.550,-0.732,-0.122,-1.037
1627862793498,2021-08-01T20:06:33.498,0.560,-0.488,-0.305,-1.159
1627862793508,2021-08-01T20:06:33.508,0.570,-0.427,-0.122,-0.915
1627862793518,2021-08-01T20:06:33.518,0.580,-0.427,0.244,-0.549
1627862793528,2021-08-01T20:06:33.528,0.590,-0.488,0.610,-0.305
1627862793538,2021-08-01T20:06:33.538,0.600,-0.366,0.549,-0.122
1627862793548,2021-08-01T20:06:33.548,0.610,-0.427,0.488,0.000
1627862793558,2021-08-01T20:06:33.558,0.620,-0.610,0.610,0.183
1627862793568,2021-08-01T20:06:33.568,0.630,-0.610,0.671,0.488
1627862793578,2021-08-01T20:06:33.578,0.640,-0.549,0.549,0.976
1627862793588,2021-08-01T20:06:33.588,0.650,-0.488,0.732,1.585
1627862793598,2021-08-01T20:06:33.598,0.660,-0.366,0.915,2.317
1627862793608,2021-08-01T20:06:33.608,0.670,-0.244,0.915,3.049
1627862793618,2021-08-01T20:06:33.618,0.680,-0.305,0.732,3.720
1627862793628,2021-08-01T20:06:33.628,0.690,-0.244,0.122,3.963
1627862793638,2021-08-01T20:06:33.638,0.700,-0.061,-0.610,4.573
1627862793648,2021-08-01T20:06:33.648,0.710,0.122,-0.549,6.037
1627862793658,2021-08-01T20:06:33.658,0.720,0.183,0.000,7.439
1627862793668,2021-08-01T20:06:33.668,0.730,0.305,0.305,8.841
1627862793678,2021-08-01T20:06:33.678,0.740,0.488,0.305,10.183
1627862793688,2021-08-01T20:06:33.688,0.750,0.671,0.488,11.402
1627862793698,2021-08-01T20:06:33.698,0.760,0.854,0.671,12.439
1627862793708,2021-08-01T20:06:33.708,0.770,0.915,0.915,13.476
1627862793718,2021-08-01T20:06:33.718,0.780,0.915,1.098,14.329
1627862793728,2021-08-01T20:06:33.728,0.790,0.976,1.037,15.061
1627862793738,2021-08-01T20:06:33.738,0.800,0.915,0.976,15.610
1627862793748,2021-08-01T20:06:33.748,0.810,1.037,1.037,16.037
1627862793758,2021-08-01T20:06:33.758,0.820,0.976,0.976,16.585
1627862793768,2021-08-01T20:06:33.768,0.830,0.976,0.854,16.890
1627862793778,2021-08-01T20:06:33.778,0.840,1.037,0.671,16.890
1627862793788,2021-08-01T20:06:33.788,0.850,0.976,0.549,16.829
1627862793798,2021-08-01T20:06:33.798,0.860,0.793,0.122,16.768
1627862793808,2021-08-01T20:06:33.808,0.870,0.549,-0.122,16.646
1627862793818,2021-08-01T20:06:33.818,0.880,0.122,-0.183,16.585
1627862793828,2021-08-01T20:06:33.828,0.890,-0.244,-0.366,16.524
1627862793838,2021-08-01T20:06:33.838,0.900,-0.549,-0.610,16.341
1627862793848,2021-08-01T20:06:33.848,0.910,-0.976,-0.793,16.341
1627862793858,2021-08-01T20:06:33.858,0.920,-1.220,-0.549,16.341
1627862793868,2021-08-01T20:06:33.868,0.930,-1.402,-0.427,16.280
1627862793878,2021-08-01T20:06:33.878,0.940,-1.646,-0.610,16.402
1627862793888,2021-08-01T20:06:33.888,0.950,-1.646,-0.610,16.402
1627862793898,2021-08-01T20:06:33.898,0.960,-1.829,-0.732,16.646
1627862793908,2021-08-01T20:06:33.908,0.970,-2.256,-0.610,17.073
1627862793918,2021-08-01T20:06:33.918,0.980,-2.317,-0.488,17.866
1627862793928,2021-08-01T20:06:33.928,0.990,-2.622,-0.610,18.537
1627862793938,2021-08-01T20:06:33.938,1.000,-2.805,-0.671,19.390
1627862793948,2021-08-01T20:06:33.948,1.010,-3.171,-0.610,20.488
1627862793958,2021-08-01T20:06:33.958,1.020,-3.415,-0.793,21.646
1627862793968,2021-08-01T20:06:33.968,1.030,-3.598,-0.976,23.110
1627862793978,2021-08-01T20:06:33.978,1.040,-3.780,-1.159,24.817
1627862793988,2021-08-01T20:06:33.988,1.050,-4.024,-1.280,26.524
1627862793998,2021-08-01T20:06:33.998,1.060,-3.963,-1.402,28.476
1627862794008,2021-08-01T20:06:34.008,1.070,-3.720,-1.646,30.549
1627862794018,2021-08-01T20:06:34.018,1.080,-3.354,-1.890,32.805
1627862794028,2021-08-01T20:06:34.028,1.090,-2.927,-2.134,35.244
1627862794038,2021-08-01T20:06:34.038,1.100,-2.012,-2.683,37.622
1627862794048,2021-08-01T20:06:34.048,1.110,-1.159,-3.171,39.634
1627862794058,2021-08-01T20:06:34.058,1.120,-0.244,-3.780,41.037
1627862794068,2021-08-01T20:06:34.068,1.130,0.793,-4.695,41.951
1627862794078,2021-08-01T20:06:34.078,1.140,1.829,-5.183,42.927
1627862794088,2021-08-01T20:06:34.088,1.150,2.744,-5.244,43.841
1627862794098,2021-08-01T20:06:34.098,1.160,3.415,-5.366,44.695
1627862794108,2021-08-01T20:06:34.108,1.170,4.024,-5.427,44.878
1627862794118,2021-08-01T20:06:34.118,1.180,4.329,-5.366,44.878
1627862794128,2021-08-01T20:06:34.128,1.190,4.634,-5.610,44.329
1627862794138,2021-08-01T20:06:34.138,1.200,5.122,-6.280,43.171
1627862794148,2021-08-01T20:06:34.148,1.210,5.366,-6.890,41.768
1627862794158,2021-08-01T20:06:34.158,1.220,5.671,-7.500,40.244
1627862794168,2021-08-01T20:06:34.168,1.230,6.098,-8.049,38.720
1627862794178,2021-08-01T20:06:34.178,1.240,6.463,-7.866,37.073
1627862794188,2021-08-01T20:06:34.188,1.250,6.707,-7.866,35.183
1627862794198,2021-08-01T20:06:34.198,1.260,6.951,-8.110,33.293
1627862794208,2021-08-01T20:06:34.208,1.270,7.195,-8.415,31.524
1627862794218,2021-08-01T20:06:34.218,1.280,7.500,-8.902,29.695
1627862794228,2021-08-01T20:06:34.228,1.290,8.049,-9.451,27.866
1627862794238,2021-08-01T20:06:34.238,1.300,8.232,-9.390,25.915
1627862794248,2021-08-01T20:06:34.248,1.310,8.415,-8.902,24.512
1627862794258,2021-08-01T20:06:34.258,1.320,8.476,-8.537,23.049
1627862794268,2021-08-01T20:06:34.268,1.330,8.354,-8.537,21.280
1627862794278,2021-08-01T20:06:34.278,1.340,8.171,-8.720,19.512
1627862794288,2021-08-01T20:06:34.288,1.350,8.171,-8.415,17.988
1627862794298,2021-08-01T20:06:34.298,1.360,8.110,-7.378,16.951
1627862794308,2021-08-01T20:06:34.308,1.370,7.744,-6.402,16.098
1627862794318,2021-08-01T20:06:34.318,1.380,7.561,-5.976,15.488
1627862794328,2021-08-01T20:06:34.328,1.390,7.195,-5.183,15.305
1627862794338,2021-08-01T20:06:34.338,1.400,6.829,-4.268,15.122
1627862794348,2021-08-01T20:06:34.348,1.410,6.646,-3.659,15.122
1627862794358,2021-08-01T20:06:34.358,1.420,6.402,-2.805,14.329
1627862794368,2021-08-01T20:06:34.368,1.430,5.915,-2.256,13.171
1627862794378,2021-08-01T20:06:34.378,1.440,5.183,-2.317,11.951
1627862794388,2021-08-01T20:06:34.388,1.450,4.207,-1.829,10.976
1627862794398,2021-08-01T20:06:34.398,1.460,3.537,-0.854,10.183
1627862794408,2021-08-01T20:06:34.408,1.470,2.866,-0.793,9.207
