epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627862166488,2021-08-01T19:56:06.488,0.000,0.928,0.128,0.072
1627862166498,2021-08-01T19:56:06.498,0.010,0.938,0.128,0.070
1627862166508,2021-08-01T19:56:06.508,0.020,0.938,0.128,0.069
1627862166518,2021-08-01T19:56:06.518,0.030,0.936,0.130,0.072
1627862166528,2021-08-01T19:56:06.528,0.040,0.935,0.130,0.069
1627862166538,2021-08-01T19:56:06.538,0.050,0.939,0.132,0.067
1627862166548,2021-08-01T19:56:06.548,0.060,0.938,0.134,0.068
1627862166558,2021-08-01T19:56:06.558,0.070,0.936,0.133,0.067
1627862166568,2021-08-01T19:56:06.568,0.080,0.939,0.131,0.069
1627862166578,2021-08-01T19:56:06.578,0.090,0.940,0.132,0.071
1627862166588,2021-08-01T19:56:06.588,0.100,0.935,0.134,0.070
1627862166598,2021-08-01T19:56:06.598,0.110,0.937,0.132,0.070
1627862166608,2021-08-01T19:56:06.608,0.120,0.938,0.132,0.070
1627862166618,2021-08-01T19:56:06.618,0.130,0.937,0.134,0.069
1627862166628,2021-08-01T19:56:06.628,0.140,0.936,0.133,0.070
1627862166638,2021-08-01T19:56:06.638,0.150,0.938,0.133,0.069
1627862166648,2021-08-01T19:56:06.648,0.160,0.940,0.132,0.068
1627862166658,2021-08-01T19:56:06.658,0.170,0.936,0.132,0.070
1627862166668,2021-08-01T19:56:06.668,0.180,0.933,0.129,0.070
1627862166678,2021-08-01T19:56:06.678,0.190,0.935,0.131,0.067
1627862166688,2021-08-01T19:56:06.688,0.200,0.934,0.127,0.067
1627862166698,2021-08-01T19:56:06.698,0.210,0.932,0.129,0.065
1627862166708,2021-08-01T19:56:06.708,0.220,0.930,0.129,0.066
1627862166718,2021-08-01T19:56:06.718,0.230,0.930,0.127,0.065
1627862166728,2021-08-01T19:56:06.728,0.240,0.934,0.125,0.069
1627862166738,2021-08-01T19:56:06.738,0.250,0.934,0.128,0.070
1627862166748,2021-08-01T19:56:06.748,0.260,0.933,0.128,0.068
1627862166758,2021-08-01T19:56:06.758,0.270,0.927,0.126,0.068
1627862166768,2021-08-01T19:56:06.768,0.280,0.924,0.126,0.073
1627862166778,2021-08-01T19:56:06.778,0.290,0.926,0.127,0.072
1627862166788,2021-08-01T19:56:06.788,0.300,0.923,0.129,0.071
1627862166798,2021-08-01T19:56:06.798,0.310,0.919,0.125,0.074
1627862166808,2021-08-01T19:56:06.808,0.320,0.922,0.125,0.068
1627862166818,2021-08-01T19:56:06.818,0.330,0.923,0.123,0.068
1627862166828,2021-08-01T19:56:06.828,0.340,0.921,0.120,0.068
1627862166838,2021-08-01T19:56:06.838,0.350,0.920,0.115,0.072
1627862166848,2021-08-01T19:56:06.848,0.360,0.930,0.112,0.072
1627862166858,2021-08-01T19:56:06.858,0.370,0.931,0.108,0.074
1627862166868,2021-08-01T19:56:06.868,0.380,0.925,0.107,0.080
1627862166878,2021-08-01T19:56:06.878,0.390,0.920,0.109,0.080
1627862166888,2021-08-01T19:56:06.888,0.400,0.917,0.109,0.084
1627862166898,2021-08-01T19:56:06.898,0.410,0.921,0.111,0.090
1627862166908,2021-08-01T19:56:06.908,0.420,0.923,0.113,0.091
1627862166918,2021-08-01T19:56:06.918,0.430,0.924,0.114,0.093
1627862166928,2021-08-01T19:56:06.928,0.440,0.922,0.115,0.091
1627862166938,2021-08-01T19:56:06.938,0.450,0.926,0.115,0.089
1627862166948,2021-08-01T19:56:06.948,0.460,0.933,0.115,0.087
1627862166958,2021-08-01T19:56:06.958,0.470,0.939,0.114,0.085
1627862166968,2021-08-01T19:56:06.968,0.480,0.949,0.117,0.078
1627862166978,2021-08-01T19:56:06.978,0.490,0.949,0.122,0.070
1627862166988,2021-08-01T19:56:06.988,0.500,0.952,0.121,0.067
1627862166998,2021-08-01T19:56:06.998,0.510,0.961,0.124,0.060
1627862167008,2021-08-01T19:56:07.008,0.520,0.965,0.129,0.053
1627862167018,2021-08-01T19:56:07.018,0.530,0.967,0.127,0.047
1627862167028,2021-08-01T19:56:07.028,0.540,0.964,0.133,0.047
1627862167038,2021-08-01T19:56:07.038,0.550,0.964,0.137,0.047
1627862167048,2021-08-01T19:56:07.048,0.560,0.963,0.137,0.051
1627862167058,2021-08-01T19:56:07.058,0.570,0.959,0.143,0.052
1627862167068,2021-08-01T19:56:07.068,0.580,0.953,0.144,0.054
1627862167078,2021-08-01T19:56:07.078,0.590,0.950,0.147,0.054
1627862167088,2021-08-01T19:56:07.088,0.600,0.949,0.152,0.058
1627862167098,2021-08-01T19:56:07.098,0.610,0.944,0.158,0.057
1627862167108,2021-08-01T19:56:07.108,0.620,0.933,0.163,0.059
1627862167118,2021-08-01T19:56:07.118,0.630,0.926,0.172,0.060
1627862167128,2021-08-01T19:56:07.128,0.640,0.937,0.181,0.061
1627862167138,2021-08-01T19:56:07.138,0.650,0.949,0.186,0.064
1627862167148,2021-08-01T19:56:07.148,0.660,0.951,0.196,0.062
1627862167158,2021-08-01T19:56:07.158,0.670,0.940,0.204,0.063
1627862167168,2021-08-01T19:56:07.168,0.680,0.943,0.210,0.072
1627862167178,2021-08-01T19:56:07.178,0.690,0.946,0.224,0.067
1627862167188,2021-08-01T19:56:07.188,0.700,0.950,0.231,0.065
1627862167198,2021-08-01T19:56:07.198,0.710,0.950,0.238,0.068
1627862167208,2021-08-01T19:56:07.208,0.720,0.939,0.242,0.063
1627862167218,2021-08-01T19:56:07.218,0.730,0.940,0.240,0.062
1627862167228,2021-08-01T19:56:07.228,0.740,0.937,0.247,0.060
1627862167238,2021-08-01T19:56:07.238,0.750,0.939,0.253,0.059
1627862167248,2021-08-01T19:56:07.248,0.760,0.937,0.263,0.054
1627862167258,2021-08-01T19:56:07.258,0.770,0.928,0.262,0.049
1627862167268,2021-08-01T19:56:07.268,0.780,0.929,0.258,0.053
1627862167278,2021-08-01T19:56:07.278,0.790,0.934,0.264,0.049
1627862167288,2021-08-01T19:56:07.288,0.800,0.935,0.266,0.045
1627862167298,2021-08-01T19:56:07.298,0.810,0.931,0.267,0.047
1627862167308,2021-08-01T19:56:07.308,0.820,0.921,0.268,0.047
1627862167318,2021-08-01T19:56:07.318,0.830,0.917,0.265,0.046
1627862167328,2021-08-01T19:56:07.328,0.840,0.920,0.263,0.046
1627862167338,2021-08-01T19:56:07.338,0.850,0.919,0.264,0.047
1627862167348,2021-08-01T19:56:07.348,0.860,0.910,0.260,0.042
1627862167358,2021-08-01T19:56:07.358,0.870,0.899,0.260,0.045
1627862167368,2021-08-01T19:56:07.368,0.880,0.895,0.264,0.042
1627862167378,2021-08-01T19:56:07.378,0.890,0.898,0.262,0.040
1627862167388,2021-08-01T19:56:07.388,0.900,0.905,0.255,0.040
1627862167398,2021-08-01T19:56:07.398,0.910,0.909,0.250,0.039
1627862167408,2021-08-01T19:56:07.408,0.920,0.905,0.254,0.043
1627862167418,2021-08-01T19:56:07.418,0.930,0.907,0.255,0.041
1627862167428,2021-08-01T19:56:07.428,0.940,0.906,0.253,0.045
1627862167438,2021-08-01T19:56:07.438,0.950,0.901,0.257,0.050
1627862167448,2021-08-01T19:56:07.448,0.960,0.904,0.259,0.048
1627862167458,2021-08-01T19:56:07.458,0.970,0.909,0.254,0.048
1627862167468,2021-08-01T19:56:07.468,0.980,0.917,0.251,0.051
1627862167478,2021-08-01T19:56:07.478,0.990,0.912,0.256,0.057
1627862167488,2021-08-01T19:56:07.488,1.000,0.905,0.254,0.059
1627862167498,2021-08-01T19:56:07.498,1.010,0.910,0.249,0.057
1627862167508,2021-08-01T19:56:07.508,1.020,0.911,0.243,0.054
1627862167518,2021-08-01T19:56:07.518,1.030,0.909,0.238,0.054
1627862167528,2021-08-01T19:56:07.528,1.040,0.910,0.230,0.053
1627862167538,2021-08-01T19:56:07.538,1.050,0.908,0.222,0.049
1627862167548,2021-08-01T19:56:07.548,1.060,0.911,0.219,0.047
1627862167558,2021-08-01T19:56:07.558,1.070,0.915,0.212,0.046
1627862167568,2021-08-01T19:56:07.568,1.080,0.917,0.208,0.044
1627862167578,2021-08-01T19:56:07.578,1.090,0.917,0.202,0.038
1627862167588,2021-08-01T19:56:07.588,1.100,0.922,0.202,0.039
1627862167598,2021-08-01T19:56:07.598,1.110,0.928,0.196,0.038
1627862167608,2021-08-01T19:56:07.608,1.120,0.929,0.189,0.039
