epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1627861762142,2021-08-01T19:49:22.142,0.000,-0.000105750,0.000087875,-0.000057375
1627861762192,2021-08-01T19:49:22.192,0.050,-0.000105375,0.000088250,-0.000057750
1627861762242,2021-08-01T19:49:22.242,0.100,-0.000106125,0.000080625,-0.000058562
1627861762292,2021-08-01T19:49:22.292,0.150,-0.000104313,0.000088250,-0.000057813
1627861762342,2021-08-01T19:49:22.342,0.200,-0.000106500,0.000086063,-0.000058938
1627861762392,2021-08-01T19:49:22.392,0.250,-0.000106500,0.000089375,-0.000057000
1627861762442,2021-08-01T19:49:22.442,0.300,-0.000106125,0.000088625,-0.000058938
1627861762492,2021-08-01T19:49:22.492,0.350,-0.000104313,0.000088625,-0.000058562
1627861762542,2021-08-01T19:49:22.542,0.400,-0.000106125,0.000089375,-0.000060937
1627861762592,2021-08-01T19:49:22.592,0.450,-0.000105375,0.000085000,-0.000059000
1627861762642,2021-08-01T19:49:22.642,0.500,-0.000105062,0.000089000,-0.000059000
1627861762692,2021-08-01T19:49:22.692,0.550,-0.000106125,0.000089000,-0.000058625
1627861762742,2021-08-01T19:49:22.742,0.600,-0.000105062,0.000089000,-0.000057438
1627861762792,2021-08-01T19:49:22.792,0.650,-0.000105375,0.000088625,-0.000059750
1627861762842,2021-08-01T19:49:22.842,0.700,-0.000104313,0.000088625,-0.000057813
1627861762892,2021-08-01T19:49:22.892,0.750,-0.000107562,0.000088250,-0.000057813
1627861762942,2021-08-01T19:49:22.942,0.800,-0.000104687,0.000086812,-0.000057063
1627861762992,2021-08-01T19:49:22.992,0.850,-0.000103937,0.000088250,-0.000059000
1627861763042,2021-08-01T19:49:23.042,0.900,-0.000105438,0.000087875,-0.000059375
1627861763092,2021-08-01T19:49:23.092,0.950,-0.000105750,0.000087562,-0.000059375
1627861763142,2021-08-01T19:49:23.142,1.000,-0.000103937,0.000086438,-0.000060937
1627861763192,2021-08-01T19:49:23.192,1.050,-0.000105750,0.000085375,-0.000059750
1627861763242,2021-08-01T19:49:23.242,1.100,-0.000106875,0.000085375,-0.000060937
1627861763292,2021-08-01T19:49:23.292,1.150,-0.000105062,0.000084250,-0.000060562
1627861763342,2021-08-01T19:49:23.342,1.200,-0.000106125,0.000084250,-0.000058625
1627861763392,2021-08-01T19:49:23.392,1.250,-0.000105375,0.000083500,-0.000058625
1627861763442,2021-08-01T19:49:23.442,1.300,-0.000106875,0.000084625,-0.000057438
1627861763492,2021-08-01T19:49:23.492,1.350,-0.000107250,0.000083563,-0.000060562
1627861763542,2021-08-01T19:49:23.542,1.400,-0.000104313,0.000084625,-0.000059375
1627861763592,2021-08-01T19:49:23.592,1.450,-0.000105062,0.000082062,-0.000060187
1627861763642,2021-08-01T19:49:23.642,1.500,-0.000106125,0.000083500,-0.000061687
1627861763692,2021-08-01T19:49:23.692,1.550,-0.000106875,0.000084625,-0.000059375
1627861763742,2021-08-01T19:49:23.742,1.600,-0.000104687,0.000083500,-0.000059750
1627861763792,2021-08-01T19:49:23.792,1.650,-0.000107937,0.000084250,-0.000059750
1627861763842,2021-08-01T19:49:23.842,1.700,-0.000105438,0.000082812,-0.000060937
1627861763892,2021-08-01T19:49:23.892,1.750,-0.000103563,0.000083500,-0.000059750
1627861763942,2021-08-01T19:49:23.942,1.800,-0.000106500,0.000082812,-0.000061313
1627861763992,2021-08-01T19:49:23.992,1.850,-0.000106875,0.000081688,-0.000062500
1627861764042,2021-08-01T19:49:24.042,1.900,-0.000104687,0.000080250,-0.000060187
1627861764092,2021-08-01T19:49:24.092,1.950,-0.000105375,0.000081000,-0.000062062
1627861764142,2021-08-01T19:49:24.142,2.000,-0.000105750,0.000081688,-0.000059750
1627861764192,2021-08-01T19:49:24.192,2.050,-0.000103250,0.000081000,-0.000060562
1627861764242,2021-08-01T19:49:24.242,2.100,-0.000105062,0.000078438,-0.000060937
1627861764292,2021-08-01T19:49:24.292,2.150,-0.000103937,0.000081375,-0.000061313
1627861764342,2021-08-01T19:49:24.342,2.200,-0.000105062,0.000083563,-0.000061313
1627861764392,2021-08-01T19:49:24.392,2.250,-0.000104313,0.000081375,-0.000060187
1627861764442,2021-08-01T19:49:24.442,2.300,-0.000104687,0.000081000,-0.000061313
1627861764492,2021-08-01T19:49:24.492,2.350,-0.000105750,0.000081688,-0.000059000
1627861764542,2021-08-01T19:49:24.542,2.400,-0.000103937,0.000082812,-0.000062125
1627861764592,2021-08-01T19:49:24.592,2.450,-0.000104687,0.000068562,-0.000060562
1627861764642,2021-08-01T19:49:24.642,2.500,-0.000104687,0.000083188,-0.000061687
1627861764692,2021-08-01T19:49:24.692,2.550,-0.000105438,0.000083188,-0.000061750
1627861764742,2021-08-01T19:49:24.742,2.600,-0.000105750,0.000083188,-0.000062125
1627861764792,2021-08-01T19:49:24.792,2.650,-0.000105750,0.000083500,-0.000062500
1627861764842,2021-08-01T19:49:24.842,2.700,-0.000106125,0.000084625,-0.000061750
1627861764892,2021-08-01T19:49:24.892,2.750,-0.000106125,0.000084250,-0.000064438
1627861764942,2021-08-01T19:49:24.942,2.800,-0.000106875,0.000077312,-0.000063250
1627861764992,2021-08-01T19:49:24.992,2.850,-0.000106500,0.000087562,-0.000064063
1627861765042,2021-08-01T19:49:25.042,2.900,-0.000107250,0.000084625,-0.000064063
1627861765092,2021-08-01T19:49:25.092,2.950,-0.000105750,0.000086063,-0.000062500
1627861765142,2021-08-01T19:49:25.142,3.000,-0.000105750,0.000087188,-0.000062875
1627861765192,2021-08-01T19:49:25.192,3.050,-0.000103563,0.000087875,-0.000060937
1627861765242,2021-08-01T19:49:25.242,3.100,-0.000107250,0.000087875,-0.000060937
1627861765292,2021-08-01T19:49:25.292,3.150,-0.000105062,0.000078062,-0.000060562
1627861765342,2021-08-01T19:49:25.342,3.200,-0.000104313,0.000089375,-0.000061313
1627861765392,2021-08-01T19:49:25.392,3.250,-0.000105438,0.000088625,-0.000059375
1627861765442,2021-08-01T19:49:25.442,3.300,-0.000105438,0.000089375,-0.000059000
1627861765492,2021-08-01T19:49:25.492,3.350,-0.000105438,0.000089750,-0.000058625
1627861765542,2021-08-01T19:49:25.542,3.400,-0.000105750,0.000090813,-0.000057438
1627861765592,2021-08-01T19:49:25.592,3.450,-0.000106500,0.000089375,-0.000056687
1627861765642,2021-08-01T19:49:25.642,3.500,-0.000105062,0.000077688,-0.000055500
1627861765692,2021-08-01T19:49:25.692,3.550,-0.000107250,0.000090437,-0.000055500
1627861765742,2021-08-01T19:49:25.742,3.600,-0.000105438,0.000090813,-0.000052000
1627861765792,2021-08-01T19:49:25.792,3.650,-0.000105750,0.000092625,-0.000050437
1627861765842,2021-08-01T19:49:25.842,3.700,-0.000105062,0.000090813,-0.000049687
1627861765892,2021-08-01T19:49:25.892,3.750,-0.000103937,0.000091938,-0.000046563
1627861765942,2021-08-01T19:49:25.942,3.800,-0.000104687,0.000090437,-0.000046563
1627861765992,2021-08-01T19:49:25.992,3.850,-0.000105438,0.000077312,-0.000044250
1627861766042,2021-08-01T19:49:26.042,3.900,-0.000103937,0.000093000,-0.000043063
1627861766092,2021-08-01T19:49:26.092,3.950,-0.000103563,0.000091562,-0.000044250
1627861766142,2021-08-01T19:49:26.142,4.000,-0.000103937,0.000092312,-0.000041562
1627861766192,2021-08-01T19:49:26.192,4.050,-0.000103250,0.000091938,-0.000041937
1627861766242,2021-08-01T19:49:26.242,4.100,-0.000103250,0.000092312,-0.000041125
1627861766292,2021-08-01T19:49:26.292,4.150,-0.000103937,0.000090813,-0.000041125
1627861766342,2021-08-01T19:49:26.342,4.200,-0.000102125,0.000075875,-0.000041125
1627861766392,2021-08-01T19:49:26.392,4.250,-0.000104313,0.000091938,-0.000041937
1627861766442,2021-08-01T19:49:26.442,4.300,-0.000105062,0.000092625,-0.000041500
1627861766492,2021-08-01T19:49:26.492,4.350,-0.000104313,0.000091188,-0.000041500
1627861766542,2021-08-01T19:49:26.542,4.400,-0.000103250,0.000093000,-0.000041500
1627861766592,2021-08-01T19:49:26.592,4.450,-0.000103563,0.000092625,-0.000041937
1627861766642,2021-08-01T19:49:26.642,4.500,-0.000103937,0.000091188,-0.000043063
1627861766692,2021-08-01T19:49:26.692,4.550,-0.000105062,0.000075500,-0.000041188
1627861766742,2021-08-01T19:49:26.742,4.600,-0.000103937,0.000091562,-0.000042688
1627861766792,2021-08-01T19:49:26.792,4.650,-0.000104687,0.000091562,-0.000042312
1627861766842,2021-08-01T19:49:26.842,4.700,-0.000105062,0.000092312,-0.000041125
1627861766892,2021-08-01T19:49:26.892,4.750,-0.000105062,0.000090813,-0.000045000
1627861766942,2021-08-01T19:49:26.942,4.800,-0.000104687,0.000092312,-0.000044250
1627861766992,2021-08-01T19:49:26.992,4.850,-0.000103250,0.000091938,-0.000047375
1627861767042,2021-08-01T19:49:27.042,4.900,-0.000102500,0.000078062,-0.000051250
1627861767092,2021-08-01T19:49:27.092,4.950,-0.000101750,0.000093750,-0.000053937
1627861767142,2021-08-01T19:49:27.142,5.000,-0.000101375,0.000093750,-0.000057063
1627861767192,2021-08-01T19:49:27.192,5.050,-0.000100688,0.000093375,-0.000056687
1627861767242,2021-08-01T19:49:27.242,5.100,-0.000099187,0.000096312,-0.000059375
1627861767292,2021-08-01T19:49:27.292,5.150,-0.000101062,0.000096688,-0.000059375
1627861767342,2021-08-01T19:49:27.342,5.200,-0.000101375,0.000097750,-0.000060187
1627861767392,2021-08-01T19:49:27.392,5.250,-0.000098500,0.000086812,-0.000059813
1627861767442,2021-08-01T19:49:27.442,5.300,-0.000098125,0.000092625,-0.000061750
1627861767492,2021-08-01T19:49:27.492,5.350,-0.000098500,0.000093000,-0.000060937
1627861767542,2021-08-01T19:49:27.542,5.400,-0.000098875,0.000094813,-0.000060187
1627861767592,2021-08-01T19:49:27.592,5.450,-0.000099563,0.000091188,-0.000061375
1627861767642,2021-08-01T19:49:27.642,5.500,-0.000098875,0.000091188,-0.000060562
1627861767692,2021-08-01T19:49:27.692,5.550,-0.000099187,0.000093000,-0.000061750
1627861767742,2021-08-01T19:49:27.742,5.600,-0.000099563,0.000085750,-0.000060937
1627861767792,2021-08-01T19:49:27.792,5.650,-0.000100312,0.000094500,-0.000060562
1627861767842,2021-08-01T19:49:27.842,5.700,-0.000100312,0.000093000,-0.000061375
1627861767892,2021-08-01T19:49:27.892,5.750,-0.000100688,0.000093375,-0.000060937
1627861767942,2021-08-01T19:49:27.942,5.800,-0.000099563,0.000095563,-0.000062125
1627861767992,2021-08-01T19:49:27.992,5.850,-0.000098125,0.000090813,-0.000060937
1627861768042,2021-08-01T19:49:28.042,5.900,-0.000098500,0.000094500,-0.000062500
1627861768092,2021-08-01T19:49:28.092,5.950,-0.000099187,0.000087938,-0.000064438
1627861768142,2021-08-01T19:49:28.142,6.000,-0.000098500,0.000095938,-0.000063687
1627861768192,2021-08-01T19:49:28.192,6.050,-0.000099187,0.000092625,-0.000063250
1627861768242,2021-08-01T19:49:28.242,6.100,-0.000099937,0.000096688,-0.000063250
1627861768292,2021-08-01T19:49:28.292,6.150,-0.000098875,0.000097000,-0.000065250
1627861768342,2021-08-01T19:49:28.342,6.200,-0.000099563,0.000096312,-0.000064438
1627861768392,2021-08-01T19:49:28.392,6.250,-0.000099937,0.000097000,-0.000064812
1627861768442,2021-08-01T19:49:28.442,6.300,-0.000100312,0.000090813,-0.000065250
1627861768492,2021-08-01T19:49:28.492,6.350,-0.000100312,0.000095187,-0.000062125
