epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627861567875,2021-08-01T19:46:07.875,0.000,-18.171,-9.268,-12.988
1627861567885,2021-08-01T19:46:07.885,0.010,-18.659,-8.963,-13.171
1627861567895,2021-08-01T19:46:07.895,0.020,-20.549,-9.451,-13.049
1627861567905,2021-08-01T19:46:07.905,0.030,-22.744,-9.573,-12.866
1627861567915,2021-08-01T19:46:07.915,0.040,-24.695,-9.817,-12.195
1627861567925,2021-08-01T19:46:07.925,0.050,-26.890,-10.061,-11.524
1627861567935,2021-08-01T19:46:07.935,0.060,-29.146,-10.366,-11.098
1627861567945,2021-08-01T19:46:07.945,0.070,-31.707,-10.305,-10.549
1627861567955,2021-08-01T19:46:07.955,0.080,-34.268,-10.244,-9.878
1627861567965,2021-08-01T19:46:07.965,0.090,-36.463,-10.366,-9.451
1627861567975,2021-08-01T19:46:07.975,0.100,-38.537,-10.732,-9.146
1627861567985,2021-08-01T19:46:07.985,0.110,-40.305,-10.793,-9.024
1627861567995,2021-08-01T19:46:07.995,0.120,-42.073,-10.854,-8.963
1627861568005,2021-08-01T19:46:08.005,0.130,-44.024,-10.915,-8.902
1627861568015,2021-08-01T19:46:08.015,0.140,-45.671,-11.037,-8.659
1627861568025,2021-08-01T19:46:08.025,0.150,-47.195,-10.671,-8.293
1627861568035,2021-08-01T19:46:08.035,0.160,-48.354,-9.878,-7.805
1627861568045,2021-08-01T19:46:08.045,0.170,-49.146,-9.024,-7.073
1627861568055,2021-08-01T19:46:08.055,0.180,-49.695,-7.927,-6.037
1627861568065,2021-08-01T19:46:08.065,0.190,-50.183,-6.951,-4.756
1627861568075,2021-08-01T19:46:08.075,0.200,-50.549,-6.159,-3.354
1627861568085,2021-08-01T19:46:08.085,0.210,-50.549,-5.427,-2.134
1627861568095,2021-08-01T19:46:08.095,0.220,-50.671,-4.512,-0.671
1627861568105,2021-08-01T19:46:08.105,0.230,-50.793,-3.902,1.159
1627861568115,2021-08-01T19:46:08.115,0.240,-51.341,-3.476,2.805
1627861568125,2021-08-01T19:46:08.125,0.250,-52.012,-3.171,3.720
1627861568135,2021-08-01T19:46:08.135,0.260,-52.805,-3.171,4.512
1627861568145,2021-08-01T19:46:08.145,0.270,-54.207,-3.415,5.000
1627861568155,2021-08-01T19:46:08.155,0.280,-55.671,-4.573,4.634
1627861568165,2021-08-01T19:46:08.165,0.290,-57.317,-5.976,4.207
1627861568175,2021-08-01T19:46:08.175,0.300,-58.659,-6.585,3.780
1627861568185,2021-08-01T19:46:08.185,0.310,-60.183,-6.768,3.537
1627861568195,2021-08-01T19:46:08.195,0.320,-61.159,-7.195,3.354
1627861568205,2021-08-01T19:46:08.205,0.330,-61.646,-7.988,3.049
1627861568215,2021-08-01T19:46:08.215,0.340,-62.195,-8.049,2.866
1627861568225,2021-08-01T19:46:08.225,0.350,-62.317,-7.988,2.317
1627861568235,2021-08-01T19:46:08.235,0.360,-62.073,-8.476,1.280
1627861568245,2021-08-01T19:46:08.245,0.370,-61.524,-8.780,0.305
1627861568255,2021-08-01T19:46:08.255,0.380,-60.732,-8.476,-0.610
1627861568265,2021-08-01T19:46:08.265,0.390,-59.573,-8.293,-1.585
1627861568275,2021-08-01T19:46:08.275,0.400,-57.683,-8.354,-2.866
1627861568285,2021-08-01T19:46:08.285,0.410,-55.671,-8.049,-4.634
1627861568295,2021-08-01T19:46:08.295,0.420,-53.598,-8.415,-7.561
1627861568305,2021-08-01T19:46:08.305,0.430,-50.671,-8.841,-8.720
1627861568315,2021-08-01T19:46:08.315,0.440,-48.232,-7.622,-7.866
1627861568325,2021-08-01T19:46:08.325,0.450,-45.305,-6.524,-7.256
1627861568335,2021-08-01T19:46:08.335,0.460,-41.829,-6.341,-6.524
1627861568345,2021-08-01T19:46:08.345,0.470,-38.415,-6.098,-5.305
1627861568355,2021-08-01T19:46:08.355,0.480,-34.695,-5.244,-3.171
1627861568365,2021-08-01T19:46:08.365,0.490,-31.341,-4.146,-1.768
1627861568375,2021-08-01T19:46:08.375,0.500,-27.805,-3.963,-2.195
1627861568385,2021-08-01T19:46:08.385,0.510,-24.085,-4.146,-1.951
1627861568395,2021-08-01T19:46:08.395,0.520,-20.366,-4.085,-1.341
1627861568405,2021-08-01T19:46:08.405,0.530,-16.585,-3.171,-0.549
1627861568415,2021-08-01T19:46:08.415,0.540,-12.500,-2.439,0.000
1627861568425,2021-08-01T19:46:08.425,0.550,-8.171,-2.317,0.122
1627861568435,2021-08-01T19:46:08.435,0.560,-3.963,-2.317,-0.427
1627861568445,2021-08-01T19:46:08.445,0.570,0.244,-2.012,-1.402
1627861568455,2021-08-01T19:46:08.455,0.580,4.451,-1.341,-1.829
1627861568465,2021-08-01T19:46:08.465,0.590,8.659,-0.183,-2.683
1627861568475,2021-08-01T19:46:08.475,0.600,13.476,0.549,-4.390
1627861568485,2021-08-01T19:46:08.485,0.610,18.720,1.402,-5.366
1627861568495,2021-08-01T19:46:08.495,0.620,23.598,3.476,-5.915
1627861568505,2021-08-01T19:46:08.505,0.630,28.659,5.366,-6.646
1627861568515,2021-08-01T19:46:08.515,0.640,34.024,6.098,-7.683
1627861568525,2021-08-01T19:46:08.525,0.650,39.024,6.768,-8.841
1627861568535,2021-08-01T19:46:08.535,0.660,43.537,8.415,-9.390
1627861568545,2021-08-01T19:46:08.545,0.670,47.622,10.183,-9.573
1627861568555,2021-08-01T19:46:08.555,0.680,51.220,11.280,-9.878
1627861568565,2021-08-01T19:46:08.565,0.690,54.085,12.012,-10.122
1627861568575,2021-08-01T19:46:08.575,0.700,56.585,12.805,-10.061
1627861568585,2021-08-01T19:46:08.585,0.710,58.780,13.476,-9.939
1627861568595,2021-08-01T19:46:08.595,0.720,60.305,13.780,-9.939
1627861568605,2021-08-01T19:46:08.605,0.730,61.402,13.354,-10.122
1627861568615,2021-08-01T19:46:08.615,0.740,62.256,12.622,-10.610
1627861568625,2021-08-01T19:46:08.625,0.750,62.988,11.890,-11.341
1627861568635,2021-08-01T19:46:08.635,0.760,63.171,11.341,-11.951
1627861568645,2021-08-01T19:46:08.645,0.770,63.171,11.098,-12.073
1627861568655,2021-08-01T19:46:08.655,0.780,62.805,11.280,-11.951
1627861568665,2021-08-01T19:46:08.665,0.790,62.134,11.951,-11.585
1627861568675,2021-08-01T19:46:08.675,0.800,61.463,13.110,-11.037
1627861568685,2021-08-01T19:46:08.685,0.810,60.366,14.634,-10.061
1627861568695,2021-08-01T19:46:08.695,0.820,59.146,15.915,-9.146
1627861568705,2021-08-01T19:46:08.705,0.830,57.805,16.707,-8.537
1627861568715,2021-08-01T19:46:08.715,0.840,56.524,17.195,-8.354
1627861568725,2021-08-01T19:46:08.725,0.850,55.122,17.561,-8.537
1627861568735,2021-08-01T19:46:08.735,0.860,53.354,17.744,-8.780
1627861568745,2021-08-01T19:46:08.745,0.870,51.524,17.561,-9.146
1627861568755,2021-08-01T19:46:08.755,0.880,50.061,16.951,-10.061
1627861568765,2021-08-01T19:46:08.765,0.890,48.232,16.159,-11.280
1627861568775,2021-08-01T19:46:08.775,0.900,46.402,15.366,-12.439
1627861568785,2021-08-01T19:46:08.785,0.910,44.451,14.146,-13.415
