epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627861010190,2021-08-01T19:36:50.190,0.000,0.366,1.037,-0.366
1627861010200,2021-08-01T19:36:50.200,0.010,0.427,0.610,-0.122
1627861010210,2021-08-01T19:36:50.210,0.020,0.122,0.549,-0.427
1627861010220,2021-08-01T19:36:50.220,0.030,0.183,0.610,-0.427
1627861010230,2021-08-01T19:36:50.230,0.040,0.183,0.671,-0.366
1627861010240,2021-08-01T19:36:50.240,0.050,0.061,0.671,-0.244
1627861010250,2021-08-01T19:36:50.250,0.060,0.122,0.549,-0.183
1627861010260,2021-08-01T19:36:50.260,0.070,0.061,0.305,-0.305
1627861010270,2021-08-01T19:36:50.270,0.080,0.061,0.244,-0.305
1627861010280,2021-08-01T19:36:50.280,0.090,-0.061,0.305,-0.366
1627861010290,2021-08-01T19:36:50.290,0.100,-0.061,0.305,-0.427
1627861010300,2021-08-01T19:36:50.300,0.110,-0.122,0.183,-0.549
1627861010310,2021-08-01T19:36:50.310,0.120,-0.061,0.183,-0.671
1627861010320,2021-08-01T19:36:50.320,0.130,-0.061,0.305,-0.854
1627861010330,2021-08-01T19:36:50.330,0.140,-0.244,0.244,-0.976
1627861010340,2021-08-01T19:36:50.340,0.150,-0.244,0.183,-0.915
1627861010350,2021-08-01T19:36:50.350,0.160,-0.305,0.244,-0.854
1627861010360,2021-08-01T19:36:50.360,0.170,-0.366,0.427,-0.732
1627861010370,2021-08-01T19:36:50.370,0.180,-0.427,0.549,-0.793
1627861010380,2021-08-01T19:36:50.380,0.190,-0.610,0.610,-0.732
1627861010390,2021-08-01T19:36:50.390,0.200,-0.610,0.793,-0.671
1627861010400,2021-08-01T19:36:50.400,0.210,-0.732,0.854,-0.488
1627861010410,2021-08-01T19:36:50.410,0.220,-0.732,0.671,-0.488
1627861010420,2021-08-01T19:36:50.420,0.230,-0.793,0.488,-0.488
1627861010430,2021-08-01T19:36:50.430,0.240,-0.854,0.610,-0.488
1627861010440,2021-08-01T19:36:50.440,0.250,-0.854,0.793,-0.305
1627861010450,2021-08-01T19:36:50.450,0.260,-0.854,0.976,-0.122
1627861010460,2021-08-01T19:36:50.460,0.270,-0.610,1.037,-0.122
1627861010470,2021-08-01T19:36:50.470,0.280,-0.549,1.098,-0.122
