epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627862560442,2021-08-01T20:02:40.442,0.000,-0.671,-0.183,-0.183
1627862560452,2021-08-01T20:02:40.452,0.010,-0.732,0.244,-0.732
1627862560462,2021-08-01T20:02:40.462,0.020,-0.793,0.305,-0.549
1627862560472,2021-08-01T20:02:40.472,0.030,-0.854,0.305,-0.488
1627862560482,2021-08-01T20:02:40.482,0.040,-0.793,0.305,-0.671
1627862560492,2021-08-01T20:02:40.492,0.050,-0.671,0.305,-0.671
1627862560502,2021-08-01T20:02:40.502,0.060,-0.671,0.427,-0.671
1627862560512,2021-08-01T20:02:40.512,0.070,-0.488,0.549,-0.610
1627862560522,2021-08-01T20:02:40.522,0.080,-0.488,0.549,-0.549
1627862560532,2021-08-01T20:02:40.532,0.090,-0.549,0.488,-0.671
1627862560542,2021-08-01T20:02:40.542,0.100,-0.610,0.427,-0.732
1627862560552,2021-08-01T20:02:40.552,0.110,-0.549,0.488,-0.732
1627862560562,2021-08-01T20:02:40.562,0.120,-0.549,0.305,-0.854
1627862560572,2021-08-01T20:02:40.572,0.130,-0.488,0.366,-0.793
1627862560582,2021-08-01T20:02:40.582,0.140,-0.427,0.427,-0.732
1627862560592,2021-08-01T20:02:40.592,0.150,-0.244,0.305,-0.732
1627862560602,2021-08-01T20:02:40.602,0.160,-0.366,0.244,-0.793
1627862560612,2021-08-01T20:02:40.612,0.170,-0.183,0.244,-0.732
1627862560622,2021-08-01T20:02:40.622,0.180,0.061,0.244,-0.915
1627862560632,2021-08-01T20:02:40.632,0.190,0.427,0.427,-1.037
1627862560642,2021-08-01T20:02:40.642,0.200,0.976,0.549,-1.280
1627862560652,2021-08-01T20:02:40.652,0.210,1.341,0.732,-1.463
1627862560662,2021-08-01T20:02:40.662,0.220,1.890,0.854,-1.707
1627862560672,2021-08-01T20:02:40.672,0.230,2.683,0.671,-1.890
1627862560682,2021-08-01T20:02:40.682,0.240,3.293,0.610,-1.829
1627862560692,2021-08-01T20:02:40.692,0.250,4.024,0.549,-1.707
1627862560702,2021-08-01T20:02:40.702,0.260,4.878,0.427,-1.585
1627862560712,2021-08-01T20:02:40.712,0.270,5.671,0.244,-1.280
1627862560722,2021-08-01T20:02:40.722,0.280,6.585,0.061,-1.159
1627862560732,2021-08-01T20:02:40.732,0.290,7.683,0.061,-1.037
1627862560742,2021-08-01T20:02:40.742,0.300,8.780,0.000,-0.915
1627862560752,2021-08-01T20:02:40.752,0.310,10.061,-0.122,-0.915
1627862560762,2021-08-01T20:02:40.762,0.320,11.159,-0.549,-1.037
1627862560772,2021-08-01T20:02:40.772,0.330,12.500,-0.915,-1.280
1627862560782,2021-08-01T20:02:40.782,0.340,13.659,-0.976,-1.524
1627862560792,2021-08-01T20:02:40.792,0.350,14.817,-0.915,-1.951
1627862560802,2021-08-01T20:02:40.802,0.360,16.159,-1.159,-2.378
1627862560812,2021-08-01T20:02:40.812,0.370,17.195,-1.829,-2.683
1627862560822,2021-08-01T20:02:40.822,0.380,18.354,-2.805,-3.171
1627862560832,2021-08-01T20:02:40.832,0.390,19.817,-3.659,-3.598
1627862560842,2021-08-01T20:02:40.842,0.400,21.037,-3.720,-3.537
1627862560852,2021-08-01T20:02:40.852,0.410,22.439,-3.415,-2.927
1627862560862,2021-08-01T20:02:40.862,0.420,24.451,-3.354,-2.500
1627862560872,2021-08-01T20:02:40.872,0.430,26.341,-3.110,-2.073
1627862560882,2021-08-01T20:02:40.882,0.440,28.476,-1.768,-1.159
1627862560892,2021-08-01T20:02:40.892,0.450,30.549,0.183,-0.366
1627862560902,2021-08-01T20:02:40.902,0.460,32.439,1.890,-0.244
1627862560912,2021-08-01T20:02:40.912,0.470,34.146,3.110,-0.793
1627862560922,2021-08-01T20:02:40.922,0.480,35.366,3.659,-1.768
1627862560932,2021-08-01T20:02:40.932,0.490,36.220,3.659,-3.415
1627862560942,2021-08-01T20:02:40.942,0.500,37.012,3.720,-5.305
1627862560952,2021-08-01T20:02:40.952,0.510,37.683,3.598,-7.073
1627862560962,2021-08-01T20:02:40.962,0.520,38.598,3.293,-8.537
1627862560972,2021-08-01T20:02:40.972,0.530,39.878,3.049,-9.878
1627862560982,2021-08-01T20:02:40.982,0.540,41.341,3.232,-10.854
1627862560992,2021-08-01T20:02:40.992,0.550,42.927,3.415,-11.829
1627862561002,2021-08-01T20:02:41.002,0.560,44.573,3.841,-12.683
1627862561012,2021-08-01T20:02:41.012,0.570,46.037,4.390,-13.232
1627862561022,2021-08-01T20:02:41.022,0.580,47.378,4.756,-13.659
1627862561032,2021-08-01T20:02:41.032,0.590,48.354,4.451,-14.451
1627862561042,2021-08-01T20:02:41.042,0.600,48.598,3.354,-15.122
1627862561052,2021-08-01T20:02:41.052,0.610,48.354,2.195,-15.549
1627862561062,2021-08-01T20:02:41.062,0.620,47.927,1.402,-15.915
1627862561072,2021-08-01T20:02:41.072,0.630,47.195,0.976,-16.280
1627862561082,2021-08-01T20:02:41.082,0.640,46.159,1.159,-16.341
1627862561092,2021-08-01T20:02:41.092,0.650,44.878,1.524,-16.220
1627862561102,2021-08-01T20:02:41.102,0.660,43.476,1.341,-15.915
1627862561112,2021-08-01T20:02:41.112,0.670,42.256,0.915,-15.549
1627862561122,2021-08-01T20:02:41.122,0.680,40.732,0.732,-14.695
1627862561132,2021-08-01T20:02:41.132,0.690,38.963,0.671,-13.232
1627862561142,2021-08-01T20:02:41.142,0.700,37.134,0.671,-11.463
1627862561152,2021-08-01T20:02:41.152,0.710,35.488,0.549,-9.573
1627862561162,2021-08-01T20:02:41.162,0.720,33.902,0.122,-7.622
1627862561172,2021-08-01T20:02:41.172,0.730,32.073,-0.122,-5.732
1627862561182,2021-08-01T20:02:41.182,0.740,30.244,-0.549,-4.268
1627862561192,2021-08-01T20:02:41.192,0.750,28.232,-1.585,-3.537
1627862561202,2021-08-01T20:02:41.202,0.760,26.220,-2.744,-3.171
1627862561212,2021-08-01T20:02:41.212,0.770,24.207,-3.110,-2.744
1627862561222,2021-08-01T20:02:41.222,0.780,22.378,-3.110,-2.134
1627862561232,2021-08-01T20:02:41.232,0.790,21.646,-2.805,-1.280
1627862561242,2021-08-01T20:02:41.242,0.800,15.183,2.988,2.256
