epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627862989640,2021-08-01T20:09:49.640,0.000,0.758,0.484,-0.009
1627862989650,2021-08-01T20:09:49.650,0.010,0.771,0.486,-0.015
1627862989660,2021-08-01T20:09:49.660,0.020,0.770,0.479,-0.023
1627862989670,2021-08-01T20:09:49.670,0.030,0.766,0.475,-0.027
1627862989680,2021-08-01T20:09:49.680,0.040,0.768,0.471,-0.032
1627862989690,2021-08-01T20:09:49.690,0.050,0.775,0.468,-0.033
1627862989700,2021-08-01T20:09:49.700,0.060,0.783,0.469,-0.033
1627862989710,2021-08-01T20:09:49.710,0.070,0.785,0.473,-0.034
1627862989720,2021-08-01T20:09:49.720,0.080,0.784,0.474,-0.034
1627862989730,2021-08-01T20:09:49.730,0.090,0.785,0.479,-0.036
1627862989740,2021-08-01T20:09:49.740,0.100,0.787,0.484,-0.035
1627862989750,2021-08-01T20:09:49.750,0.110,0.794,0.494,-0.033
1627862989760,2021-08-01T20:09:49.760,0.120,0.799,0.502,-0.034
1627862989770,2021-08-01T20:09:49.770,0.130,0.804,0.504,-0.028
1627862989780,2021-08-01T20:09:49.780,0.140,0.812,0.507,-0.030
1627862989790,2021-08-01T20:09:49.790,0.150,0.825,0.513,-0.034
1627862989800,2021-08-01T20:09:49.800,0.160,0.826,0.510,-0.030
1627862989810,2021-08-01T20:09:49.810,0.170,0.822,0.509,-0.027
1627862989820,2021-08-01T20:09:49.820,0.180,0.814,0.514,-0.031
1627862989830,2021-08-01T20:09:49.830,0.190,0.795,0.507,-0.027
1627862989840,2021-08-01T20:09:49.840,0.200,0.784,0.500,-0.023
1627862989850,2021-08-01T20:09:49.850,0.210,0.793,0.499,-0.025
1627862989860,2021-08-01T20:09:49.860,0.220,0.800,0.495,-0.027
1627862989870,2021-08-01T20:09:49.870,0.230,0.792,0.487,-0.030
1627862989880,2021-08-01T20:09:49.880,0.240,0.786,0.481,-0.030
1627862989890,2021-08-01T20:09:49.890,0.250,0.787,0.479,-0.030
1627862989900,2021-08-01T20:09:49.900,0.260,0.790,0.481,-0.030
1627862989910,2021-08-01T20:09:49.910,0.270,0.785,0.482,-0.030
1627862989920,2021-08-01T20:09:49.920,0.280,0.786,0.481,-0.026
1627862989930,2021-08-01T20:09:49.930,0.290,0.792,0.482,-0.026
1627862989940,2021-08-01T20:09:49.940,0.300,0.793,0.482,-0.030
1627862989950,2021-08-01T20:09:49.950,0.310,0.795,0.480,-0.028
1627862989960,2021-08-01T20:09:49.960,0.320,0.796,0.480,-0.025
1627862989970,2021-08-01T20:09:49.970,0.330,0.793,0.483,-0.023
1627862989980,2021-08-01T20:09:49.980,0.340,0.790,0.485,-0.028
1627862989990,2021-08-01T20:09:49.990,0.350,0.796,0.479,-0.027
1627862990000,2021-08-01T20:09:50.000,0.360,0.803,0.481,-0.024
1627862990010,2021-08-01T20:09:50.010,0.370,0.801,0.486,-0.029
1627862990020,2021-08-01T20:09:50.020,0.380,0.798,0.484,-0.025
1627862990030,2021-08-01T20:09:50.030,0.390,0.795,0.486,-0.024
1627862990040,2021-08-01T20:09:50.040,0.400,0.807,0.483,-0.031
1627862990050,2021-08-01T20:09:50.050,0.410,0.814,0.480,-0.029
1627862990060,2021-08-01T20:09:50.060,0.420,0.806,0.482,-0.034
1627862990070,2021-08-01T20:09:50.070,0.430,0.806,0.477,-0.036
1627862990080,2021-08-01T20:09:50.080,0.440,0.816,0.478,-0.037
1627862990090,2021-08-01T20:09:50.090,0.450,0.823,0.481,-0.034
1627862990100,2021-08-01T20:09:50.100,0.460,0.816,0.482,-0.033
1627862990110,2021-08-01T20:09:50.110,0.470,0.806,0.482,-0.033
1627862990120,2021-08-01T20:09:50.120,0.480,0.808,0.481,-0.033
1627862990130,2021-08-01T20:09:50.130,0.490,0.804,0.479,-0.034
1627862990140,2021-08-01T20:09:50.140,0.500,0.805,0.475,-0.029
1627862990150,2021-08-01T20:09:50.150,0.510,0.805,0.474,-0.033
1627862990160,2021-08-01T20:09:50.160,0.520,0.809,0.472,-0.026
1627862990170,2021-08-01T20:09:50.170,0.530,0.811,0.470,-0.025
1627862990180,2021-08-01T20:09:50.180,0.540,0.808,0.467,-0.025
1627862990190,2021-08-01T20:09:50.190,0.550,0.806,0.466,-0.024
1627862990200,2021-08-01T20:09:50.200,0.560,0.808,0.465,-0.026
1627862990210,2021-08-01T20:09:50.210,0.570,0.810,0.464,-0.028
1627862990220,2021-08-01T20:09:50.220,0.580,0.812,0.463,-0.024
1627862990230,2021-08-01T20:09:50.230,0.590,0.807,0.463,-0.022
1627862990240,2021-08-01T20:09:50.240,0.600,0.809,0.464,-0.019
1627862990250,2021-08-01T20:09:50.250,0.610,0.811,0.464,-0.021
1627862990260,2021-08-01T20:09:50.260,0.620,0.810,0.465,-0.021
1627862990270,2021-08-01T20:09:50.270,0.630,0.808,0.464,-0.021
1627862990280,2021-08-01T20:09:50.280,0.640,0.810,0.463,-0.020
1627862990290,2021-08-01T20:09:50.290,0.650,0.813,0.466,-0.020
1627862990300,2021-08-01T20:09:50.300,0.660,0.818,0.465,-0.018
1627862990310,2021-08-01T20:09:50.310,0.670,0.817,0.463,-0.020
1627862990320,2021-08-01T20:09:50.320,0.680,0.821,0.463,-0.021
