epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627861762144,2021-08-01T19:49:22.144,0.000,-1.585,0.122,0.427
1627861762154,2021-08-01T19:49:22.154,0.010,-1.463,0.305,-0.061
1627861762164,2021-08-01T19:49:22.164,0.020,-0.915,-0.183,0.000
1627861762174,2021-08-01T19:49:22.174,0.030,-0.671,0.183,-0.183
1627861762184,2021-08-01T19:49:22.184,0.040,-0.244,0.183,-0.061
1627861762194,2021-08-01T19:49:22.194,0.050,0.244,-0.061,0.183
1627861762204,2021-08-01T19:49:22.204,0.060,0.427,0.000,0.244
1627861762214,2021-08-01T19:49:22.214,0.070,0.366,0.305,0.183
1627861762224,2021-08-01T19:49:22.224,0.080,0.305,0.366,0.061
1627861762234,2021-08-01T19:49:22.234,0.090,0.183,0.061,0.122
1627861762244,2021-08-01T19:49:22.244,0.100,0.122,-0.061,0.183
1627861762254,2021-08-01T19:49:22.254,0.110,-0.244,0.305,0.366
1627861762264,2021-08-01T19:49:22.264,0.120,-0.610,0.671,0.427
1627861762274,2021-08-01T19:49:22.274,0.130,-0.793,0.793,0.427
1627861762284,2021-08-01T19:49:22.284,0.140,-0.732,0.671,0.244
1627861762294,2021-08-01T19:49:22.294,0.150,-0.793,0.671,0.000
1627861762304,2021-08-01T19:49:22.304,0.160,-0.793,1.037,-0.061
1627861762314,2021-08-01T19:49:22.314,0.170,-0.976,1.890,0.000
1627861762324,2021-08-01T19:49:22.324,0.180,-1.159,2.439,-0.061
1627861762334,2021-08-01T19:49:22.334,0.190,-1.098,2.500,-0.305
1627861762344,2021-08-01T19:49:22.344,0.200,-0.610,2.500,-0.671
1627861762354,2021-08-01T19:49:22.354,0.210,-0.366,2.073,-0.976
1627861762364,2021-08-01T19:49:22.364,0.220,-0.061,1.646,-1.159
1627861762374,2021-08-01T19:49:22.374,0.230,0.183,1.646,-1.341
1627861762384,2021-08-01T19:49:22.384,0.240,0.122,2.134,-1.402
1627861762394,2021-08-01T19:49:22.394,0.250,0.183,2.012,-1.341
1627861762404,2021-08-01T19:49:22.404,0.260,0.305,1.037,-1.585
1627861762414,2021-08-01T19:49:22.414,0.270,0.488,0.244,-1.768
1627861762424,2021-08-01T19:49:22.424,0.280,0.305,0.366,-1.585
1627861762434,2021-08-01T19:49:22.434,0.290,0.183,0.793,-1.220
1627861762444,2021-08-01T19:49:22.444,0.300,0.061,0.427,-1.159
1627861762454,2021-08-01T19:49:22.454,0.310,0.000,-0.122,-1.220
1627861762464,2021-08-01T19:49:22.464,0.320,-0.122,-0.366,-1.280
1627861762474,2021-08-01T19:49:22.474,0.330,-0.244,-0.244,-1.280
1627861762484,2021-08-01T19:49:22.484,0.340,-0.488,0.000,-1.220
1627861762494,2021-08-01T19:49:22.494,0.350,-0.488,0.183,-1.037
1627861762504,2021-08-01T19:49:22.504,0.360,-0.549,0.183,-1.037
