epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627861762134,2021-08-01T19:49:22.134,0.000,0.947,-0.044,0.059
1627861762144,2021-08-01T19:49:22.144,0.010,0.956,-0.047,0.056
1627861762154,2021-08-01T19:49:22.154,0.020,0.949,-0.049,0.059
1627861762164,2021-08-01T19:49:22.164,0.030,0.950,-0.048,0.060
1627861762174,2021-08-01T19:49:22.174,0.040,0.957,-0.049,0.055
1627861762184,2021-08-01T19:49:22.184,0.050,0.958,-0.052,0.059
1627861762194,2021-08-01T19:49:22.194,0.060,0.955,-0.049,0.054
1627861762204,2021-08-01T19:49:22.204,0.070,0.953,-0.042,0.056
1627861762214,2021-08-01T19:49:22.214,0.080,0.954,-0.043,0.056
1627861762224,2021-08-01T19:49:22.224,0.090,0.950,-0.045,0.059
1627861762234,2021-08-01T19:49:22.234,0.100,0.957,-0.043,0.062
1627861762244,2021-08-01T19:49:22.244,0.110,0.960,-0.041,0.063
1627861762254,2021-08-01T19:49:22.254,0.120,0.958,-0.042,0.061
1627861762264,2021-08-01T19:49:22.264,0.130,0.953,-0.044,0.061
1627861762274,2021-08-01T19:49:22.274,0.140,0.950,-0.047,0.064
1627861762284,2021-08-01T19:49:22.284,0.150,0.948,-0.047,0.060
1627861762294,2021-08-01T19:49:22.294,0.160,0.953,-0.049,0.056
1627861762304,2021-08-01T19:49:22.304,0.170,0.957,-0.048,0.059
1627861762314,2021-08-01T19:49:22.314,0.180,0.959,-0.049,0.057
1627861762324,2021-08-01T19:49:22.324,0.190,0.952,-0.050,0.055
1627861762334,2021-08-01T19:49:22.334,0.200,0.948,-0.054,0.057
1627861762344,2021-08-01T19:49:22.344,0.210,0.944,-0.055,0.058
1627861762354,2021-08-01T19:49:22.354,0.220,0.949,-0.051,0.061
1627861762364,2021-08-01T19:49:22.364,0.230,0.951,-0.053,0.061
1627861762374,2021-08-01T19:49:22.374,0.240,0.955,-0.048,0.061
1627861762384,2021-08-01T19:49:22.384,0.250,0.955,-0.045,0.065
1627861762394,2021-08-01T19:49:22.394,0.260,0.943,-0.047,0.069
1627861762404,2021-08-01T19:49:22.404,0.270,0.940,-0.048,0.067
1627861762414,2021-08-01T19:49:22.414,0.280,0.952,-0.045,0.065
1627861762424,2021-08-01T19:49:22.424,0.290,0.962,-0.043,0.065
1627861762434,2021-08-01T19:49:22.434,0.300,0.954,-0.045,0.063
1627861762444,2021-08-01T19:49:22.444,0.310,0.949,-0.047,0.067
1627861762454,2021-08-01T19:49:22.454,0.320,0.948,-0.043,0.069
1627861762464,2021-08-01T19:49:22.464,0.330,0.952,-0.042,0.066
1627861762474,2021-08-01T19:49:22.474,0.340,0.957,-0.042,0.067
1627861762484,2021-08-01T19:49:22.484,0.350,0.956,-0.043,0.063
1627861762494,2021-08-01T19:49:22.494,0.360,0.951,-0.047,0.063
1627861762504,2021-08-01T19:49:22.504,0.370,0.949,-0.049,0.064
