epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627861380661,2021-08-01T19:43:00.661,0.000,-0.427,0.366,-0.732
1627861380671,2021-08-01T19:43:00.671,0.010,0.244,0.427,-0.305
1627861380681,2021-08-01T19:43:00.681,0.020,0.122,0.366,-0.671
1627861380691,2021-08-01T19:43:00.691,0.030,-0.122,0.427,-0.610
1627861380701,2021-08-01T19:43:00.701,0.040,-0.244,0.610,-0.671
1627861380711,2021-08-01T19:43:00.711,0.050,-0.427,0.610,-0.732
1627861380721,2021-08-01T19:43:00.721,0.060,-0.427,0.488,-0.549
1627861380731,2021-08-01T19:43:00.731,0.070,-0.549,0.427,-0.427
1627861380741,2021-08-01T19:43:00.741,0.080,-0.549,0.427,-0.488
1627861380751,2021-08-01T19:43:00.751,0.090,-0.671,0.427,-0.549
1627861380761,2021-08-01T19:43:00.761,0.100,-0.610,0.305,-0.610
1627861380771,2021-08-01T19:43:00.771,0.110,-0.671,0.244,-0.671
1627861380781,2021-08-01T19:43:00.781,0.120,-0.671,0.244,-0.610
1627861380791,2021-08-01T19:43:00.791,0.130,-0.671,0.061,-0.610
1627861380801,2021-08-01T19:43:00.801,0.140,-0.671,0.244,-0.610
1627861380811,2021-08-01T19:43:00.811,0.150,-0.610,0.305,-0.610
1627861380821,2021-08-01T19:43:00.821,0.160,-0.610,0.122,-0.610
1627861380831,2021-08-01T19:43:00.831,0.170,-0.549,0.366,-0.610
1627861380841,2021-08-01T19:43:00.841,0.180,-0.549,0.366,-0.610
1627861380851,2021-08-01T19:43:00.851,0.190,-0.610,0.488,-0.671
1627861380861,2021-08-01T19:43:00.861,0.200,-0.549,0.549,-0.549
1627861380871,2021-08-01T19:43:00.871,0.210,-0.488,0.488,-0.610
1627861380881,2021-08-01T19:43:00.881,0.220,-0.366,0.488,-0.671
1627861380891,2021-08-01T19:43:00.891,0.230,-0.366,0.488,-0.610
1627861380901,2021-08-01T19:43:00.901,0.240,-0.305,0.610,-0.610
1627861380911,2021-08-01T19:43:00.911,0.250,-0.122,0.610,-0.610
1627861380921,2021-08-01T19:43:00.921,0.260,-0.183,0.488,-0.732
1627861380931,2021-08-01T19:43:00.931,0.270,-0.122,0.488,-0.671
1627861380941,2021-08-01T19:43:00.941,0.280,-0.122,0.549,-0.610
1627861380951,2021-08-01T19:43:00.951,0.290,-0.244,0.427,-0.671
1627861380961,2021-08-01T19:43:00.961,0.300,-0.305,0.366,-0.671
1627861380971,2021-08-01T19:43:00.971,0.310,-0.305,0.366,-0.671
1627861380981,2021-08-01T19:43:00.981,0.320,-0.427,0.427,-0.610
1627861380991,2021-08-01T19:43:00.991,0.330,-0.488,0.366,-0.610
1627861381001,2021-08-01T19:43:01.001,0.340,-0.488,0.366,-0.671
1627861381011,2021-08-01T19:43:01.011,0.350,-0.549,0.427,-0.549
1627861381021,2021-08-01T19:43:01.021,0.360,-0.610,0.488,-0.427
1627861381031,2021-08-01T19:43:01.031,0.370,-0.549,0.427,-0.488
1627861381041,2021-08-01T19:43:01.041,0.380,-0.488,0.427,-0.610
1627861381051,2021-08-01T19:43:01.051,0.390,-0.488,0.549,-0.610
1627861381061,2021-08-01T19:43:01.061,0.400,-0.427,0.488,-0.671
1627861381071,2021-08-01T19:43:01.071,0.410,-0.366,0.366,-0.671
1627861381081,2021-08-01T19:43:01.081,0.420,-0.366,0.427,-0.732
1627861381091,2021-08-01T19:43:01.091,0.430,-0.244,0.427,-0.793
1627861381101,2021-08-01T19:43:01.101,0.440,-0.244,0.366,-0.671
1627861381111,2021-08-01T19:43:01.111,0.450,-0.366,0.305,-0.671
1627861381121,2021-08-01T19:43:01.121,0.460,-0.427,0.366,-0.610
1627861381131,2021-08-01T19:43:01.131,0.470,-0.488,0.488,-0.549
1627861381141,2021-08-01T19:43:01.141,0.480,-0.488,0.366,-0.488
1627861381151,2021-08-01T19:43:01.151,0.490,-0.549,0.427,-0.366
1627861381161,2021-08-01T19:43:01.161,0.500,-0.732,0.488,-0.366
1627861381171,2021-08-01T19:43:01.171,0.510,-0.671,0.366,-0.366
1627861381181,2021-08-01T19:43:01.181,0.520,-0.732,0.183,-0.549
1627861381191,2021-08-01T19:43:01.191,0.530,-0.732,0.305,-0.549
1627861381201,2021-08-01T19:43:01.201,0.540,-0.488,0.610,-0.427
1627861381211,2021-08-01T19:43:01.211,0.550,-0.366,0.671,-0.366
1627861381221,2021-08-01T19:43:01.221,0.560,-0.244,0.671,-0.305
1627861381231,2021-08-01T19:43:01.231,0.570,-0.061,0.854,-0.122
1627861381241,2021-08-01T19:43:01.241,0.580,-0.183,0.732,-0.061
1627861381251,2021-08-01T19:43:01.251,0.590,-0.305,0.122,-0.183
1627861381261,2021-08-01T19:43:01.261,0.600,-0.305,-0.610,-0.610
1627861381271,2021-08-01T19:43:01.271,0.610,-0.244,-0.732,-0.854
