epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627863169609,2021-08-01T20:12:49.609,0.000,-0.854,1.159,-0.854
1627863169619,2021-08-01T20:12:49.619,0.010,-0.610,0.366,-0.244
1627863169629,2021-08-01T20:12:49.629,0.020,-0.793,0.671,-0.427
1627863169639,2021-08-01T20:12:49.639,0.030,-0.854,0.488,-0.549
1627863169649,2021-08-01T20:12:49.649,0.040,-0.915,0.488,-0.610
1627863169659,2021-08-01T20:12:49.659,0.050,-0.915,0.610,-0.671
1627863169669,2021-08-01T20:12:49.669,0.060,-1.037,0.671,-0.732
1627863169679,2021-08-01T20:12:49.679,0.070,-0.976,0.915,-0.793
1627863169689,2021-08-01T20:12:49.689,0.080,-0.732,1.098,-0.915
1627863169699,2021-08-01T20:12:49.699,0.090,-0.671,1.159,-1.098
1627863169709,2021-08-01T20:12:49.709,0.100,-0.549,1.159,-1.341
1627863169719,2021-08-01T20:12:49.719,0.110,-0.244,1.159,-1.463
1627863169729,2021-08-01T20:12:49.729,0.120,-0.061,1.098,-1.585
1627863169739,2021-08-01T20:12:49.739,0.130,0.122,0.915,-1.768
1627863169749,2021-08-01T20:12:49.749,0.140,0.305,0.732,-2.012
1627863169759,2021-08-01T20:12:49.759,0.150,0.366,0.671,-2.134
1627863169769,2021-08-01T20:12:49.769,0.160,0.549,0.549,-2.195
1627863169779,2021-08-01T20:12:49.779,0.170,0.549,0.671,-2.317
1627863169789,2021-08-01T20:12:49.789,0.180,0.549,0.549,-2.378
1627863169799,2021-08-01T20:12:49.799,0.190,0.732,0.610,-2.500
1627863169809,2021-08-01T20:12:49.809,0.200,0.732,0.732,-2.622
1627863169819,2021-08-01T20:12:49.819,0.210,0.671,0.793,-2.622
1627863169829,2021-08-01T20:12:49.829,0.220,0.793,0.854,-2.622
1627863169839,2021-08-01T20:12:49.839,0.230,0.976,0.854,-2.805
1627863169849,2021-08-01T20:12:49.849,0.240,1.159,0.854,-2.805
1627863169859,2021-08-01T20:12:49.859,0.250,1.220,1.037,-2.744
1627863169869,2021-08-01T20:12:49.869,0.260,1.463,1.037,-2.683
1627863169879,2021-08-01T20:12:49.879,0.270,1.585,1.098,-2.683
1627863169889,2021-08-01T20:12:49.889,0.280,1.890,1.098,-2.683
1627863169899,2021-08-01T20:12:49.899,0.290,2.073,1.280,-2.866
1627863169909,2021-08-01T20:12:49.909,0.300,2.561,1.402,-3.110
1627863169919,2021-08-01T20:12:49.919,0.310,2.866,1.768,-3.110
1627863169929,2021-08-01T20:12:49.929,0.320,3.232,2.012,-3.232
1627863169939,2021-08-01T20:12:49.939,0.330,3.780,1.951,-3.232
1627863169949,2021-08-01T20:12:49.949,0.340,4.207,1.829,-3.171
1627863169959,2021-08-01T20:12:49.959,0.350,4.695,1.585,-3.415
1627863169969,2021-08-01T20:12:49.969,0.360,5.366,1.524,-3.598
1627863169979,2021-08-01T20:12:49.979,0.370,5.854,1.402,-3.720
1627863169989,2021-08-01T20:12:49.989,0.380,6.341,1.280,-4.085
1627863169999,2021-08-01T20:12:49.999,0.390,6.829,1.220,-4.573
1627863170009,2021-08-01T20:12:50.009,0.400,7.195,1.341,-5.061
1627863170019,2021-08-01T20:12:50.019,0.410,7.561,1.524,-5.549
1627863170029,2021-08-01T20:12:50.029,0.420,7.805,1.707,-6.037
1627863170039,2021-08-01T20:12:50.039,0.430,7.866,1.768,-6.463
1627863170049,2021-08-01T20:12:50.049,0.440,7.988,1.951,-7.073
1627863170059,2021-08-01T20:12:50.059,0.450,8.049,2.134,-7.561
1627863170069,2021-08-01T20:12:50.069,0.460,8.049,2.317,-7.927
1627863170079,2021-08-01T20:12:50.079,0.470,8.110,2.622,-8.354
1627863170089,2021-08-01T20:12:50.089,0.480,8.232,2.988,-8.293
1627863170099,2021-08-01T20:12:50.099,0.490,8.232,3.415,-7.988
1627863170109,2021-08-01T20:12:50.109,0.500,8.415,3.598,-7.805
1627863170119,2021-08-01T20:12:50.119,0.510,8.537,3.963,-7.622
1627863170129,2021-08-01T20:12:50.129,0.520,8.476,3.841,-7.500
1627863170139,2021-08-01T20:12:50.139,0.530,8.415,3.171,-7.683
1627863170149,2021-08-01T20:12:50.149,0.540,7.927,3.049,-7.622
1627863170159,2021-08-01T20:12:50.159,0.550,7.439,3.354,-7.378
1627863170169,2021-08-01T20:12:50.169,0.560,6.829,3.720,-7.073
1627863170179,2021-08-01T20:12:50.179,0.570,6.524,3.537,-7.073
1627863170189,2021-08-01T20:12:50.189,0.580,6.159,3.293,-7.195
1627863170199,2021-08-01T20:12:50.199,0.590,5.671,3.598,-7.073
1627863170209,2021-08-01T20:12:50.209,0.600,5.427,3.780,-6.951
1627863170219,2021-08-01T20:12:50.219,0.610,5.366,3.598,-7.012
1627863170229,2021-08-01T20:12:50.229,0.620,5.488,3.476,-6.951
1627863170239,2021-08-01T20:12:50.239,0.630,5.549,3.537,-7.012
1627863170249,2021-08-01T20:12:50.249,0.640,5.549,3.537,-6.951
1627863170259,2021-08-01T20:12:50.259,0.650,5.488,3.476,-6.829
1627863170269,2021-08-01T20:12:50.269,0.660,5.488,3.171,-6.585
1627863170279,2021-08-01T20:12:50.279,0.670,5.488,2.561,-6.402
1627863170289,2021-08-01T20:12:50.289,0.680,5.366,2.195,-5.976
1627863170299,2021-08-01T20:12:50.299,0.690,5.061,2.195,-5.427
1627863170309,2021-08-01T20:12:50.309,0.700,4.756,2.195,-5.000
1627863170319,2021-08-01T20:12:50.319,0.710,4.390,2.012,-5.000
1627863170329,2021-08-01T20:12:50.329,0.720,4.085,1.829,-4.695
1627863170339,2021-08-01T20:12:50.339,0.730,3.720,1.951,-4.329
1627863170349,2021-08-01T20:12:50.349,0.740,3.354,2.195,-4.146
1627863170359,2021-08-01T20:12:50.359,0.750,2.927,2.073,-3.902
1627863170369,2021-08-01T20:12:50.369,0.760,2.866,1.890,-3.720
1627863170379,2021-08-01T20:12:50.379,0.770,2.805,2.073,-3.720
1627863170389,2021-08-01T20:12:50.389,0.780,2.805,2.500,-3.537
1627863170399,2021-08-01T20:12:50.399,0.790,2.866,2.500,-3.598
1627863170409,2021-08-01T20:12:50.409,0.800,3.110,2.134,-3.659
1627863170419,2021-08-01T20:12:50.419,0.810,3.598,2.012,-3.841
1627863170429,2021-08-01T20:12:50.429,0.820,4.634,2.012,-4.390
1627863170439,2021-08-01T20:12:50.439,0.830,5.915,2.195,-4.878
1627863170449,2021-08-01T20:12:50.449,0.840,7.439,2.683,-5.244
1627863170459,2021-08-01T20:12:50.459,0.850,8.902,3.049,-5.793
1627863170469,2021-08-01T20:12:50.469,0.860,10.732,3.659,-6.159
1627863170479,2021-08-01T20:12:50.479,0.870,12.439,4.390,-6.341
1627863170489,2021-08-01T20:12:50.489,0.880,14.085,5.000,-6.402
1627863170499,2021-08-01T20:12:50.499,0.890,15.610,5.244,-6.646
1627863170509,2021-08-01T20:12:50.509,0.900,17.195,5.366,-7.073
1627863170519,2021-08-01T20:12:50.519,0.910,18.720,5.671,-7.439
1627863170529,2021-08-01T20:12:50.529,0.920,20.183,5.915,-7.866
1627863170539,2021-08-01T20:12:50.539,0.930,21.341,6.159,-8.293
1627863170549,2021-08-01T20:12:50.549,0.940,22.317,6.220,-8.841
