epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627861762120,2021-08-01T19:49:22.120,0.000,98046.336
1627861762256,2021-08-01T19:49:22.256,0.136,98040.938
1627861762391,2021-08-01T19:49:22.391,0.271,98039.438
1627861762527,2021-08-01T19:49:22.527,0.407,98043.641
1627861762662,2021-08-01T19:49:22.662,0.542,98040.367
1627861762798,2021-08-01T19:49:22.798,0.678,98035.531
1627861762934,2021-08-01T19:49:22.934,0.814,98036.742
1627861763069,2021-08-01T19:49:23.069,0.949,98043.211
1627861763205,2021-08-01T19:49:23.205,1.085,98037.664
1627861763342,2021-08-01T19:49:23.342,1.222,98039.766
1627861763476,2021-08-01T19:49:23.476,1.356,98038.414
1627861763613,2021-08-01T19:49:23.613,1.493,98041.539
1627861763749,2021-08-01T19:49:23.749,1.629,98040.367
1627861763884,2021-08-01T19:49:23.884,1.764,98039.016
1627861764020,2021-08-01T19:49:24.020,1.900,98033.617
1627861764155,2021-08-01T19:49:24.155,2.035,98039.594
1627861764291,2021-08-01T19:49:24.291,2.171,98036.891
1627861764427,2021-08-01T19:49:24.427,2.307,98038.844
1627861764562,2021-08-01T19:49:24.562,2.442,98041.109
1627861764698,2021-08-01T19:49:24.698,2.578,98038.414
1627861764834,2021-08-01T19:49:24.834,2.714,98044.984
1627861764969,2021-08-01T19:49:24.969,2.849,98040.367
1627861765105,2021-08-01T19:49:25.105,2.985,98039.594
1627861765240,2021-08-01T19:49:25.240,3.120,98039.016
1627861765376,2021-08-01T19:49:25.376,3.256,98038.234
1627861765513,2021-08-01T19:49:25.513,3.393,98039.156
1627861765649,2021-08-01T19:49:25.649,3.529,98042.461
1627861765784,2021-08-01T19:49:25.784,3.664,98041.719
1627861765920,2021-08-01T19:49:25.920,3.800,98036.141
1627861766055,2021-08-01T19:49:26.055,3.935,98038.414
1627861766191,2021-08-01T19:49:26.191,4.071,98036.313
1627861766327,2021-08-01T19:49:26.327,4.207,98036.313
1627861766462,2021-08-01T19:49:26.462,4.342,98042.289
1627861766598,2021-08-01T19:49:26.598,4.478,98041.109
1627861766734,2021-08-01T19:49:26.734,4.614,98036.891
1627861766869,2021-08-01T19:49:26.869,4.749,98036.313
1627861767005,2021-08-01T19:49:27.005,4.885,98043.063
1627861767140,2021-08-01T19:49:27.140,5.020,98041.719
1627861767276,2021-08-01T19:49:27.276,5.156,98040.516
1627861767412,2021-08-01T19:49:27.412,5.292,98037.813
1627861767547,2021-08-01T19:49:27.547,5.427,98038.844
1627861767683,2021-08-01T19:49:27.683,5.563,98041.859
1627861767820,2021-08-01T19:49:27.820,5.700,98039.156
1627861767954,2021-08-01T19:49:27.954,5.834,98039.156
1627861768091,2021-08-01T19:49:28.091,5.971,98042.641
1627861768227,2021-08-01T19:49:28.227,6.107,98036.891
1627861768362,2021-08-01T19:49:28.362,6.242,98037.664
1627861768498,2021-08-01T19:49:28.498,6.378,98039.938
1627861768633,2021-08-01T19:49:28.633,6.513,98041.859
1627861768769,2021-08-01T19:49:28.769,6.649,98039.766
1627861768905,2021-08-01T19:49:28.905,6.785,98039.938
1627861769041,2021-08-01T19:49:29.041,6.921,98039.016
1627861769176,2021-08-01T19:49:29.176,7.056,98041.289
1627861769312,2021-08-01T19:49:29.312,7.192,98039.438
1627861769447,2021-08-01T19:49:29.447,7.327,98038.414
1627861769583,2021-08-01T19:49:29.583,7.463,98039.766
1627861769718,2021-08-01T19:49:29.718,7.598,98039.016
1627861769854,2021-08-01T19:49:29.854,7.734,98042.461
1627861769991,2021-08-01T19:49:29.991,7.871,98035.531
1627861770127,2021-08-01T19:49:30.127,8.007,98039.938
1627861770262,2021-08-01T19:49:30.262,8.142,98040.516
1627861770398,2021-08-01T19:49:30.398,8.278,98040.516
1627861770533,2021-08-01T19:49:30.533,8.413,98041.109
1627861770669,2021-08-01T19:49:30.669,8.549,98038.414
1627861770805,2021-08-01T19:49:30.805,8.685,98037.234
1627861770940,2021-08-01T19:49:30.940,8.820,98039.156
1627861771076,2021-08-01T19:49:31.076,8.956,98045.164
1627861771212,2021-08-01T19:49:31.212,9.092,98043.984
1627861771347,2021-08-01T19:49:31.347,9.227,98039.156
1627861771483,2021-08-01T19:49:31.483,9.363,98042.641
