epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627861567954,2021-08-01T19:46:07.954,0.000,0.922,0.219,0.087
1627861567964,2021-08-01T19:46:07.964,0.010,0.926,0.217,0.084
1627861567974,2021-08-01T19:46:07.974,0.020,0.923,0.210,0.080
1627861567984,2021-08-01T19:46:07.984,0.030,0.923,0.215,0.077
1627861567994,2021-08-01T19:46:07.994,0.040,0.925,0.218,0.078
1627861568004,2021-08-01T19:46:08.004,0.050,0.928,0.217,0.072
1627861568014,2021-08-01T19:46:08.014,0.060,0.932,0.216,0.069
1627861568024,2021-08-01T19:46:08.024,0.070,0.934,0.216,0.063
1627861568034,2021-08-01T19:46:08.034,0.080,0.941,0.209,0.062
1627861568044,2021-08-01T19:46:08.044,0.090,0.952,0.208,0.059
1627861568054,2021-08-01T19:46:08.054,0.100,0.952,0.207,0.058
1627861568064,2021-08-01T19:46:08.064,0.110,0.946,0.207,0.059
1627861568074,2021-08-01T19:46:08.074,0.120,0.946,0.202,0.062
1627861568084,2021-08-01T19:46:08.084,0.130,0.945,0.198,0.061
1627861568094,2021-08-01T19:46:08.094,0.140,0.950,0.193,0.069
1627861568104,2021-08-01T19:46:08.104,0.150,0.944,0.202,0.077
1627861568114,2021-08-01T19:46:08.114,0.160,0.932,0.200,0.083
1627861568124,2021-08-01T19:46:08.124,0.170,0.936,0.208,0.094
1627861568134,2021-08-01T19:46:08.134,0.180,0.917,0.221,0.099
1627861568144,2021-08-01T19:46:08.144,0.190,0.904,0.217,0.107
1627861568154,2021-08-01T19:46:08.154,0.200,0.896,0.217,0.110
1627861568164,2021-08-01T19:46:08.164,0.210,0.904,0.209,0.115
1627861568174,2021-08-01T19:46:08.174,0.220,0.917,0.200,0.112
1627861568184,2021-08-01T19:46:08.184,0.230,0.919,0.195,0.106
1627861568194,2021-08-01T19:46:08.194,0.240,0.919,0.185,0.107
1627861568204,2021-08-01T19:46:08.204,0.250,0.926,0.180,0.103
1627861568214,2021-08-01T19:46:08.214,0.260,0.923,0.172,0.094
1627861568224,2021-08-01T19:46:08.224,0.270,0.916,0.161,0.091
1627861568234,2021-08-01T19:46:08.234,0.280,0.917,0.161,0.087
1627861568244,2021-08-01T19:46:08.244,0.290,0.922,0.162,0.082
1627861568254,2021-08-01T19:46:08.254,0.300,0.918,0.156,0.076
1627861568264,2021-08-01T19:46:08.264,0.310,0.912,0.150,0.067
1627861568274,2021-08-01T19:46:08.274,0.320,0.908,0.154,0.062
1627861568284,2021-08-01T19:46:08.284,0.330,0.888,0.153,0.054
