epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604166745009,2020-10-31T13:52:25.009,0.000,99326.500
1604166745144,2020-10-31T13:52:25.144,0.135,99323.023
1604166745280,2020-10-31T13:52:25.280,0.271,99324.328
1604166745415,2020-10-31T13:52:25.415,0.406,99321.719
1604166745551,2020-10-31T13:52:25.551,0.542,99323.023
1604166745687,2020-10-31T13:52:25.687,0.678,99323.891
1604166745822,2020-10-31T13:52:25.822,0.813,99325.203
1604166745958,2020-10-31T13:52:25.958,0.949,99319.516
1604166746094,2020-10-31T13:52:26.094,1.085,99321.648
1604166746229,2020-10-31T13:52:26.229,1.220,99324.258
1604166746365,2020-10-31T13:52:26.365,1.356,99322.484
1604166746500,2020-10-31T13:52:26.500,1.491,99322.047
1604166746636,2020-10-31T13:52:26.636,1.627,99320.742
1604166746772,2020-10-31T13:52:26.772,1.763,99320.266
1604166746907,2020-10-31T13:52:26.907,1.898,99319.438
1604166747043,2020-10-31T13:52:27.043,2.034,99326.250
1604166747180,2020-10-31T13:52:27.180,2.171,99324.945
1604166747314,2020-10-31T13:52:27.314,2.305,99323.641
1604166747451,2020-10-31T13:52:27.451,2.442,99326.719
1604166747587,2020-10-31T13:52:27.587,2.578,99324.109
1604166747722,2020-10-31T13:52:27.722,2.713,99326.250
1604166747858,2020-10-31T13:52:27.858,2.849,99322.336
1604166747993,2020-10-31T13:52:27.993,2.984,99326.250
1604166748129,2020-10-31T13:52:28.129,3.120,99323.641
1604166748265,2020-10-31T13:52:28.265,3.256,99319.250
1604166748400,2020-10-31T13:52:28.400,3.391,99323.641
1604166748536,2020-10-31T13:52:28.536,3.527,99324.109
1604166748672,2020-10-31T13:52:28.672,3.663,99322.336
1604166748807,2020-10-31T13:52:28.807,3.798,99321.500
1604166748943,2020-10-31T13:52:28.943,3.934,99324.469
1604166749078,2020-10-31T13:52:29.078,4.069,99321.500
1604166749214,2020-10-31T13:52:29.214,4.205,99321.969
1604166749351,2020-10-31T13:52:29.351,4.342,99325.781
1604166749485,2020-10-31T13:52:29.485,4.476,99323.273
1604166749622,2020-10-31T13:52:29.622,4.613,99328.023
1604166749758,2020-10-31T13:52:29.758,4.749,99325.414
1604166749893,2020-10-31T13:52:29.893,4.884,99322.406
1604166750029,2020-10-31T13:52:30.029,5.020,99323.273
1604166750164,2020-10-31T13:52:30.164,5.155,99318.500
1604166750300,2020-10-31T13:52:30.300,5.291,99322.406
1604166750436,2020-10-31T13:52:30.436,5.427,99321.969
1604166750572,2020-10-31T13:52:30.572,5.563,99321.969
1604166750707,2020-10-31T13:52:30.707,5.698,99321.109
