epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604166358677,2020-10-31T13:45:58.677,0.000,99344.547
1604166358812,2020-10-31T13:45:58.812,0.135,99340.203
1604166358948,2020-10-31T13:45:58.948,0.271,99339.734
1604166359084,2020-10-31T13:45:59.084,0.407,99339.734
1604166359219,2020-10-31T13:45:59.219,0.542,99336.656
1604166359355,2020-10-31T13:45:59.355,0.678,99346.172
1604166359491,2020-10-31T13:45:59.491,0.814,99346.172
1604166359626,2020-10-31T13:45:59.626,0.949,99338.297
1604166359762,2020-10-31T13:45:59.762,1.085,99336.125
1604166359897,2020-10-31T13:45:59.897,1.220,99338.727
1604166360033,2020-10-31T13:46:00.033,1.356,99337.891
1604166360170,2020-10-31T13:46:00.170,1.493,99340.500
1604166360304,2020-10-31T13:46:00.304,1.627,99333.156
1604166360441,2020-10-31T13:46:00.441,1.764,99340.500
1604166360577,2020-10-31T13:46:00.577,1.900,99341.805
1604166360712,2020-10-31T13:46:00.712,2.035,99338.828
1604166360848,2020-10-31T13:46:00.848,2.171,99340.969
1604166360984,2020-10-31T13:46:00.984,2.307,99340.969
1604166361119,2020-10-31T13:46:01.119,2.442,99340.969
1604166361255,2020-10-31T13:46:01.255,2.578,99344.406
1604166361390,2020-10-31T13:46:01.390,2.713,99340.500
1604166361526,2020-10-31T13:46:01.526,2.849,99340.969
1604166361662,2020-10-31T13:46:01.662,2.985,99344.406
1604166361797,2020-10-31T13:46:01.797,3.120,99341.438
1604166361933,2020-10-31T13:46:01.933,3.256,99339.195
1604166362070,2020-10-31T13:46:02.070,3.393,99340.500
1604166362204,2020-10-31T13:46:02.204,3.527,99342.641
1604166362341,2020-10-31T13:46:02.341,3.664,99345.242
1604166362477,2020-10-31T13:46:02.477,3.800,99342.266
1604166362612,2020-10-31T13:46:02.612,3.935,99339.195
1604166362748,2020-10-31T13:46:02.748,4.071,99335.289
1604166362883,2020-10-31T13:46:02.883,4.206,99344.805
1604166363019,2020-10-31T13:46:03.019,4.342,99340.133
