epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1603645267628,2020-10-25T13:01:07.628,0.610,24.878,45.915,-78.963
1603645267638,2020-10-25T13:01:07.638,0.620,22.988,48.476,-82.378
1603645267648,2020-10-25T13:01:07.648,0.630,20.915,50.366,-85.183
1603645267658,2020-10-25T13:01:07.658,0.640,19.939,51.829,-87.073
1603645267668,2020-10-25T13:01:07.668,0.650,19.634,53.171,-89.024
1603645267678,2020-10-25T13:01:07.678,0.660,19.878,54.207,-90.427
1603645267688,2020-10-25T13:01:07.688,0.670,20.488,55.183,-90.610
1603645267698,2020-10-25T13:01:07.698,0.680,21.098,55.976,-90.244
1603645267708,2020-10-25T13:01:07.708,0.690,21.707,55.915,-89.207
1603645267718,2020-10-25T13:01:07.718,0.700,20.427,55.244,-87.500
1603645267728,2020-10-25T13:01:07.728,0.710,18.171,53.963,-85.427
1603645267738,2020-10-25T13:01:07.738,0.720,16.524,52.256,-82.805
1603645267748,2020-10-25T13:01:07.748,0.730,16.585,50.427,-79.817
1603645267758,2020-10-25T13:01:07.758,0.740,16.585,48.354,-76.646
1603645267768,2020-10-25T13:01:07.768,0.750,15.183,46.341,-73.171
1603645267778,2020-10-25T13:01:07.778,0.760,14.634,44.390,-69.634
1603645267788,2020-10-25T13:01:07.788,0.770,16.402,42.866,-66.280
1603645267798,2020-10-25T13:01:07.798,0.780,18.171,41.829,-63.659
1603645267808,2020-10-25T13:01:07.808,0.790,18.598,40.854,-61.098
1603645267818,2020-10-25T13:01:07.818,0.800,19.207,40.122,-57.988
1603645267828,2020-10-25T13:01:07.828,0.810,20.976,39.756,-55.000
1603645267838,2020-10-25T13:01:07.838,0.820,22.866,39.390,-51.768
1603645267848,2020-10-25T13:01:07.848,0.830,23.293,38.841,-48.476
1603645267858,2020-10-25T13:01:07.858,0.840,23.293,38.293,-45.061
1603645267868,2020-10-25T13:01:07.868,0.850,23.354,37.805,-41.829
1603645267878,2020-10-25T13:01:07.878,0.860,23.232,37.256,-38.232
1603645267888,2020-10-25T13:01:07.888,0.870,23.110,36.829,-34.695
1603645267898,2020-10-25T13:01:07.898,0.880,22.439,36.098,-31.890
1603645267908,2020-10-25T13:01:07.908,0.890,21.463,35.549,-29.695
1603645267918,2020-10-25T13:01:07.918,0.900,21.220,35.427,-27.439
1603645267928,2020-10-25T13:01:07.928,0.910,21.524,35.732,-25.244
1603645267938,2020-10-25T13:01:07.938,0.920,22.561,36.220,-23.659
1603645267948,2020-10-25T13:01:07.948,0.930,22.744,36.890,-22.744
1603645267958,2020-10-25T13:01:07.958,0.940,23.049,37.439,-22.317
1603645267968,2020-10-25T13:01:07.968,0.950,22.439,37.744,-22.195
1603645267978,2020-10-25T13:01:07.978,0.960,21.098,38.110,-22.195
1603645267988,2020-10-25T13:01:07.988,0.970,20.122,38.415,-21.951
1603645267998,2020-10-25T13:01:07.998,0.980,18.780,38.293,-21.524
1603645268008,2020-10-25T13:01:08.008,0.990,16.951,37.805,-21.341
1603645268018,2020-10-25T13:01:08.018,1.000,16.341,37.195,-21.098
1603645268028,2020-10-25T13:01:08.028,1.010,15.915,36.585,-21.341
1603645268038,2020-10-25T13:01:08.038,1.020,15.244,35.976,-22.195
1603645268048,2020-10-25T13:01:08.048,1.030,15.000,35.305,-23.537
1603645268058,2020-10-25T13:01:08.058,1.040,14.573,34.634,-24.634
1603645268068,2020-10-25T13:01:08.068,1.050,14.695,34.207,-25.549
1603645268078,2020-10-25T13:01:08.078,1.060,14.573,33.598,-25.976
1603645268088,2020-10-25T13:01:08.088,1.070,14.085,33.110,-25.854
1603645268098,2020-10-25T13:01:08.098,1.080,13.110,32.256,-25.671
1603645268108,2020-10-25T13:01:08.108,1.090,11.524,31.220,-25.244
1603645268118,2020-10-25T13:01:08.118,1.100,9.939,29.939,-24.512
1603645268128,2020-10-25T13:01:08.128,1.110,8.415,28.598,-23.780
1603645268138,2020-10-25T13:01:08.138,1.120,7.500,27.256,-22.988
1603645268148,2020-10-25T13:01:08.148,1.130,7.500,26.159,-21.951
1603645268158,2020-10-25T13:01:08.158,1.140,7.988,25.183,-20.915
1603645268168,2020-10-25T13:01:08.168,1.150,8.293,24.207,-19.756
1603645268178,2020-10-25T13:01:08.178,1.160,8.354,23.415,-18.841
1603645268188,2020-10-25T13:01:08.188,1.170,7.866,22.744,-17.927
1603645268198,2020-10-25T13:01:08.198,1.180,7.744,22.012,-16.768
1603645268208,2020-10-25T13:01:08.208,1.190,7.744,21.159,-15.305
1603645268218,2020-10-25T13:01:08.218,1.200,6.890,20.122,-13.780
1603645268228,2020-10-25T13:01:08.228,1.210,6.220,18.841,-12.195
1603645268238,2020-10-25T13:01:08.238,1.220,5.183,17.256,-10.732
1603645268248,2020-10-25T13:01:08.248,1.230,3.720,15.732,-9.756
1603645268258,2020-10-25T13:01:08.258,1.240,2.500,14.329,-9.390
1603645268268,2020-10-25T13:01:08.268,1.250,2.073,13.476,-9.390
1603645268278,2020-10-25T13:01:08.278,1.260,2.256,12.988,-9.146
1603645268288,2020-10-25T13:01:08.288,1.270,2.317,12.256,-8.963
1603645268298,2020-10-25T13:01:08.298,1.280,1.037,11.402,-8.841
1603645268308,2020-10-25T13:01:08.308,1.290,-1.220,10.183,-8.659
1603645268318,2020-10-25T13:01:08.318,1.300,-3.841,8.537,-8.415
1603645268328,2020-10-25T13:01:08.328,1.310,-6.768,6.829,-8.049
1603645268338,2020-10-25T13:01:08.338,1.320,-8.598,5.305,-7.378
1603645268348,2020-10-25T13:01:08.348,1.330,-9.207,3.537,-6.463
1603645268358,2020-10-25T13:01:08.358,1.340,-10.610,1.524,-5.610
1603645268368,2020-10-25T13:01:08.368,1.350,-12.683,-0.732,-4.695
1603645268378,2020-10-25T13:01:08.378,1.360,-13.963,-3.110,-4.085
1603645268388,2020-10-25T13:01:08.388,1.370,-14.268,-5.305,-3.720
1603645268398,2020-10-25T13:01:08.398,1.380,-14.878,-7.744,-3.415
1603645268408,2020-10-25T13:01:08.408,1.390,-15.366,-10.305,-3.293
1603645268418,2020-10-25T13:01:08.418,1.400,-15.610,-13.110,-3.293
1603645268428,2020-10-25T13:01:08.428,1.410,-16.037,-15.915,-3.110
1603645268438,2020-10-25T13:01:08.438,1.420,-16.159,-18.232,-3.049
1603645268448,2020-10-25T13:01:08.448,1.430,-14.817,-20.000,-3.171
1603645268458,2020-10-25T13:01:08.458,1.440,-13.476,-21.159,-3.476
1603645268468,2020-10-25T13:01:08.468,1.450,-12.866,-22.073,-3.780
1603645268478,2020-10-25T13:01:08.478,1.460,-12.195,-22.805,-3.902
1603645268488,2020-10-25T13:01:08.488,1.470,-12.622,-23.841,-3.963
1603645268498,2020-10-25T13:01:08.498,1.480,-14.573,-25.183,-4.268
1603645268508,2020-10-25T13:01:08.508,1.490,-16.159,-26.220,-4.573
1603645268518,2020-10-25T13:01:08.518,1.500,-16.037,-27.012,-4.756
1603645268528,2020-10-25T13:01:08.528,1.510,-16.463,-27.561,-5.183
1603645268538,2020-10-25T13:01:08.538,1.520,-17.622,-27.866,-5.671
1603645268548,2020-10-25T13:01:08.548,1.530,-17.256,-27.988,-6.159
1603645268558,2020-10-25T13:01:08.558,1.540,-16.768,-27.866,-6.646
1603645268568,2020-10-25T13:01:08.568,1.550,-17.317,-27.927,-7.195
1603645268578,2020-10-25T13:01:08.578,1.560,-18.354,-27.988,-7.744
1603645268588,2020-10-25T13:01:08.588,1.570,-19.085,-28.049,-8.110
1603645268598,2020-10-25T13:01:08.598,1.580,-20.305,-28.293,-8.415
1603645268608,2020-10-25T13:01:08.608,1.590,-21.890,-28.720,-8.598
1603645268618,2020-10-25T13:01:08.618,1.600,-22.439,-29.268,-8.659
1603645268628,2020-10-25T13:01:08.628,1.610,-21.768,-29.756,-8.171
1603645268638,2020-10-25T13:01:08.638,1.620,-20.854,-30.427,-7.500
1603645268648,2020-10-25T13:01:08.648,1.630,-20.671,-31.159,-6.646
1603645268658,2020-10-25T13:01:08.658,1.640,-20.122,-31.951,-5.488
1603645268668,2020-10-25T13:01:08.668,1.650,-18.780,-32.622,-3.902
1603645268678,2020-10-25T13:01:08.678,1.660,-18.354,-33.354,-2.500
1603645268688,2020-10-25T13:01:08.688,1.670,-18.232,-34.085,-1.463
1603645268698,2020-10-25T13:01:08.698,1.680,-17.622,-34.634,-0.366
1603645268708,2020-10-25T13:01:08.708,1.690,-16.707,-34.756,0.549
1603645268718,2020-10-25T13:01:08.718,1.700,-16.220,-34.695,1.341
1603645268728,2020-10-25T13:01:08.728,1.710,-16.341,-34.634,2.073
1603645268738,2020-10-25T13:01:08.738,1.720,-16.341,-34.695,2.866
1603645268748,2020-10-25T13:01:08.748,1.730,-16.524,-35.061,3.415
1603645268758,2020-10-25T13:01:08.758,1.740,-17.073,-35.610,3.902
1603645268768,2020-10-25T13:01:08.768,1.750,-17.622,-36.037,4.268
1603645268778,2020-10-25T13:01:08.778,1.760,-17.317,-36.341,4.695
1603645268788,2020-10-25T13:01:08.788,1.770,-16.829,-36.280,4.939
1603645268798,2020-10-25T13:01:08.798,1.780,-15.793,-35.549,4.939
1603645268808,2020-10-25T13:01:08.808,1.790,-14.146,-34.329,5.122
1603645268818,2020-10-25T13:01:08.818,1.800,-12.744,-32.744,5.427
1603645268828,2020-10-25T13:01:08.828,1.810,-11.646,-30.854,5.793
1603645268838,2020-10-25T13:01:08.838,1.820,-10.610,-28.476,6.037
1603645268848,2020-10-25T13:01:08.848,1.830,-9.146,-25.488,5.976
1603645268858,2020-10-25T13:01:08.858,1.840,-7.378,-21.951,5.915
1603645268868,2020-10-25T13:01:08.868,1.850,-5.488,-17.622,5.732
1603645268878,2020-10-25T13:01:08.878,1.860,-2.683,-12.622,5.610
1603645268888,2020-10-25T13:01:08.888,1.870,-0.183,-7.561,5.976
1603645268898,2020-10-25T13:01:08.898,1.880,0.793,-2.805,6.890
1603645268908,2020-10-25T13:01:08.908,1.890,-0.366,0.854,8.598
1603645268918,2020-10-25T13:01:08.918,1.900,-2.622,3.354,10.427
1603645268928,2020-10-25T13:01:08.928,1.910,-4.878,5.244,11.951
1603645268938,2020-10-25T13:01:08.938,1.920,-6.037,6.707,13.354
1603645268948,2020-10-25T13:01:08.948,1.930,-5.671,8.049,14.451
1603645268958,2020-10-25T13:01:08.958,1.940,-4.695,8.963,15.061
1603645268968,2020-10-25T13:01:08.968,1.950,-3.720,9.451,15.244
1603645268978,2020-10-25T13:01:08.978,1.960,-2.927,9.512,15.000
1603645268988,2020-10-25T13:01:08.988,1.970,-1.951,9.268,14.390
1603645268998,2020-10-25T13:01:08.998,1.980,-1.585,8.354,13.415
1603645269008,2020-10-25T13:01:09.008,1.990,-2.744,6.646,11.707
1603645269018,2020-10-25T13:01:09.018,2.000,-4.085,4.451,9.390
1603645269028,2020-10-25T13:01:09.028,2.010,-5.000,2.073,7.012
1603645269038,2020-10-25T13:01:09.038,2.020,-5.732,-0.305,4.573
1603645269048,2020-10-25T13:01:09.048,2.030,-6.402,-2.744,1.768
1603645269058,2020-10-25T13:01:09.058,2.040,-6.341,-5.000,-0.976
1603645269068,2020-10-25T13:01:09.068,2.050,-6.098,-7.073,-3.537
1603645269078,2020-10-25T13:01:09.078,2.060,-6.280,-9.024,-6.220
1603645269088,2020-10-25T13:01:09.088,2.070,-6.524,-10.854,-8.963
1603645269098,2020-10-25T13:01:09.098,2.080,-7.195,-12.805,-11.402
1603645269108,2020-10-25T13:01:09.108,2.090,-8.537,-14.634,-13.780
1603645269118,2020-10-25T13:01:09.118,2.100,-9.451,-15.976,-15.549
1603645269128,2020-10-25T13:01:09.128,2.110,-9.268,-17.073,-16.768
1603645269138,2020-10-25T13:01:09.138,2.120,-9.695,-17.805,-17.744
1603645269148,2020-10-25T13:01:09.148,2.130,-10.488,-18.476,-18.537
1603645269158,2020-10-25T13:01:09.158,2.140,-11.159,-18.841,-18.963
1603645269168,2020-10-25T13:01:09.168,2.150,-12.012,-19.024,-19.451
1603645269178,2020-10-25T13:01:09.178,2.160,-12.988,-19.146,-20.366
1603645269188,2020-10-25T13:01:09.188,2.170,-13.720,-18.963,-21.890
1603645269198,2020-10-25T13:01:09.198,2.180,-14.085,-18.780,-23.780
1603645269208,2020-10-25T13:01:09.208,2.190,-13.720,-18.902,-25.244
1603645269218,2020-10-25T13:01:09.218,2.200,-13.232,-19.390,-26.463
1603645269228,2020-10-25T13:01:09.228,2.210,-13.293,-20.549,-27.317
1603645269238,2020-10-25T13:01:09.238,2.220,-13.537,-22.256,-27.561
1603645269248,2020-10-25T13:01:09.248,2.230,-13.841,-24.634,-27.439
1603645269258,2020-10-25T13:01:09.258,2.240,-13.476,-27.561,-27.317
1603645269268,2020-10-25T13:01:09.268,2.250,-11.829,-30.793,-27.134
1603645269278,2020-10-25T13:01:09.278,2.260,-9.634,-34.390,-27.073
1603645269288,2020-10-25T13:01:09.288,2.270,-7.805,-38.354,-27.317
1603645269298,2020-10-25T13:01:09.298,2.280,-6.280,-42.683,-27.561
1603645269308,2020-10-25T13:01:09.308,2.290,-5.366,-47.500,-27.622
1603645269318,2020-10-25T13:01:09.318,2.300,-5.000,-52.683,-27.866
1603645269328,2020-10-25T13:01:09.328,2.310,-4.390,-57.805,-27.805
1603645269338,2020-10-25T13:01:09.338,2.320,-3.780,-63.049,-27.195
1603645269348,2020-10-25T13:01:09.348,2.330,-4.207,-68.537,-26.280
1603645269358,2020-10-25T13:01:09.358,2.340,-5.061,-73.902,-25.305
1603645269368,2020-10-25T13:01:09.368,2.350,-5.122,-78.841,-24.146
1603645269378,2020-10-25T13:01:09.378,2.360,-4.207,-83.415,-22.439
1603645269388,2020-10-25T13:01:09.388,2.370,-4.756,-87.988,-20.793
1603645269398,2020-10-25T13:01:09.398,2.380,-6.037,-92.500,-19.146
1603645269408,2020-10-25T13:01:09.408,2.390,-6.037,-96.646,-17.256
1603645269418,2020-10-25T13:01:09.418,2.400,-6.585,-100.610,-15.122
1603645269428,2020-10-25T13:01:09.428,2.410,-7.439,-104.390,-13.232
1603645269438,2020-10-25T13:01:09.438,2.420,-8.232,-108.110,-11.159
1603645269448,2020-10-25T13:01:09.448,2.430,-9.695,-111.524,-8.659
1603645269458,2020-10-25T13:01:09.458,2.440,-12.073,-114.939,-6.646
1603645269468,2020-10-25T13:01:09.468,2.450,-14.695,-117.927,-5.122
1603645269478,2020-10-25T13:01:09.478,2.460,-16.646,-120.488,-3.659
1603645269488,2020-10-25T13:01:09.488,2.470,-18.841,-122.744,-2.317
1603645269498,2020-10-25T13:01:09.498,2.480,-21.280,-124.573,-1.463
1603645269508,2020-10-25T13:01:09.508,2.490,-23.659,-126.159,-1.159
1603645269518,2020-10-25T13:01:09.518,2.500,-25.793,-127.683,-1.341
1603645269528,2020-10-25T13:01:09.528,2.510,-27.256,-128.780,-2.500
1603645269538,2020-10-25T13:01:09.538,2.520,-27.561,-129.634,-4.085
1603645269548,2020-10-25T13:01:09.548,2.530,-28.780,-130.488,-5.488
1603645269558,2020-10-25T13:01:09.558,2.540,-31.463,-131.646,-6.890
1603645269568,2020-10-25T13:01:09.568,2.550,-34.573,-132.927,-8.354
1603645269578,2020-10-25T13:01:09.578,2.560,-37.805,-134.268,-9.512
1603645269588,2020-10-25T13:01:09.588,2.570,-40.427,-135.366,-10.488
1603645269598,2020-10-25T13:01:09.598,2.580,-42.012,-136.341,-11.341
1603645269608,2020-10-25T13:01:09.608,2.590,-43.415,-137.195,-12.317
1603645269618,2020-10-25T13:01:09.618,2.600,-44.146,-137.927,-13.110
1603645269628,2020-10-25T13:01:09.628,2.610,-43.354,-138.598,-13.476
1603645269638,2020-10-25T13:01:09.638,2.620,-42.317,-139.146,-13.720
1603645269648,2020-10-25T13:01:09.648,2.630,-41.524,-139.878,-13.902
1603645269658,2020-10-25T13:01:09.658,2.640,-39.573,-140.366,-13.415
1603645269668,2020-10-25T13:01:09.668,2.650,-37.500,-140.854,-12.561
1603645269678,2020-10-25T13:01:09.678,2.660,-36.341,-141.585,-12.012
1603645269688,2020-10-25T13:01:09.688,2.670,-34.268,-142.195,-11.524
1603645269698,2020-10-25T13:01:09.698,2.680,-32.073,-142.927,-10.793
1603645269708,2020-10-25T13:01:09.708,2.690,-30.488,-143.659,-10.183
1603645269718,2020-10-25T13:01:09.718,2.700,-28.232,-144.390,-9.817
1603645269728,2020-10-25T13:01:09.728,2.710,-25.915,-145.366,-9.268
1603645269738,2020-10-25T13:01:09.738,2.720,-24.756,-146.585,-8.841
1603645269748,2020-10-25T13:01:09.748,2.730,-23.720,-148.049,-8.476
1603645269758,2020-10-25T13:01:09.758,2.740,-22.317,-149.329,-8.171
1603645269768,2020-10-25T13:01:09.768,2.750,-20.549,-150.427,-7.683
1603645269778,2020-10-25T13:01:09.778,2.760,-18.720,-151.159,-7.256
1603645269788,2020-10-25T13:01:09.788,2.770,-17.317,-151.707,-7.012
1603645269798,2020-10-25T13:01:09.798,2.780,-16.585,-152.195,-6.646
1603645269808,2020-10-25T13:01:09.808,2.790,-17.378,-152.866,-6.098
1603645269818,2020-10-25T13:01:09.818,2.800,-19.146,-153.659,-5.366
1603645269828,2020-10-25T13:01:09.828,2.810,-21.037,-154.390,-4.207
1603645269838,2020-10-25T13:01:09.838,2.820,-22.927,-155.061,-2.500
1603645269848,2020-10-25T13:01:09.848,2.830,-24.817,-155.488,-0.183
1603645269858,2020-10-25T13:01:09.858,2.840,-26.585,-155.854,2.561
1603645269868,2020-10-25T13:01:09.868,2.850,-28.476,-156.098,5.305
1603645269878,2020-10-25T13:01:09.878,2.860,-30.183,-156.098,7.744
1603645269888,2020-10-25T13:01:09.888,2.870,-30.793,-155.854,10.000
1603645269898,2020-10-25T13:01:09.898,2.880,-31.829,-155.610,11.829
1603645269908,2020-10-25T13:01:09.908,2.890,-34.085,-155.793,12.866
1603645269918,2020-10-25T13:01:09.918,2.900,-36.463,-156.098,13.049
1603645269928,2020-10-25T13:01:09.928,2.910,-38.232,-156.098,13.049
1603645269938,2020-10-25T13:01:09.938,2.920,-39.512,-156.037,12.866
1603645269948,2020-10-25T13:01:09.948,2.930,-40.976,-156.037,12.378
1603645269958,2020-10-25T13:01:09.958,2.940,-41.524,-156.098,12.012
1603645269968,2020-10-25T13:01:09.968,2.950,-42.195,-156.220,11.768
1603645269978,2020-10-25T13:01:09.978,2.960,-42.195,-156.402,11.646
1603645269988,2020-10-25T13:01:09.988,2.970,-42.195,-156.524,11.707
1603645269998,2020-10-25T13:01:09.998,2.980,-42.134,-156.768,11.463
1603645270008,2020-10-25T13:01:10.008,2.990,-42.073,-156.951,10.854
1603645270018,2020-10-25T13:01:10.018,3.000,-42.561,-156.768,9.634
1603645270028,2020-10-25T13:01:10.028,3.010,-42.012,-156.524,7.744
1603645270038,2020-10-25T13:01:10.038,3.020,-40.488,-155.732,5.549
1603645270048,2020-10-25T13:01:10.048,3.030,-38.659,-154.695,3.232
1603645270058,2020-10-25T13:01:10.058,3.040,-37.195,-153.354,0.610
1603645270068,2020-10-25T13:01:10.068,3.050,-34.390,-151.159,-1.524
1603645270078,2020-10-25T13:01:10.078,3.060,-30.854,-148.110,-3.171
1603645270088,2020-10-25T13:01:10.088,3.070,-27.866,-144.756,-4.756
1603645270098,2020-10-25T13:01:10.098,3.080,-25.244,-140.915,-6.402
1603645270108,2020-10-25T13:01:10.108,3.090,-22.561,-136.768,-8.110
1603645270118,2020-10-25T13:01:10.118,3.100,-20.366,-132.317,-9.634
1603645270128,2020-10-25T13:01:10.128,3.110,-18.415,-127.439,-10.610
1603645270138,2020-10-25T13:01:10.138,3.120,-16.890,-122.683,-11.220
1603645270148,2020-10-25T13:01:10.148,3.130,-14.939,-117.866,-11.402
1603645270158,2020-10-25T13:01:10.158,3.140,-12.622,-112.988,-11.098
1603645270168,2020-10-25T13:01:10.168,3.150,-11.951,-108.476,-11.341
1603645270178,2020-10-25T13:01:10.178,3.160,-11.463,-104.390,-12.439
1603645270188,2020-10-25T13:01:10.188,3.170,-10.488,-100.305,-13.415
1603645270198,2020-10-25T13:01:10.198,3.180,-10.732,-96.524,-14.512
1603645270208,2020-10-25T13:01:10.208,3.190,-11.707,-93.232,-15.732
1603645270218,2020-10-25T13:01:10.218,3.200,-12.683,-90.366,-16.585
1603645270228,2020-10-25T13:01:10.228,3.210,-14.573,-87.988,-17.073
1603645270238,2020-10-25T13:01:10.238,3.220,-17.256,-86.280,-17.683
1603645270248,2020-10-25T13:01:10.248,3.230,-18.902,-84.878,-18.049
1603645270258,2020-10-25T13:01:10.258,3.240,-19.939,-83.659,-17.927
1603645270268,2020-10-25T13:01:10.268,3.250,-21.037,-82.378,-17.927
1603645270278,2020-10-25T13:01:10.278,3.260,-20.976,-81.037,-17.744
1603645270288,2020-10-25T13:01:10.288,3.270,-20.732,-79.634,-17.256
1603645270298,2020-10-25T13:01:10.298,3.280,-20.854,-78.293,-16.707
1603645270308,2020-10-25T13:01:10.308,3.290,-21.220,-76.829,-16.463
1603645270318,2020-10-25T13:01:10.318,3.300,-20.488,-75.305,-16.220
1603645270328,2020-10-25T13:01:10.328,3.310,-19.695,-73.963,-16.037
1603645270338,2020-10-25T13:01:10.338,3.320,-19.878,-72.927,-16.524
1603645270348,2020-10-25T13:01:10.348,3.330,-19.390,-71.951,-17.805
1603645270358,2020-10-25T13:01:10.358,3.340,-16.707,-70.610,-18.780
1603645270368,2020-10-25T13:01:10.368,3.350,-14.329,-69.268,-18.537
1603645270378,2020-10-25T13:01:10.378,3.360,-15.305,-68.902,-18.537
1603645270388,2020-10-25T13:01:10.388,3.370,-16.159,-69.329,-19.146
1603645270398,2020-10-25T13:01:10.398,3.380,-14.207,-69.329,-19.024
1603645270408,2020-10-25T13:01:10.408,3.390,-13.415,-69.573,-18.841
1603645270418,2020-10-25T13:01:10.418,3.400,-12.134,-70.061,-19.207
1603645270428,2020-10-25T13:01:10.428,3.410,-10.244,-70.610,-19.268
1603645270438,2020-10-25T13:01:10.438,3.420,-9.695,-71.098,-19.390
1603645270448,2020-10-25T13:01:10.448,3.430,-8.780,-71.585,-19.451
1603645270458,2020-10-25T13:01:10.458,3.440,-7.012,-71.951,-19.390
1603645270468,2020-10-25T13:01:10.468,3.450,-5.549,-71.890,-19.024
1603645270478,2020-10-25T13:01:10.478,3.460,-4.756,-71.524,-18.659
1603645270488,2020-10-25T13:01:10.488,3.470,-3.537,-70.854,-18.415
1603645270498,2020-10-25T13:01:10.498,3.480,-2.256,-69.695,-18.232
1603645270508,2020-10-25T13:01:10.508,3.490,-0.549,-68.354,-18.476
1603645270518,2020-10-25T13:01:10.518,3.500,1.524,-66.707,-18.476
1603645270528,2020-10-25T13:01:10.528,3.510,3.049,-65.000,-18.720
1603645270538,2020-10-25T13:01:10.538,3.520,4.634,-63.476,-18.963
1603645270548,2020-10-25T13:01:10.548,3.530,6.402,-61.951,-18.720
