epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1603646303232,2020-10-25T13:18:23.232,0.000,98627.227
1603646303368,2020-10-25T13:18:23.368,0.136,98623.305
1603646303504,2020-10-25T13:18:23.504,0.272,98625.094
1603646303639,2020-10-25T13:18:23.639,0.407,98624.609
1603646303775,2020-10-25T13:18:23.775,0.543,98624.609
1603646303911,2020-10-25T13:18:23.911,0.679,98625.922
1603646304046,2020-10-25T13:18:24.046,0.814,98627.609
1603646304182,2020-10-25T13:18:24.182,0.950,98627.227
1603646304317,2020-10-25T13:18:24.317,1.085,98627.227
1603646304453,2020-10-25T13:18:24.453,1.221,98629.492
1603646304590,2020-10-25T13:18:24.590,1.358,98630.797
1603646304724,2020-10-25T13:18:24.724,1.492,98635.070
1603646304861,2020-10-25T13:18:24.861,1.629,98629.492
1603646304997,2020-10-25T13:18:24.997,1.765,98632.109
1603646305132,2020-10-25T13:18:25.132,1.900,98625.570
1603646305268,2020-10-25T13:18:25.268,2.036,98627.703
1603646305404,2020-10-25T13:18:25.404,2.172,98621.172
1603646305539,2020-10-25T13:18:25.539,2.307,98619.859
1603646305675,2020-10-25T13:18:25.675,2.443,98619.516
1603646305811,2020-10-25T13:18:25.811,2.579,98626.398
1603646305946,2020-10-25T13:18:25.946,2.714,98627.227
1603646306082,2020-10-25T13:18:26.082,2.850,98623.305
1603646306217,2020-10-25T13:18:26.217,2.985,98624.164
1603646306353,2020-10-25T13:18:26.353,3.121,98625.922
1603646306489,2020-10-25T13:18:26.489,3.257,98622.375
1603646306624,2020-10-25T13:18:26.624,3.392,98624.516
1603646306760,2020-10-25T13:18:26.760,3.528,98626.297
1603646306897,2020-10-25T13:18:26.897,3.665,98624.516
1603646307031,2020-10-25T13:18:27.031,3.799,98625.813
1603646307168,2020-10-25T13:18:27.168,3.936,98621.898
1603646307302,2020-10-25T13:18:27.302,4.070,98622.758
1603646307439,2020-10-25T13:18:27.439,4.207,98622.758
1603646307575,2020-10-25T13:18:27.575,4.343,98621.453
1603646307711,2020-10-25T13:18:27.711,4.479,98620.969
1603646307846,2020-10-25T13:18:27.846,4.614,98620.969
1603646307982,2020-10-25T13:18:27.982,4.750,98623.109
1603646308117,2020-10-25T13:18:28.117,4.885,98620.969
1603646308253,2020-10-25T13:18:28.253,5.021,98619.180
1603646308389,2020-10-25T13:18:28.389,5.157,98620.484
1603646308524,2020-10-25T13:18:28.524,5.292,98618.703
1603646308660,2020-10-25T13:18:28.660,5.428,98618.359
1603646308797,2020-10-25T13:18:28.797,5.565,98620.969
1603646308931,2020-10-25T13:18:28.931,5.699,98629.539
1603646309068,2020-10-25T13:18:29.068,5.836,98624.789
1603646309202,2020-10-25T13:18:29.202,5.970,98626.922
1603646309339,2020-10-25T13:18:29.339,6.107,98624.313
1603646309475,2020-10-25T13:18:29.475,6.243,98623.000
1603646309610,2020-10-25T13:18:29.610,6.378,98624.789
1603646309746,2020-10-25T13:18:29.746,6.514,98620.391
1603646309882,2020-10-25T13:18:29.882,6.650,98623.000
1603646310017,2020-10-25T13:18:30.017,6.785,98621.695
1603646310153,2020-10-25T13:18:30.153,6.921,98624.313
1603646310288,2020-10-25T13:18:30.288,7.056,98623.383
1603646310424,2020-10-25T13:18:30.424,7.192,98618.602
1603646310560,2020-10-25T13:18:30.560,7.328,98622.078
1603646310695,2020-10-25T13:18:30.695,7.463,98624.688
1603646310831,2020-10-25T13:18:30.831,7.599,98620.766
1603646310968,2020-10-25T13:18:30.968,7.736,98620.766
1603646311102,2020-10-25T13:18:31.102,7.870,98625.031
1603646311238,2020-10-25T13:18:31.238,8.006,98620.289
1603646311373,2020-10-25T13:18:31.373,8.141,98625.031
1603646311509,2020-10-25T13:18:31.509,8.277,98625.031
1603646311646,2020-10-25T13:18:31.646,8.414,98620.289
1603646311780,2020-10-25T13:18:31.780,8.548,98621.594
