epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1603643667315,2020-10-25T12:34:27.315,0.000,0.000019875,-0.000071188,0.000023312
1603643667365,2020-10-25T12:34:27.365,0.050,0.000019125,-0.000070125,0.000024438
1603643667415,2020-10-25T12:34:27.415,0.100,0.000019500,-0.000070813,0.000024812
1603643667465,2020-10-25T12:34:27.465,0.150,0.000019125,-0.000071562,0.000024438
1603643667515,2020-10-25T12:34:27.515,0.200,0.000019875,-0.000071188,0.000024125
1603643667565,2020-10-25T12:34:27.565,0.250,0.000019875,-0.000071188,0.000023688
1603643667615,2020-10-25T12:34:27.615,0.300,0.000019875,-0.000070437,0.000023688
1603643667665,2020-10-25T12:34:27.665,0.350,0.000019875,-0.000071938,0.000022938
1603643667715,2020-10-25T12:34:27.715,0.400,0.000021313,-0.000071938,0.000021813
1603643667765,2020-10-25T12:34:27.765,0.450,0.000020563,-0.000071938,0.000022187
1603643667815,2020-10-25T12:34:27.815,0.500,0.000019875,-0.000071188,0.000022187
1603643667865,2020-10-25T12:34:27.865,0.550,0.000021313,-0.000072250,0.000020687
1603643667915,2020-10-25T12:34:27.915,0.600,0.000020563,-0.000071938,0.000021875
1603643667965,2020-10-25T12:34:27.965,0.650,0.000019875,-0.000073000,0.000022563
1603643668015,2020-10-25T12:34:28.015,0.700,0.000020563,-0.000073750,0.000022938
1603643668065,2020-10-25T12:34:28.065,0.750,0.000020937,-0.000073750,0.000021875
1603643668115,2020-10-25T12:34:28.115,0.800,0.000020187,-0.000074062,0.000023375
1603643668165,2020-10-25T12:34:28.165,0.850,0.000020187,-0.000073750,0.000023000
1603643668215,2020-10-25T12:34:28.215,0.900,0.000020187,-0.000073375,0.000022250
1603643668265,2020-10-25T12:34:28.265,0.950,0.000020187,-0.000073750,0.000021875
1603643668315,2020-10-25T12:34:28.315,1.000,0.000020563,-0.000073375,0.000022625
1603643668365,2020-10-25T12:34:28.365,1.050,0.000019875,-0.000073375,0.000022938
1603643668415,2020-10-25T12:34:28.415,1.100,0.000020937,-0.000073000,0.000022250
1603643668465,2020-10-25T12:34:28.465,1.150,0.000020187,-0.000073750,0.000022250
1603643668515,2020-10-25T12:34:28.515,1.200,0.000020187,-0.000073750,0.000021063
1603643668565,2020-10-25T12:34:28.565,1.250,0.000020563,-0.000074437,0.000021437
1603643668615,2020-10-25T12:34:28.615,1.300,0.000020563,-0.000073750,0.000022563
1603643668665,2020-10-25T12:34:28.665,1.350,0.000020563,-0.000073750,0.000022625
1603643668715,2020-10-25T12:34:28.715,1.400,0.000020563,-0.000073750,0.000022625
1603643668765,2020-10-25T12:34:28.765,1.450,0.000020563,-0.000073750,0.000022250
1603643668815,2020-10-25T12:34:28.815,1.500,0.000020563,-0.000074437,0.000021875
1603643668865,2020-10-25T12:34:28.865,1.550,0.000020563,-0.000074437,0.000021875
1603643668915,2020-10-25T12:34:28.915,1.600,0.000019875,-0.000074062,0.000023375
1603643668965,2020-10-25T12:34:28.965,1.650,0.000020563,-0.000073750,0.000022187
1603643669015,2020-10-25T12:34:29.015,1.700,0.000019875,-0.000072625,0.000022250
1603643669065,2020-10-25T12:34:29.065,1.750,0.000019875,-0.000073375,0.000022625
1603643669115,2020-10-25T12:34:29.115,1.800,0.000019875,-0.000074813,0.000023000
1603643669165,2020-10-25T12:34:29.165,1.850,0.000020187,-0.000073375,0.000022625
1603643669215,2020-10-25T12:34:29.215,1.900,0.000019875,-0.000074062,0.000023000
1603643669265,2020-10-25T12:34:29.265,1.950,0.000020937,-0.000073750,0.000023000
1603643669315,2020-10-25T12:34:29.315,2.000,0.000020187,-0.000072250,0.000021813
1603643669365,2020-10-25T12:34:29.365,2.050,0.000020937,-0.000073750,0.000020313
1603643669415,2020-10-25T12:34:29.415,2.100,0.000019875,-0.000074437,0.000023375
1603643669465,2020-10-25T12:34:29.465,2.150,0.000020563,-0.000074062,0.000022187
1603643669515,2020-10-25T12:34:29.515,2.200,0.000020563,-0.000073750,0.000022625
1603643669565,2020-10-25T12:34:29.565,2.250,0.000020187,-0.000074062,0.000021500
1603643669615,2020-10-25T12:34:29.615,2.300,0.000020187,-0.000074062,0.000021063
1603643669665,2020-10-25T12:34:29.665,2.350,0.000020187,-0.000073375,0.000022250
1603643669715,2020-10-25T12:34:29.715,2.400,0.000020187,-0.000073750,0.000020687
1603643669765,2020-10-25T12:34:29.765,2.450,0.000020187,-0.000073000,0.000022250
1603643669815,2020-10-25T12:34:29.815,2.500,0.000020937,-0.000074062,0.000021813
1603643669865,2020-10-25T12:34:29.865,2.550,0.000020937,-0.000074813,0.000021875
1603643669915,2020-10-25T12:34:29.915,2.600,0.000020937,-0.000074062,0.000021063
1603643669965,2020-10-25T12:34:29.965,2.650,0.000020187,-0.000074437,0.000022250
1603643670015,2020-10-25T12:34:30.015,2.700,0.000020937,-0.000072625,0.000021500
1603643670065,2020-10-25T12:34:30.065,2.750,0.000019500,-0.000072625,0.000022187
1603643670115,2020-10-25T12:34:30.115,2.800,0.000020187,-0.000073750,0.000021063
1603643670165,2020-10-25T12:34:30.165,2.850,0.000019500,-0.000073375,0.000022250
1603643670215,2020-10-25T12:34:30.215,2.900,0.000020563,-0.000073750,0.000021875
1603643670265,2020-10-25T12:34:30.265,2.950,0.000020187,-0.000073750,0.000021063
1603643670315,2020-10-25T12:34:30.315,3.000,0.000019500,-0.000073750,0.000021437
1603643670365,2020-10-25T12:34:30.365,3.050,0.000021687,-0.000073375,0.000021437
1603643670415,2020-10-25T12:34:30.415,3.100,0.000019500,-0.000073750,0.000021063
1603643670465,2020-10-25T12:34:30.465,3.150,0.000020187,-0.000074062,0.000021437
1603643670515,2020-10-25T12:34:30.515,3.200,0.000019875,-0.000073375,0.000021437
1603643670565,2020-10-25T12:34:30.565,3.250,0.000020563,-0.000074437,0.000021437
1603643670615,2020-10-25T12:34:30.615,3.300,0.000020937,-0.000074062,0.000022250
1603643670665,2020-10-25T12:34:30.665,3.350,0.000021313,-0.000073375,0.000022625
1603643670715,2020-10-25T12:34:30.715,3.400,0.000019875,-0.000073375,0.000021437
1603643670765,2020-10-25T12:34:30.765,3.450,0.000020563,-0.000074437,0.000021437
1603643670815,2020-10-25T12:34:30.815,3.500,0.000020563,-0.000073750,0.000021875
1603643670865,2020-10-25T12:34:30.865,3.550,0.000021313,-0.000073750,0.000022250
1603643670915,2020-10-25T12:34:30.915,3.600,0.000020187,-0.000073375,0.000021500
1603643670965,2020-10-25T12:34:30.965,3.650,0.000021687,-0.000074062,0.000021437
1603643671015,2020-10-25T12:34:31.015,3.700,0.000020187,-0.000073750,0.000020687
1603643671065,2020-10-25T12:34:31.065,3.750,0.000021687,-0.000074062,0.000023000
1603643671115,2020-10-25T12:34:31.115,3.800,0.000020187,-0.000073000,0.000021063
1603643671165,2020-10-25T12:34:31.165,3.850,0.000019500,-0.000073000,0.000021875
1603643671215,2020-10-25T12:34:31.215,3.900,0.000020187,-0.000074062,0.000021437
1603643671265,2020-10-25T12:34:31.265,3.950,0.000019500,-0.000072625,0.000021813
1603643671315,2020-10-25T12:34:31.315,4.000,0.000019875,-0.000073375,0.000021437
1603643671365,2020-10-25T12:34:31.365,4.050,0.000020937,-0.000073000,0.000021875
1603643671415,2020-10-25T12:34:31.415,4.100,0.000020187,-0.000074062,0.000021125
1603643671465,2020-10-25T12:34:31.465,4.150,0.000020563,-0.000073375,0.000021875
1603643671515,2020-10-25T12:34:31.515,4.200,0.000019500,-0.000073750,0.000022625
1603643671565,2020-10-25T12:34:31.565,4.250,0.000019125,-0.000074062,0.000022250
1603643671615,2020-10-25T12:34:31.615,4.300,0.000020187,-0.000073375,0.000021437
1603643671665,2020-10-25T12:34:31.665,4.350,0.000019875,-0.000074062,0.000022250
1603643671715,2020-10-25T12:34:31.715,4.400,0.000019500,-0.000074437,0.000021500
1603643671765,2020-10-25T12:34:31.765,4.450,0.000020563,-0.000073750,0.000021125
1603643671815,2020-10-25T12:34:31.815,4.500,0.000019500,-0.000073375,0.000022250
1603643671865,2020-10-25T12:34:31.865,4.550,0.000019875,-0.000073375,0.000022250
1603643671915,2020-10-25T12:34:31.915,4.600,0.000021313,-0.000073750,0.000021125
1603643671965,2020-10-25T12:34:31.965,4.650,0.000020187,-0.000073750,0.000022625
1603643672015,2020-10-25T12:34:32.015,4.700,0.000020937,-0.000073750,0.000022625
1603643672065,2020-10-25T12:34:32.065,4.750,0.000019875,-0.000073750,0.000021875
1603643672115,2020-10-25T12:34:32.115,4.800,0.000022000,-0.000074437,0.000021875
1603643672165,2020-10-25T12:34:32.165,4.850,0.000019875,-0.000073000,0.000021875
1603643672215,2020-10-25T12:34:32.215,4.900,0.000021313,-0.000073000,0.000021875
1603643672265,2020-10-25T12:34:32.265,4.950,0.000020187,-0.000073750,0.000022625
1603643672315,2020-10-25T12:34:32.315,5.000,0.000020563,-0.000072312,0.000022625
1603643672365,2020-10-25T12:34:32.365,5.050,0.000019125,-0.000073750,0.000022250
1603643672415,2020-10-25T12:34:32.415,5.100,0.000019500,-0.000072312,0.000021500
1603643672465,2020-10-25T12:34:32.465,5.150,0.000020937,-0.000073000,0.000023000
1603643672515,2020-10-25T12:34:32.515,5.200,0.000019500,-0.000073000,0.000022625
1603643672565,2020-10-25T12:34:32.565,5.250,0.000020187,-0.000073000,0.000021437
1603643672615,2020-10-25T12:34:32.615,5.300,0.000020187,-0.000072625,0.000023375
1603643672665,2020-10-25T12:34:32.665,5.350,0.000018750,-0.000073375,0.000022250
1603643672715,2020-10-25T12:34:32.715,5.400,0.000020563,-0.000073000,0.000021875
1603643672765,2020-10-25T12:34:32.765,5.450,0.000019125,-0.000073375,0.000021500
1603643672815,2020-10-25T12:34:32.815,5.500,0.000019125,-0.000072625,0.000021875
1603643672865,2020-10-25T12:34:32.865,5.550,0.000020187,-0.000073750,0.000021500
1603643672915,2020-10-25T12:34:32.915,5.600,0.000020187,-0.000073375,0.000021875
1603643672965,2020-10-25T12:34:32.965,5.650,0.000019500,-0.000073000,0.000021437
1603643673015,2020-10-25T12:34:33.015,5.700,0.000018750,-0.000073000,0.000022625
1603643673065,2020-10-25T12:34:33.065,5.750,0.000019875,-0.000074062,0.000021500
1603643673115,2020-10-25T12:34:33.115,5.800,0.000019500,-0.000073375,0.000022250
1603643673165,2020-10-25T12:34:33.165,5.850,0.000020187,-0.000073000,0.000023000
1603643673215,2020-10-25T12:34:33.215,5.900,0.000019875,-0.000073750,0.000022250
1603643673265,2020-10-25T12:34:33.265,5.950,0.000019500,-0.000072625,0.000021063
1603643673315,2020-10-25T12:34:33.315,6.000,0.000019500,-0.000072312,0.000021875
1603643673365,2020-10-25T12:34:33.365,6.050,0.000019875,-0.000072625,0.000022250
