epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603645074379,2020-10-25T12:57:54.379,0.000,-0.173,-0.962,0.260
1603645074389,2020-10-25T12:57:54.389,0.010,-0.169,-0.971,0.265
1603645074399,2020-10-25T12:57:54.399,0.020,-0.166,-0.970,0.268
1603645074409,2020-10-25T12:57:54.409,0.030,-0.156,-0.969,0.275
1603645074419,2020-10-25T12:57:54.419,0.040,-0.142,-0.969,0.283
1603645074429,2020-10-25T12:57:54.429,0.050,-0.129,-0.969,0.284
1603645074439,2020-10-25T12:57:54.439,0.060,-0.122,-0.971,0.284
1603645074449,2020-10-25T12:57:54.449,0.070,-0.114,-0.980,0.291
1603645074459,2020-10-25T12:57:54.459,0.080,-0.113,-0.988,0.297
1603645074469,2020-10-25T12:57:54.469,0.090,-0.111,-0.983,0.301
1603645074479,2020-10-25T12:57:54.479,0.100,-0.109,-0.976,0.306
1603645074489,2020-10-25T12:57:54.489,0.110,-0.107,-0.971,0.308
1603645074499,2020-10-25T12:57:54.499,0.120,-0.108,-0.969,0.309
1603645074509,2020-10-25T12:57:54.509,0.130,-0.106,-0.966,0.313
1603645074519,2020-10-25T12:57:54.519,0.140,-0.104,-0.963,0.312
1603645074529,2020-10-25T12:57:54.529,0.150,-0.102,-0.964,0.306
1603645074539,2020-10-25T12:57:54.539,0.160,-0.103,-0.964,0.308
1603645074549,2020-10-25T12:57:54.549,0.170,-0.112,-0.959,0.310
1603645074559,2020-10-25T12:57:54.559,0.180,-0.122,-0.952,0.305
1603645074569,2020-10-25T12:57:54.569,0.190,-0.129,-0.956,0.304
1603645074579,2020-10-25T12:57:54.579,0.200,-0.137,-0.965,0.300
1603645074589,2020-10-25T12:57:54.589,0.210,-0.139,-0.974,0.300
1603645074599,2020-10-25T12:57:54.599,0.220,-0.133,-0.981,0.297
1603645074609,2020-10-25T12:57:54.609,0.230,-0.130,-0.989,0.294
1603645074619,2020-10-25T12:57:54.619,0.240,-0.125,-0.997,0.296
1603645074629,2020-10-25T12:57:54.629,0.250,-0.114,-1.009,0.301
1603645074639,2020-10-25T12:57:54.639,0.260,-0.099,-1.014,0.305
1603645074649,2020-10-25T12:57:54.649,0.270,-0.086,-1.004,0.305
