epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1603645074294,2020-10-25T12:57:54.294,0.000,98663.617
1603645074430,2020-10-25T12:57:54.430,0.136,98658.859
1603645074565,2020-10-25T12:57:54.565,0.271,98662.313
1603645074701,2020-10-25T12:57:54.701,0.407,98659.313
1603645074838,2020-10-25T12:57:54.838,0.544,98666.234
1603645074972,2020-10-25T12:57:54.972,0.678,98664.102
1603645075109,2020-10-25T12:57:55.109,0.815,98660.516
1603645075245,2020-10-25T12:57:55.245,0.951,98665.750
1603645075380,2020-10-25T12:57:55.380,1.086,98660.063
1603645075516,2020-10-25T12:57:55.516,1.222,98664.445
1603645075652,2020-10-25T12:57:55.652,1.358,98661.828
1603645075787,2020-10-25T12:57:55.787,1.493,98659.688
1603645075923,2020-10-25T12:57:55.923,1.629,98661.375
1603645076058,2020-10-25T12:57:56.058,1.764,98657.445
1603645076194,2020-10-25T12:57:56.194,1.900,98659.203
1603645076330,2020-10-25T12:57:56.330,2.036,98663.516
1603645076465,2020-10-25T12:57:56.465,2.171,98652.203
1603645076601,2020-10-25T12:57:56.601,2.307,98662.203
1603645076736,2020-10-25T12:57:56.736,2.442,98666.125
1603645076872,2020-10-25T12:57:56.872,2.578,98662.203
1603645077009,2020-10-25T12:57:57.009,2.715,98660.891
1603645077143,2020-10-25T12:57:57.143,2.849,98659.102
1603645077280,2020-10-25T12:57:57.280,2.986,98657.789
1603645077416,2020-10-25T12:57:57.416,3.122,98661.719
1603645077551,2020-10-25T12:57:57.551,3.257,98658.273
1603645077687,2020-10-25T12:57:57.687,3.393,98661.719
1603645077822,2020-10-25T12:57:57.822,3.528,98661.719
1603645077958,2020-10-25T12:57:57.958,3.664,98656.484
1603645078094,2020-10-25T12:57:58.094,3.800,98662.094
1603645078229,2020-10-25T12:57:58.229,3.935,98661.609
1603645078365,2020-10-25T12:57:58.365,4.071,98665.547
1603645078501,2020-10-25T12:57:58.501,4.207,98660.781
1603645078636,2020-10-25T12:57:58.636,4.342,98660.406
1603645078772,2020-10-25T12:57:58.772,4.478,98662.094
1603645078908,2020-10-25T12:57:58.908,4.614,98662.547
1603645079045,2020-10-25T12:57:59.045,4.751,98658.164
1603645079179,2020-10-25T12:57:59.179,4.885,98660.297
1603645079314,2020-10-25T12:57:59.314,5.020,98658.508
1603645079450,2020-10-25T12:57:59.450,5.156,98659.477
1603645079587,2020-10-25T12:57:59.587,5.293,98660.781
1603645079721,2020-10-25T12:57:59.721,5.427,98658.508
1603645079858,2020-10-25T12:57:59.858,5.564,98658.992
1603645079994,2020-10-25T12:57:59.994,5.700,98665.063
1603645080129,2020-10-25T12:58:00.129,5.835,98666.367
1603645080265,2020-10-25T12:58:00.265,5.971,98660.297
1603645080401,2020-10-25T12:58:00.401,6.107,98665.063
1603645080536,2020-10-25T12:58:00.536,6.242,98658.617
1603645080672,2020-10-25T12:58:00.672,6.378,98659.477
1603645080808,2020-10-25T12:58:00.808,6.514,98656.859
1603645080943,2020-10-25T12:58:00.943,6.649,98665.438
1603645081079,2020-10-25T12:58:01.079,6.785,98662.094
1603645081216,2020-10-25T12:58:01.216,6.922,98657.195
1603645081350,2020-10-25T12:58:01.350,7.056,98661.125
1603645081487,2020-10-25T12:58:01.487,7.193,98661.984
1603645081621,2020-10-25T12:58:01.621,7.327,98658.508
1603645081758,2020-10-25T12:58:01.758,7.464,98664.125
1603645081894,2020-10-25T12:58:01.894,7.600,98662.813
1603645082029,2020-10-25T12:58:02.029,7.735,98653.266
1603645082165,2020-10-25T12:58:02.165,7.871,98658.508
1603645082301,2020-10-25T12:58:02.301,8.007,98664.125
1603645082436,2020-10-25T12:58:02.436,8.142,98665.438
1603645082572,2020-10-25T12:58:02.572,8.278,98662.328
1603645082707,2020-10-25T12:58:02.707,8.413,98661.984
1603645082843,2020-10-25T12:58:02.843,8.549,98660.195
1603645082979,2020-10-25T12:58:02.979,8.685,98658.891
1603645083114,2020-10-25T12:58:03.114,8.820,98662.813
1603645083250,2020-10-25T12:58:03.250,8.956,98656.266
1603645083387,2020-10-25T12:58:03.387,9.093,98663.297
1603645083521,2020-10-25T12:58:03.521,9.227,98660.195
1603645083658,2020-10-25T12:58:03.658,9.364,98658.891
1603645083794,2020-10-25T12:58:03.794,9.500,98660.195
1603645083929,2020-10-25T12:58:03.929,9.635,98662.328
1603645084065,2020-10-25T12:58:04.065,9.771,98661.500
1603645084199,2020-10-25T12:58:04.199,9.905,98660.539
1603645084336,2020-10-25T12:58:04.336,10.042,98662.328
1603645084472,2020-10-25T12:58:04.472,10.178,98658.406
1603645084607,2020-10-25T12:58:04.607,10.313,98659.711
1603645084743,2020-10-25T12:58:04.743,10.449,98664.125
1603645084879,2020-10-25T12:58:04.879,10.585,98659.711
1603645085014,2020-10-25T12:58:05.014,10.720,98659.234
1603645085150,2020-10-25T12:58:05.150,10.856,98659.234
1603645085285,2020-10-25T12:58:05.285,10.991,98659.234
1603645085421,2020-10-25T12:58:05.421,11.127,98661.023
1603645085557,2020-10-25T12:58:05.557,11.263,98663.156
1603645085692,2020-10-25T12:58:05.692,11.398,98661.844
1603645085828,2020-10-25T12:58:05.828,11.534,98658.406
1603645085965,2020-10-25T12:58:05.965,11.671,98659.234
1603645086099,2020-10-25T12:58:06.099,11.805,98662.703
1603645086236,2020-10-25T12:58:06.236,11.942,98657.922
1603645086372,2020-10-25T12:58:06.372,12.078,98661.398
1603645086507,2020-10-25T12:58:06.507,12.213,98659.234
1603645086643,2020-10-25T12:58:06.643,12.349,98659.234
1603645086778,2020-10-25T12:58:06.778,12.484,98661.844
1603645086914,2020-10-25T12:58:06.914,12.620,98664.016
1603645087050,2020-10-25T12:58:07.050,12.756,98657.469
1603645087185,2020-10-25T12:58:07.185,12.891,98662.219
1603645087321,2020-10-25T12:58:07.321,13.027,98656.609
1603645087457,2020-10-25T12:58:07.457,13.163,98654.844
1603645087592,2020-10-25T12:58:07.592,13.298,98658.781
1603645087728,2020-10-25T12:58:07.728,13.434,98662.703
1603645087865,2020-10-25T12:58:07.865,13.571,98660.086
1603645087999,2020-10-25T12:58:07.999,13.705,98666.156
1603645088136,2020-10-25T12:58:08.136,13.842,98660.430
1603645088270,2020-10-25T12:58:08.270,13.976,98660.914
1603645088407,2020-10-25T12:58:08.407,14.113,98660.914
1603645088543,2020-10-25T12:58:08.543,14.249,98663.531
1603645088678,2020-10-25T12:58:08.678,14.384,98662.703
1603645088814,2020-10-25T12:58:08.814,14.520,98663.531
1603645088950,2020-10-25T12:58:08.950,14.656,98659.125
1603645089085,2020-10-25T12:58:09.085,14.791,98658.297
1603645089221,2020-10-25T12:58:09.221,14.927,98662.219
1603645089356,2020-10-25T12:58:09.356,15.062,98663.906
1603645089492,2020-10-25T12:58:09.492,15.198,98664.016
1603645089628,2020-10-25T12:58:09.628,15.334,98660.430
1603645089764,2020-10-25T12:58:09.764,15.470,98659.125
1603645089899,2020-10-25T12:58:09.899,15.605,98657.469
1603645090035,2020-10-25T12:58:10.035,15.741,98662.219
1603645090170,2020-10-25T12:58:10.170,15.876,98657.813
1603645090306,2020-10-25T12:58:10.306,16.012,98659.125
1603645090443,2020-10-25T12:58:10.443,16.149,98660.914
1603645090577,2020-10-25T12:58:10.577,16.283,98660.430
1603645090714,2020-10-25T12:58:10.714,16.420,98661.289
1603645090848,2020-10-25T12:58:10.848,16.554,98660.430
1603645090985,2020-10-25T12:58:10.985,16.691,98657.813
1603645091121,2020-10-25T12:58:11.121,16.827,98662.594
1603645091256,2020-10-25T12:58:11.256,16.962,98661.289
1603645091392,2020-10-25T12:58:11.392,17.098,98662.594
1603645091528,2020-10-25T12:58:11.528,17.234,98662.594
1603645091663,2020-10-25T12:58:11.663,17.369,98658.672
1603645091799,2020-10-25T12:58:11.799,17.505,98657.813
1603645091935,2020-10-25T12:58:11.935,17.641,98659.609
1603645092070,2020-10-25T12:58:12.070,17.776,98662.117
1603645092206,2020-10-25T12:58:12.206,17.912,98662.594
1603645092343,2020-10-25T12:58:12.343,18.049,98659.984
1603645092477,2020-10-25T12:58:12.477,18.183,98659.016
1603645092614,2020-10-25T12:58:12.614,18.320,98658.672
1603645092750,2020-10-25T12:58:12.750,18.456,98655.570
1603645092885,2020-10-25T12:58:12.885,18.591,98653.438
1603645093021,2020-10-25T12:58:13.021,18.727,98656.500
1603645093156,2020-10-25T12:58:13.156,18.862,98658.672
1603645093292,2020-10-25T12:58:13.292,18.998,98657.813
