epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603645267006,2020-10-25T13:01:07.006,0.000,-0.733,-0.621,0.312
1603645267016,2020-10-25T13:01:07.016,0.010,-0.741,-0.623,0.314
1603645267026,2020-10-25T13:01:07.026,0.020,-0.741,-0.621,0.313
1603645267036,2020-10-25T13:01:07.036,0.030,-0.742,-0.622,0.315
1603645267046,2020-10-25T13:01:07.046,0.040,-0.744,-0.624,0.315
1603645267056,2020-10-25T13:01:07.056,0.050,-0.742,-0.621,0.313
1603645267066,2020-10-25T13:01:07.066,0.060,-0.737,-0.622,0.314
1603645267076,2020-10-25T13:01:07.076,0.070,-0.738,-0.624,0.313
1603645267086,2020-10-25T13:01:07.086,0.080,-0.736,-0.624,0.313
1603645267096,2020-10-25T13:01:07.096,0.090,-0.739,-0.626,0.311
1603645267106,2020-10-25T13:01:07.106,0.100,-0.745,-0.629,0.313
1603645267116,2020-10-25T13:01:07.116,0.110,-0.745,-0.632,0.311
1603645267126,2020-10-25T13:01:07.126,0.120,-0.750,-0.633,0.310
1603645267136,2020-10-25T13:01:07.136,0.130,-0.752,-0.632,0.312
1603645267146,2020-10-25T13:01:07.146,0.140,-0.752,-0.632,0.310
1603645267156,2020-10-25T13:01:07.156,0.150,-0.753,-0.635,0.308
1603645267166,2020-10-25T13:01:07.166,0.160,-0.752,-0.639,0.306
1603645267176,2020-10-25T13:01:07.176,0.170,-0.748,-0.644,0.301
1603645267186,2020-10-25T13:01:07.186,0.180,-0.739,-0.658,0.300
1603645267196,2020-10-25T13:01:07.196,0.190,-0.746,-0.642,0.301
1603645267206,2020-10-25T13:01:07.206,0.200,-0.754,-0.620,0.301
1603645267216,2020-10-25T13:01:07.216,0.210,-0.748,-0.625,0.294
1603645267226,2020-10-25T13:01:07.226,0.220,-0.740,-0.640,0.298
1603645267236,2020-10-25T13:01:07.236,0.230,-0.734,-0.645,0.305
1603645267246,2020-10-25T13:01:07.246,0.240,-0.736,-0.641,0.305
1603645267256,2020-10-25T13:01:07.256,0.250,-0.740,-0.639,0.302
1603645267266,2020-10-25T13:01:07.266,0.260,-0.744,-0.642,0.304
1603645267276,2020-10-25T13:01:07.276,0.270,-0.740,-0.650,0.302
1603645267286,2020-10-25T13:01:07.286,0.280,-0.737,-0.663,0.301
1603645267296,2020-10-25T13:01:07.296,0.290,-0.731,-0.669,0.300
1603645267306,2020-10-25T13:01:07.306,0.300,-0.720,-0.671,0.297
1603645267316,2020-10-25T13:01:07.316,0.310,-0.716,-0.669,0.296
1603645267326,2020-10-25T13:01:07.326,0.320,-0.715,-0.670,0.291
1603645267336,2020-10-25T13:01:07.336,0.330,-0.710,-0.672,0.290
1603645267346,2020-10-25T13:01:07.346,0.340,-0.704,-0.669,0.286
1603645267356,2020-10-25T13:01:07.356,0.350,-0.703,-0.666,0.287
1603645267366,2020-10-25T13:01:07.366,0.360,-0.701,-0.657,0.286
1603645267376,2020-10-25T13:01:07.376,0.370,-0.699,-0.657,0.281
1603645267386,2020-10-25T13:01:07.386,0.380,-0.705,-0.663,0.278
1603645267396,2020-10-25T13:01:07.396,0.390,-0.704,-0.667,0.272
1603645267406,2020-10-25T13:01:07.406,0.400,-0.708,-0.672,0.270
1603645267416,2020-10-25T13:01:07.416,0.410,-0.710,-0.684,0.267
1603645267426,2020-10-25T13:01:07.426,0.420,-0.707,-0.697,0.264
1603645267436,2020-10-25T13:01:07.436,0.430,-0.705,-0.708,0.263
1603645267446,2020-10-25T13:01:07.446,0.440,-0.706,-0.713,0.261
1603645267456,2020-10-25T13:01:07.456,0.450,-0.706,-0.714,0.263
1603645267466,2020-10-25T13:01:07.466,0.460,-0.706,-0.714,0.261
1603645267476,2020-10-25T13:01:07.476,0.470,-0.707,-0.714,0.259
1603645267486,2020-10-25T13:01:07.486,0.480,-0.709,-0.721,0.256
1603645267496,2020-10-25T13:01:07.496,0.490,-0.709,-0.730,0.251
1603645267506,2020-10-25T13:01:07.506,0.500,-0.698,-0.747,0.248
1603645267516,2020-10-25T13:01:07.516,0.510,-0.690,-0.769,0.244
1603645267526,2020-10-25T13:01:07.526,0.520,-0.698,-0.788,0.241
1603645267536,2020-10-25T13:01:07.536,0.530,-0.695,-0.796,0.241
1603645267546,2020-10-25T13:01:07.546,0.540,-0.680,-0.810,0.243
1603645267556,2020-10-25T13:01:07.556,0.550,-0.662,-0.824,0.241
