epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1603646502226,2020-10-25T13:21:42.226,0.000,0.000022813,-0.000054312,0.000005688
1603646502276,2020-10-25T13:21:42.276,0.050,0.000022813,-0.000053563,0.000005312
1603646502326,2020-10-25T13:21:42.326,0.100,0.000023875,-0.000055000,0.000005312
1603646502376,2020-10-25T13:21:42.376,0.150,0.000021687,-0.000054312,0.000006437
1603646502426,2020-10-25T13:21:42.426,0.200,0.000023125,-0.000055000,0.000006062
1603646502476,2020-10-25T13:21:42.476,0.250,0.000023875,-0.000054312,0.000004563
1603646502526,2020-10-25T13:21:42.526,0.300,0.000022813,-0.000054312,0.000005312
1603646502576,2020-10-25T13:21:42.576,0.350,0.000023125,-0.000053937,0.000005312
1603646502626,2020-10-25T13:21:42.626,0.400,0.000023875,-0.000052812,0.000005312
1603646502676,2020-10-25T13:21:42.676,0.450,0.000023500,-0.000054312,0.000005688
1603646502726,2020-10-25T13:21:42.726,0.500,0.000023875,-0.000053563,0.000006062
1603646502776,2020-10-25T13:21:42.776,0.550,0.000023500,-0.000054312,0.000004937
1603646502826,2020-10-25T13:21:42.826,0.600,0.000024250,-0.000054312,0.000006062
1603646502876,2020-10-25T13:21:42.876,0.650,0.000024250,-0.000054625,0.000006437
1603646502926,2020-10-25T13:21:42.926,0.700,0.000023125,-0.000054312,0.000004563
1603646502976,2020-10-25T13:21:42.976,0.750,0.000023875,-0.000055000,0.000006062
1603646503026,2020-10-25T13:21:43.026,0.800,0.000023500,-0.000056438,0.000004937
1603646503076,2020-10-25T13:21:43.076,0.850,0.000023875,-0.000055000,0.000005312
1603646503126,2020-10-25T13:21:43.126,0.900,0.000023875,-0.000054625,0.000004563
1603646503176,2020-10-25T13:21:43.176,0.950,0.000023500,-0.000055750,0.000005688
1603646503226,2020-10-25T13:21:43.226,1.000,0.000023875,-0.000054312,0.000004188
1603646503276,2020-10-25T13:21:43.276,1.050,0.000023500,-0.000055000,0.000004937
1603646503326,2020-10-25T13:21:43.326,1.100,0.000023125,-0.000054312,0.000005688
1603646503376,2020-10-25T13:21:43.376,1.150,0.000023125,-0.000051375,0.000003812
1603646503426,2020-10-25T13:21:43.426,1.200,0.000021000,-0.000050313,0.000003000
1603646503476,2020-10-25T13:21:43.476,1.250,0.000017375,-0.000047062,0.000002250
1603646503526,2020-10-25T13:21:43.526,1.300,0.000017375,-0.000044875,0.000001125
