epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1605378405589,2020-11-14T13:26:45.589,0.000,98630.219
1605378405725,2020-11-14T13:26:45.725,0.136,98630.695
1605378405860,2020-11-14T13:26:45.860,0.271,98629.734
1605378405996,2020-11-14T13:26:45.996,0.407,98627.133
1605378406132,2020-11-14T13:26:46.132,0.543,98624.172
1605378406267,2020-11-14T13:26:46.267,0.678,98620.609
1605378406403,2020-11-14T13:26:46.403,0.814,98627.516
1605378406539,2020-11-14T13:26:46.539,0.950,98629.648
1605378406674,2020-11-14T13:26:46.674,1.085,98628.438
1605378406810,2020-11-14T13:26:46.810,1.221,98628.820
1605378406945,2020-11-14T13:26:46.945,1.356,98627.516
1605378407081,2020-11-14T13:26:47.081,1.492,98634.031
1605378407218,2020-11-14T13:26:47.218,1.629,98624.422
1605378407352,2020-11-14T13:26:47.352,1.763,98627.516
1605378407488,2020-11-14T13:26:47.488,1.899,98633.086
1605378407625,2020-11-14T13:26:47.625,2.036,98626.563
1605378407759,2020-11-14T13:26:47.759,2.170,98627.516
1605378407896,2020-11-14T13:26:47.896,2.307,98625.258
1605378408030,2020-11-14T13:26:48.030,2.441,98627.422
1605378408167,2020-11-14T13:26:48.167,2.578,98626.563
1605378408303,2020-11-14T13:26:48.303,2.714,98629.555
1605378408438,2020-11-14T13:26:48.438,2.849,98629.078
1605378408574,2020-11-14T13:26:48.574,2.985,98627.422
1605378408710,2020-11-14T13:26:48.710,3.121,98625.641
1605378408845,2020-11-14T13:26:48.845,3.256,98630.859
1605378408981,2020-11-14T13:26:48.981,3.392,98625.641
1605378409116,2020-11-14T13:26:49.116,3.527,98626.109
1605378409252,2020-11-14T13:26:49.252,3.663,98626.945
1605378409388,2020-11-14T13:26:49.388,3.799,98626.945
1605378409523,2020-11-14T13:26:49.523,3.934,98627.773
1605378409659,2020-11-14T13:26:49.659,4.070,98626.023
1605378409796,2020-11-14T13:26:49.796,4.207,98623.031
1605378409932,2020-11-14T13:26:49.932,4.343,98627.328
1605378410067,2020-11-14T13:26:50.067,4.478,98624.328
1605378410201,2020-11-14T13:26:50.201,4.612,98628.625
1605378410338,2020-11-14T13:26:50.338,4.749,98622.547
1605378410474,2020-11-14T13:26:50.474,4.885,98626.469
1605378410609,2020-11-14T13:26:50.609,5.020,98623.031
1605378410745,2020-11-14T13:26:50.745,5.156,98623.859
1605378410881,2020-11-14T13:26:50.881,5.292,98622.547
1605378411016,2020-11-14T13:26:51.016,5.427,98623.859
1605378411152,2020-11-14T13:26:51.152,5.563,98619.500
1605378411288,2020-11-14T13:26:51.288,5.699,98624.273
1605378411423,2020-11-14T13:26:51.423,5.834,98619.883
1605378411559,2020-11-14T13:26:51.559,5.970,98627.711
