epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1605379808466,2020-11-14T13:50:08.466,0.000,-0.000022437,-0.000097250,0.000001875
1605379808516,2020-11-14T13:50:08.516,0.050,-0.000022813,-0.000096563,0.000002625
1605379808566,2020-11-14T13:50:08.566,0.100,-0.000023188,-0.000097312,0.000002250
1605379808616,2020-11-14T13:50:08.616,0.150,-0.000023188,-0.000096938,0.000001875
1605379808666,2020-11-14T13:50:08.666,0.200,-0.000022125,-0.000096563,0.000001875
1605379808716,2020-11-14T13:50:08.716,0.250,-0.000022125,-0.000095813,0.000002625
1605379808766,2020-11-14T13:50:08.766,0.300,-0.000022437,-0.000097312,0.000002250
1605379808816,2020-11-14T13:50:08.816,0.350,-0.000023562,-0.000097312,0.000002250
1605379808866,2020-11-14T13:50:08.866,0.400,-0.000020625,-0.000096938,0.000002625
1605379808916,2020-11-14T13:50:08.916,0.450,-0.000022437,-0.000096563,0.000003000
1605379808966,2020-11-14T13:50:08.966,0.500,-0.000022813,-0.000096187,0.000002250
1605379809016,2020-11-14T13:50:09.016,0.550,-0.000022125,-0.000098000,0.000001875
1605379809066,2020-11-14T13:50:09.066,0.600,-0.000023188,-0.000097312,0.000001875
1605379809116,2020-11-14T13:50:09.116,0.650,-0.000023188,-0.000096563,0.000001125
1605379809166,2020-11-14T13:50:09.166,0.700,-0.000023188,-0.000096938,0.000002250
1605379809216,2020-11-14T13:50:09.216,0.750,-0.000022437,-0.000096938,0.000002250
1605379809266,2020-11-14T13:50:09.266,0.800,-0.000023188,-0.000094750,0.000001500
1605379809316,2020-11-14T13:50:09.316,0.850,-0.000023188,-0.000097625,0.000002250
1605379809366,2020-11-14T13:50:09.366,0.900,-0.000022437,-0.000096563,0.000003000
1605379809416,2020-11-14T13:50:09.416,0.950,-0.000023562,-0.000096563,0.000002250
1605379809466,2020-11-14T13:50:09.466,1.000,-0.000022125,-0.000096938,0.000002625
1605379809516,2020-11-14T13:50:09.516,1.050,-0.000023188,-0.000096563,0.000002625
1605379809566,2020-11-14T13:50:09.566,1.100,-0.000023562,-0.000095813,0.000001875
1605379809616,2020-11-14T13:50:09.616,1.150,-0.000026063,-0.000095500,0.000001875
1605379809666,2020-11-14T13:50:09.666,1.200,-0.000027500,-0.000092562,0.000000375
1605379809716,2020-11-14T13:50:09.716,1.250,-0.000029000,-0.000091125,0.000000000
1605379809766,2020-11-14T13:50:09.766,1.300,-0.000031125,-0.000089000,-0.000002625
1605379809816,2020-11-14T13:50:09.816,1.350,-0.000032937,-0.000085687,-0.000005250
1605379809866,2020-11-14T13:50:09.866,1.400,-0.000034750,-0.000083563,-0.000008687
1605379809916,2020-11-14T13:50:09.916,1.450,-0.000036562,-0.000079563,-0.000009062
1605379809966,2020-11-14T13:50:09.966,1.500,-0.000036562,-0.000074875,-0.000011312
1605379810016,2020-11-14T13:50:10.016,1.550,-0.000037313,-0.000073063,-0.000013250
1605379810066,2020-11-14T13:50:10.066,1.600,-0.000038000,-0.000069813,-0.000015125
1605379810116,2020-11-14T13:50:10.116,1.650,-0.000037687,-0.000067250,-0.000015125
1605379810166,2020-11-14T13:50:10.166,1.700,-0.000037313,-0.000066562,-0.000014750
1605379810216,2020-11-14T13:50:10.216,1.750,-0.000036187,-0.000064000,-0.000016625
1605379810266,2020-11-14T13:50:10.266,1.800,-0.000035875,-0.000062188,-0.000019312
1605379810316,2020-11-14T13:50:10.316,1.850,-0.000036187,-0.000061500,-0.000019312
1605379810366,2020-11-14T13:50:10.366,1.900,-0.000035875,-0.000061125,-0.000019312
1605379810416,2020-11-14T13:50:10.416,1.950,-0.000034063,-0.000059313,-0.000020437
1605379810466,2020-11-14T13:50:10.466,2.000,-0.000034375,-0.000058250,-0.000020437
1605379810516,2020-11-14T13:50:10.516,2.050,-0.000033312,-0.000058562,-0.000021187
1605379810566,2020-11-14T13:50:10.566,2.100,-0.000032625,-0.000056063,-0.000021563
1605379810616,2020-11-14T13:50:10.616,2.150,-0.000031875,-0.000056438,-0.000021937
1605379810666,2020-11-14T13:50:10.666,2.200,-0.000031500,-0.000055312,-0.000021563
1605379810716,2020-11-14T13:50:10.716,2.250,-0.000031125,-0.000054937,-0.000021563
1605379810766,2020-11-14T13:50:10.766,2.300,-0.000030438,-0.000055312,-0.000021937
1605379810816,2020-11-14T13:50:10.816,2.350,-0.000031500,-0.000053125,-0.000022687
1605379810866,2020-11-14T13:50:10.866,2.400,-0.000031125,-0.000054625,-0.000021563
1605379810916,2020-11-14T13:50:10.916,2.450,-0.000031500,-0.000054937,-0.000021563
1605379810966,2020-11-14T13:50:10.966,2.500,-0.000031500,-0.000056438,-0.000021563
1605379811016,2020-11-14T13:50:11.016,2.550,-0.000033687,-0.000058187,-0.000021563
1605379811066,2020-11-14T13:50:11.066,2.600,-0.000035125,-0.000059313,-0.000021187
1605379811116,2020-11-14T13:50:11.116,2.650,-0.000034375,-0.000059687,-0.000020437
1605379811166,2020-11-14T13:50:11.166,2.700,-0.000035125,-0.000061125,-0.000020437
1605379811216,2020-11-14T13:50:11.216,2.750,-0.000035500,-0.000062563,-0.000020437
1605379811266,2020-11-14T13:50:11.266,2.800,-0.000036562,-0.000062937,-0.000018938
1605379811316,2020-11-14T13:50:11.316,2.850,-0.000037687,-0.000065063,-0.000015875
1605379811366,2020-11-14T13:50:11.366,2.900,-0.000037313,-0.000065125,-0.000014375
1605379811416,2020-11-14T13:50:11.416,2.950,-0.000038000,-0.000064000,-0.000013250
1605379811466,2020-11-14T13:50:11.466,3.000,-0.000037687,-0.000065438,-0.000011312
1605379811516,2020-11-14T13:50:11.516,3.050,-0.000038000,-0.000065063,-0.000009813
1605379811566,2020-11-14T13:50:11.566,3.100,-0.000038000,-0.000068687,-0.000007562
1605379811616,2020-11-14T13:50:11.616,3.150,-0.000037687,-0.000070875,-0.000006437
1605379811666,2020-11-14T13:50:11.666,3.200,-0.000038375,-0.000072312,-0.000004500
1605379811716,2020-11-14T13:50:11.716,3.250,-0.000038375,-0.000074500,-0.000004125
1605379811766,2020-11-14T13:50:11.766,3.300,-0.000039125,-0.000076312,-0.000003375
1605379811816,2020-11-14T13:50:11.816,3.350,-0.000037313,-0.000078813,-0.000002250
1605379811866,2020-11-14T13:50:11.866,3.400,-0.000036187,-0.000080313,-0.000002250
1605379811916,2020-11-14T13:50:11.916,3.450,-0.000035875,-0.000082812,-0.000002250
1605379811966,2020-11-14T13:50:11.966,3.500,-0.000033312,-0.000083937,-0.000001125
1605379812016,2020-11-14T13:50:12.016,3.550,-0.000032563,-0.000085375,-0.000001875
1605379812066,2020-11-14T13:50:12.066,3.600,-0.000033312,-0.000087188,-0.000001875
1605379812116,2020-11-14T13:50:12.116,3.650,-0.000034063,-0.000087875,-0.000001875
1605379812166,2020-11-14T13:50:12.166,3.700,-0.000031500,-0.000089313,-0.000001500
1605379812216,2020-11-14T13:50:12.216,3.750,-0.000029000,-0.000090063,-0.000002625
1605379812266,2020-11-14T13:50:12.266,3.800,-0.000030062,-0.000091875,-0.000001125
1605379812316,2020-11-14T13:50:12.316,3.850,-0.000027875,-0.000091500,-0.000001500
1605379812366,2020-11-14T13:50:12.366,3.900,-0.000028250,-0.000092562,-0.000001500
1605379812416,2020-11-14T13:50:12.416,3.950,-0.000027875,-0.000093312,-0.000001125
1605379812466,2020-11-14T13:50:12.466,4.000,-0.000027500,-0.000093312,-0.000000375
1605379812516,2020-11-14T13:50:12.516,4.050,-0.000026813,-0.000094750,-0.000001500
1605379812566,2020-11-14T13:50:12.566,4.100,-0.000026437,-0.000093688,0.000000375
1605379812616,2020-11-14T13:50:12.616,4.150,-0.000025687,-0.000094063,-0.000000375
1605379812666,2020-11-14T13:50:12.666,4.200,-0.000025375,-0.000094375,0.000000375
1605379812716,2020-11-14T13:50:12.716,4.250,-0.000025375,-0.000093688,0.000000750
1605379812766,2020-11-14T13:50:12.766,4.300,-0.000026063,-0.000094750,0.000001500
1605379812816,2020-11-14T13:50:12.816,4.350,-0.000026437,-0.000094750,0.000001125
1605379812866,2020-11-14T13:50:12.866,4.400,-0.000024625,-0.000095125,0.000001875
1605379812916,2020-11-14T13:50:12.916,4.450,-0.000025375,-0.000094375,0.000001500
1605379812966,2020-11-14T13:50:12.966,4.500,-0.000024625,-0.000094750,0.000002625
1605379813016,2020-11-14T13:50:13.016,4.550,-0.000025375,-0.000095125,0.000002250
1605379813066,2020-11-14T13:50:13.066,4.600,-0.000023938,-0.000095500,0.000001875
1605379813116,2020-11-14T13:50:13.116,4.650,-0.000024250,-0.000094375,0.000001875
1605379813166,2020-11-14T13:50:13.166,4.700,-0.000024625,-0.000095875,0.000002625
1605379813216,2020-11-14T13:50:13.216,4.750,-0.000025375,-0.000096187,0.000001875
1605379813266,2020-11-14T13:50:13.266,4.800,-0.000023938,-0.000095875,0.000002625
1605379813316,2020-11-14T13:50:13.316,4.850,-0.000023562,-0.000095875,0.000001875
1605379813366,2020-11-14T13:50:13.366,4.900,-0.000023188,-0.000096938,0.000001500
1605379813416,2020-11-14T13:50:13.416,4.950,-0.000023562,-0.000096938,0.000001500
1605379813466,2020-11-14T13:50:13.466,5.000,-0.000023188,-0.000096187,0.000001500
1605379813516,2020-11-14T13:50:13.516,5.050,-0.000023562,-0.000096187,0.000001875
1605379813566,2020-11-14T13:50:13.566,5.100,-0.000022813,-0.000096187,0.000001500
1605379813616,2020-11-14T13:50:13.616,5.150,-0.000022437,-0.000096938,0.000001500
1605379813666,2020-11-14T13:50:13.666,5.200,-0.000022813,-0.000096938,0.000000375
1605379813716,2020-11-14T13:50:13.716,5.250,-0.000022437,-0.000098000,0.000002250
1605379813766,2020-11-14T13:50:13.766,5.300,-0.000022813,-0.000097625,0.000002625
1605379813816,2020-11-14T13:50:13.816,5.350,-0.000023188,-0.000097312,0.000001500
1605379813866,2020-11-14T13:50:13.866,5.400,-0.000021750,-0.000097625,0.000001875
1605379813916,2020-11-14T13:50:13.916,5.450,-0.000021750,-0.000098375,0.000003375
1605379813966,2020-11-14T13:50:13.966,5.500,-0.000022125,-0.000098000,0.000002250
1605379814016,2020-11-14T13:50:14.016,5.550,-0.000019562,-0.000097625,0.000002250
1605379814066,2020-11-14T13:50:14.066,5.600,-0.000021375,-0.000096938,0.000002625
1605379814116,2020-11-14T13:50:14.116,5.650,-0.000021750,-0.000097312,0.000003000
1605379814166,2020-11-14T13:50:14.166,5.700,-0.000020625,-0.000097312,0.000002250
1605379814216,2020-11-14T13:50:14.216,5.750,-0.000019938,-0.000096938,0.000002625
1605379814266,2020-11-14T13:50:14.266,5.800,-0.000020625,-0.000097625,0.000002625
1605379814316,2020-11-14T13:50:14.316,5.850,-0.000021750,-0.000097312,0.000003000
1605379814366,2020-11-14T13:50:14.366,5.900,-0.000020313,-0.000098000,0.000003000
1605379814416,2020-11-14T13:50:14.416,5.950,-0.000022125,-0.000096938,0.000003750
1605379814466,2020-11-14T13:50:14.466,6.000,-0.000021375,-0.000097625,0.000003750
1605379814516,2020-11-14T13:50:14.516,6.050,-0.000020625,-0.000098000,0.000003000
1605379814566,2020-11-14T13:50:14.566,6.100,-0.000020313,-0.000098000,0.000003000
1605379814616,2020-11-14T13:50:14.616,6.150,-0.000020313,-0.000098000,0.000002625
1605379814666,2020-11-14T13:50:14.666,6.200,-0.000020313,-0.000098750,0.000003000
1605379814716,2020-11-14T13:50:14.716,6.250,-0.000019562,-0.000098750,0.000001875
1605379814766,2020-11-14T13:50:14.766,6.300,-0.000020313,-0.000097625,0.000002250
1605379814816,2020-11-14T13:50:14.816,6.350,-0.000020625,-0.000098000,0.000003000
1605379814866,2020-11-14T13:50:14.866,6.400,-0.000020313,-0.000098000,0.000002625
1605379814916,2020-11-14T13:50:14.916,6.450,-0.000019562,-0.000098375,0.000001875
1605379814966,2020-11-14T13:50:14.966,6.500,-0.000020313,-0.000098000,0.000002625
1605379815016,2020-11-14T13:50:15.016,6.550,-0.000019562,-0.000097625,0.000001875
1605379815066,2020-11-14T13:50:15.066,6.600,-0.000018125,-0.000099438,0.000002625
1605379815116,2020-11-14T13:50:15.116,6.650,-0.000017750,-0.000099813,0.000002625
1605379815166,2020-11-14T13:50:15.166,6.700,-0.000017063,-0.000099813,0.000002625
1605379815216,2020-11-14T13:50:15.216,6.750,-0.000017375,-0.000100187,0.000002250
1605379815266,2020-11-14T13:50:15.266,6.800,-0.000016687,-0.000099125,0.000004875
1605379815316,2020-11-14T13:50:15.316,6.850,-0.000016313,-0.000099438,0.000003375
1605379815366,2020-11-14T13:50:15.366,6.900,-0.000015937,-0.000098750,0.000002625
1605379815416,2020-11-14T13:50:15.416,6.950,-0.000016313,-0.000099813,0.000002625
1605379815466,2020-11-14T13:50:15.466,7.000,-0.000016687,-0.000100187,0.000002250
1605379815516,2020-11-14T13:50:15.516,7.050,-0.000015937,-0.000100937,0.000000750
1605379815566,2020-11-14T13:50:15.566,7.100,-0.000015563,-0.000099125,0.000002250
1605379815616,2020-11-14T13:50:15.616,7.150,-0.000014500,-0.000101625,0.000002250
1605379815666,2020-11-14T13:50:15.666,7.200,-0.000015563,-0.000101625,0.000003375
1605379815716,2020-11-14T13:50:15.716,7.250,-0.000015937,-0.000100937,0.000001875
1605379815766,2020-11-14T13:50:15.766,7.300,-0.000016313,-0.000101250,0.000002625
1605379815816,2020-11-14T13:50:15.816,7.350,-0.000014875,-0.000102000,0.000001500
1605379815866,2020-11-14T13:50:15.866,7.400,-0.000014875,-0.000101250,0.000000750
1605379815916,2020-11-14T13:50:15.916,7.450,-0.000015250,-0.000100937,0.000001500
1605379815966,2020-11-14T13:50:15.966,7.500,-0.000014875,-0.000102000,0.000002625
1605379816016,2020-11-14T13:50:16.016,7.550,-0.000014875,-0.000101250,0.000001500
1605379816066,2020-11-14T13:50:16.066,7.600,-0.000013437,-0.000102375,0.000001125
1605379816116,2020-11-14T13:50:16.116,7.650,-0.000013437,-0.000101625,0.000000000
1605379816166,2020-11-14T13:50:16.166,7.700,-0.000013437,-0.000101250,0.000001125
1605379816216,2020-11-14T13:50:16.216,7.750,-0.000014125,-0.000102375,-0.000000375
1605379816266,2020-11-14T13:50:16.266,7.800,-0.000013437,-0.000101625,0.000000375
1605379816316,2020-11-14T13:50:16.316,7.850,-0.000014500,-0.000102000,0.000000000
1605379816366,2020-11-14T13:50:16.366,7.900,-0.000014875,-0.000102000,0.000000000
1605379816416,2020-11-14T13:50:16.416,7.950,-0.000013750,-0.000101625,0.000000750
1605379816466,2020-11-14T13:50:16.466,8.000,-0.000014125,-0.000100563,0.000000750
1605379816516,2020-11-14T13:50:16.516,8.050,-0.000013750,-0.000101625,0.000001500
1605379816566,2020-11-14T13:50:16.566,8.100,-0.000013437,-0.000101625,0.000001125
1605379816616,2020-11-14T13:50:16.616,8.150,-0.000015250,-0.000101250,0.000000000
1605379816666,2020-11-14T13:50:16.666,8.200,-0.000015250,-0.000101250,0.000001500
1605379816716,2020-11-14T13:50:16.716,8.250,-0.000015250,-0.000100563,0.000001125
1605379816766,2020-11-14T13:50:16.766,8.300,-0.000015937,-0.000100937,0.000000375
1605379816816,2020-11-14T13:50:16.816,8.350,-0.000015250,-0.000101625,0.000001875
