epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1605379630182,2020-11-14T13:47:10.182,0.000,98615.227
1605379630317,2020-11-14T13:47:10.317,0.135,98622.102
1605379630453,2020-11-14T13:47:10.453,0.271,98617.711
1605379630589,2020-11-14T13:47:10.589,0.407,98615.109
1605379630724,2020-11-14T13:47:10.724,0.542,98619.875
1605379630860,2020-11-14T13:47:10.860,0.678,98621.625
1605379630997,2020-11-14T13:47:10.997,0.815,98612.969
1605379631131,2020-11-14T13:47:11.131,0.949,98618.656
1605379631268,2020-11-14T13:47:11.268,1.086,98622.102
1605379631402,2020-11-14T13:47:11.402,1.220,98620.313
1605379631539,2020-11-14T13:47:11.539,1.357,98628.141
1605379631675,2020-11-14T13:47:11.675,1.493,98609.531
1605379631810,2020-11-14T13:47:11.810,1.628,98620.797
1605379631946,2020-11-14T13:47:11.946,1.764,98622.578
1605379632082,2020-11-14T13:47:12.082,1.900,98616.406
1605379632217,2020-11-14T13:47:12.217,2.035,98612.500
1605379632353,2020-11-14T13:47:12.353,2.171,98617.711
1605379632489,2020-11-14T13:47:12.489,2.307,98619.875
1605379632624,2020-11-14T13:47:12.624,2.442,98618.570
1605379632760,2020-11-14T13:47:12.760,2.578,98621.086
1605379632897,2020-11-14T13:47:12.897,2.715,98618.094
1605379633031,2020-11-14T13:47:13.031,2.849,98619.781
1605379633168,2020-11-14T13:47:13.168,2.986,98622.836
1605379633304,2020-11-14T13:47:13.304,3.122,98614.570
1605379633439,2020-11-14T13:47:13.439,3.257,98614.570
1605379633575,2020-11-14T13:47:13.575,3.393,98611.961
1605379633710,2020-11-14T13:47:13.710,3.528,98620.141
1605379633846,2020-11-14T13:47:13.846,3.664,98616.703
1605379633982,2020-11-14T13:47:13.982,3.800,98618.000
1605379634117,2020-11-14T13:47:14.117,3.935,98617.531
1605379634253,2020-11-14T13:47:14.253,4.071,98617.047
1605379634389,2020-11-14T13:47:14.389,4.207,98615.750
1605379634524,2020-11-14T13:47:14.524,4.342,98613.141
1605379634660,2020-11-14T13:47:14.660,4.478,98619.219
1605379634796,2020-11-14T13:47:14.796,4.614,98619.219
1605379634931,2020-11-14T13:47:14.931,4.749,98620.141
1605379635067,2020-11-14T13:47:15.067,4.885,98616.609
1605379635204,2020-11-14T13:47:15.204,5.022,98617.914
1605379635338,2020-11-14T13:47:15.338,5.156,98614.922
1605379635475,2020-11-14T13:47:15.475,5.293,98618.359
1605379635609,2020-11-14T13:47:15.609,5.427,98619.656
1605379635746,2020-11-14T13:47:15.746,5.564,98617.914
1605379635882,2020-11-14T13:47:15.882,5.700,98615.750
1605379636017,2020-11-14T13:47:16.017,5.835,98616.609
1605379636153,2020-11-14T13:47:16.153,5.971,98620.523
1605379636289,2020-11-14T13:47:16.289,6.107,98614.445
1605379636424,2020-11-14T13:47:16.424,6.242,98615.750
1605379636560,2020-11-14T13:47:16.560,6.378,98616.227
1605379636695,2020-11-14T13:47:16.695,6.513,98613.141
1605379636831,2020-11-14T13:47:16.831,6.649,98619.219
1605379636967,2020-11-14T13:47:16.967,6.785,98620.523
1605379637102,2020-11-14T13:47:17.102,6.920,98617.047
1605379637238,2020-11-14T13:47:17.238,7.056,98615.313
1605379637375,2020-11-14T13:47:17.375,7.193,98617.047
1605379637509,2020-11-14T13:47:17.509,7.327,98623.133
1605379637646,2020-11-14T13:47:17.646,7.464,98617.914
1605379637780,2020-11-14T13:47:17.780,7.598,98613.523
1605379637917,2020-11-14T13:47:17.917,7.735,98611.391
1605379638053,2020-11-14T13:47:18.053,7.871,98616.133
1605379638188,2020-11-14T13:47:18.188,8.006,98615.656
1605379638324,2020-11-14T13:47:18.324,8.142,98619.219
1605379638460,2020-11-14T13:47:18.460,8.278,98618.266
1605379638595,2020-11-14T13:47:18.595,8.413,98620.875
1605379638731,2020-11-14T13:47:18.731,8.549,98615.656
1605379638867,2020-11-14T13:47:18.867,8.685,98616.875
1605379639002,2020-11-14T13:47:19.002,8.820,98618.742
1605379639138,2020-11-14T13:47:19.138,8.956,98621.609
1605379639273,2020-11-14T13:47:19.273,9.091,98619.570
1605379639409,2020-11-14T13:47:19.409,9.227,98615.219
1605379639545,2020-11-14T13:47:19.545,9.363,98615.219
1605379639680,2020-11-14T13:47:19.680,9.498,98618.172
1605379639816,2020-11-14T13:47:19.816,9.634,98618.266
1605379639953,2020-11-14T13:47:19.953,9.771,98618.266
1605379640087,2020-11-14T13:47:20.087,9.905,98612.961
1605379640224,2020-11-14T13:47:20.224,10.042,98615.570
1605379640360,2020-11-14T13:47:20.360,10.178,98611.750
1605379640495,2020-11-14T13:47:20.495,10.313,98616.391
1605379640631,2020-11-14T13:47:20.631,10.449,98616.875
1605379640766,2020-11-14T13:47:20.766,10.584,98619.000
1605379640902,2020-11-14T13:47:20.902,10.720,98614.359
1605379641038,2020-11-14T13:47:21.038,10.856,98617.703
1605379641173,2020-11-14T13:47:21.173,10.991,98617.703
1605379641309,2020-11-14T13:47:21.309,11.127,98615.094
1605379641445,2020-11-14T13:47:21.445,11.263,98621.609
1605379641580,2020-11-14T13:47:21.580,11.398,98619.484
1605379641716,2020-11-14T13:47:21.716,11.534,98621.609
1605379641853,2020-11-14T13:47:21.853,11.671,98618.172
1605379641987,2020-11-14T13:47:21.987,11.805,98617.703
1605379642124,2020-11-14T13:47:22.124,11.942,98622.086
1605379642258,2020-11-14T13:47:22.258,12.076,98619.484
1605379642395,2020-11-14T13:47:22.395,12.213,98614.734
1605379642531,2020-11-14T13:47:22.531,12.349,98616.875
1605379642666,2020-11-14T13:47:22.666,12.484,98610.438
1605379642802,2020-11-14T13:47:22.802,12.620,98614.828
1605379642938,2020-11-14T13:47:22.938,12.756,98612.703
1605379643073,2020-11-14T13:47:23.073,12.891,98616.516
1605379643209,2020-11-14T13:47:23.209,13.027,98619.125
1605379643344,2020-11-14T13:47:23.344,13.162,98616.969
1605379643480,2020-11-14T13:47:23.480,13.298,98619.570
1605379643616,2020-11-14T13:47:23.616,13.434,98619.125
1605379643751,2020-11-14T13:47:23.751,13.569,98624.219
1605379643887,2020-11-14T13:47:23.887,13.705,98621.734
1605379644024,2020-11-14T13:47:24.024,13.842,98623.391
1605379644158,2020-11-14T13:47:24.158,13.976,98620.781
1605379644295,2020-11-14T13:47:24.295,14.113,98623.391
1605379644429,2020-11-14T13:47:24.429,14.247,98619.000
1605379644566,2020-11-14T13:47:24.566,14.384,98621.609
1605379644702,2020-11-14T13:47:24.702,14.520,98622.469
1605379644837,2020-11-14T13:47:24.837,14.655,98617.703
1605379644973,2020-11-14T13:47:24.973,14.791,98620.688
1605379645109,2020-11-14T13:47:25.109,14.927,98616.781
1605379645244,2020-11-14T13:47:25.244,15.062,98619.773
1605379645380,2020-11-14T13:47:25.380,15.198,98617.609
1605379645516,2020-11-14T13:47:25.516,15.334,98616.781
1605379645651,2020-11-14T13:47:25.651,15.469,98618.086
1605379645787,2020-11-14T13:47:25.787,15.605,98621.516
1605379645923,2020-11-14T13:47:25.923,15.741,98622.383
1605379646058,2020-11-14T13:47:26.058,15.876,98618.820
1605379646194,2020-11-14T13:47:26.194,16.012,98618.820
1605379646329,2020-11-14T13:47:26.329,16.147,98617.516
1605379646465,2020-11-14T13:47:26.465,16.283,98620.125
1605379646602,2020-11-14T13:47:26.602,16.420,98617.516
1605379646736,2020-11-14T13:47:26.736,16.554,98619.648
1605379646873,2020-11-14T13:47:26.873,16.691,98618.820
1605379647009,2020-11-14T13:47:27.009,16.827,98622.734
1605379647144,2020-11-14T13:47:27.144,16.962,98620.516
1605379647280,2020-11-14T13:47:27.280,17.098,98620.516
1605379647416,2020-11-14T13:47:27.416,17.234,98620.516
1605379647551,2020-11-14T13:47:27.551,17.369,98620.516
1605379647687,2020-11-14T13:47:27.687,17.505,98620.125
1605379647823,2020-11-14T13:47:27.823,17.641,98616.594
1605379647958,2020-11-14T13:47:27.958,17.776,98621.336
1605379648094,2020-11-14T13:47:28.094,17.912,98616.594
1605379648231,2020-11-14T13:47:28.231,18.049,98615.297
1605379648365,2020-11-14T13:47:28.365,18.183,98619.555
1605379648502,2020-11-14T13:47:28.502,18.320,98618.344
1605379648636,2020-11-14T13:47:28.636,18.454,98618.734
1605379648773,2020-11-14T13:47:28.773,18.591,98615.297
1605379648909,2020-11-14T13:47:28.909,18.727,98614.820
1605379649044,2020-11-14T13:47:29.044,18.862,98613.984
1605379649180,2020-11-14T13:47:29.180,18.998,98620.031
1605379649316,2020-11-14T13:47:29.316,19.134,98620.031
1605379649451,2020-11-14T13:47:29.451,19.269,98619.203
1605379649587,2020-11-14T13:47:29.587,19.405,98619.555
1605379649722,2020-11-14T13:47:29.722,19.540,98624.781
1605379649858,2020-11-14T13:47:29.858,19.676,98619.555
1605379649994,2020-11-14T13:47:29.994,19.812,98618.734
1605379650129,2020-11-14T13:47:30.129,19.947,98620.297
1605379650265,2020-11-14T13:47:30.265,20.083,98616.031
1605379650401,2020-11-14T13:47:30.401,20.219,98616.508
1605379650536,2020-11-14T13:47:30.536,20.354,98621.250
1605379650672,2020-11-14T13:47:30.672,20.490,98619.469
1605379650807,2020-11-14T13:47:30.807,20.625,98619.469
1605379650943,2020-11-14T13:47:30.943,20.761,98616.031
1605379651080,2020-11-14T13:47:31.080,20.898,98619.938
1605379651214,2020-11-14T13:47:31.214,21.032,98618.547
1605379651351,2020-11-14T13:47:31.351,21.169,98621.602
1605379651487,2020-11-14T13:47:31.487,21.305,98619.375
1605379651622,2020-11-14T13:47:31.622,21.440,98615.938
1605379651758,2020-11-14T13:47:31.758,21.576,98616.859
1605379651893,2020-11-14T13:47:31.893,21.711,98622.453
1605379652029,2020-11-14T13:47:32.029,21.847,98616.383
1605379652165,2020-11-14T13:47:32.165,21.983,98620.297
1605379652300,2020-11-14T13:47:32.300,22.118,98624.688
1605379652436,2020-11-14T13:47:32.436,22.254,98621.250
1605379652572,2020-11-14T13:47:32.572,22.390,98618.078
1605379652707,2020-11-14T13:47:32.707,22.525,98618.547
1605379652843,2020-11-14T13:47:32.843,22.661,98618.992
1605379652980,2020-11-14T13:47:32.980,22.798,98621.156
1605379653114,2020-11-14T13:47:33.114,22.932,98621.156
1605379653251,2020-11-14T13:47:33.251,23.069,98615.078
1605379653385,2020-11-14T13:47:33.385,23.203,98615.555
1605379653522,2020-11-14T13:47:33.522,23.340,98620.680
1605379653658,2020-11-14T13:47:33.658,23.476,98615.938
1605379653793,2020-11-14T13:47:33.793,23.611,98620.297
1605379653929,2020-11-14T13:47:33.929,23.747,98618.078
1605379654065,2020-11-14T13:47:34.065,23.883,98615.469
1605379654200,2020-11-14T13:47:34.200,24.018,98615.469
1605379654336,2020-11-14T13:47:34.336,24.154,98615.555
1605379654472,2020-11-14T13:47:34.472,24.290,98627.203
1605379654607,2020-11-14T13:47:34.607,24.425,98617.242
1605379654743,2020-11-14T13:47:34.743,24.561,98615.078
1605379654878,2020-11-14T13:47:34.878,24.696,98615.555
1605379655014,2020-11-14T13:47:35.014,24.832,98613.328
1605379655150,2020-11-14T13:47:35.150,24.968,98616.766
1605379655287,2020-11-14T13:47:35.287,25.105,98609.031
1605379655421,2020-11-14T13:47:35.421,25.239,98613.328
1605379655558,2020-11-14T13:47:35.558,25.376,98620.766
1605379655692,2020-11-14T13:47:35.692,25.510,98615.938
1605379655829,2020-11-14T13:47:35.829,25.647,98613.422
1605379655965,2020-11-14T13:47:35.965,25.783,98609.508
1605379656100,2020-11-14T13:47:36.100,25.918,98618.641
