epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604159385147,2020-10-31T11:49:45.147,0.000,99533.422
1604159385283,2020-10-31T11:49:45.283,0.136,99534.266
1604159385418,2020-10-31T11:49:45.418,0.271,99533.797
1604159385554,2020-10-31T11:49:45.554,0.407,99533.328
1604159385690,2020-10-31T11:49:45.690,0.543,99529.430
1604159385825,2020-10-31T11:49:45.825,0.678,99525.531
1604159385961,2020-10-31T11:49:45.961,0.814,99534.203
1604159386096,2020-10-31T11:49:46.096,0.949,99535.039
1604159386232,2020-10-31T11:49:46.232,1.085,99535.508
1604159386369,2020-10-31T11:49:46.369,1.222,99529.000
1604159386503,2020-10-31T11:49:46.503,1.356,99525.992
1604159386640,2020-10-31T11:49:46.640,1.493,99529.430
1604159386776,2020-10-31T11:49:46.776,1.629,99528.594
1604159386911,2020-10-31T11:49:46.911,1.764,99531.602
1604159387047,2020-10-31T11:49:47.047,1.900,99534.641
1604159387182,2020-10-31T11:49:47.182,2.035,99535.508
1604159387318,2020-10-31T11:49:47.318,2.171,99529.430
1604159387454,2020-10-31T11:49:47.454,2.307,99532.031
1604159387589,2020-10-31T11:49:47.589,2.442,99536.344
1604159387725,2020-10-31T11:49:47.725,2.578,99537.117
1604159387861,2020-10-31T11:49:47.861,2.714,99535.445
1604159387996,2020-10-31T11:49:47.996,2.849,99530.242
1604159388132,2020-10-31T11:49:48.132,2.985,99529.781
1604159388267,2020-10-31T11:49:48.267,3.120,99526.344
1604159388403,2020-10-31T11:49:48.403,3.256,99531.078
1604159388540,2020-10-31T11:49:48.540,3.393,99525.406
1604159388674,2020-10-31T11:49:48.674,3.527,99527.641
1604159388811,2020-10-31T11:49:48.811,3.664,99532.750
1604159388947,2020-10-31T11:49:48.947,3.800,99529.781
1604159389082,2020-10-31T11:49:49.082,3.935,99534.984
1604159389218,2020-10-31T11:49:49.218,4.071,99531.914
1604159389353,2020-10-31T11:49:49.353,4.206,99527.641
1604159389489,2020-10-31T11:49:49.489,4.342,99529.781
1604159389625,2020-10-31T11:49:49.625,4.478,99534.516
1604159389760,2020-10-31T11:49:49.760,4.613,99528.016
1604159389896,2020-10-31T11:49:49.896,4.749,99534.047
1604159390032,2020-10-31T11:49:50.032,4.885,99528.414
1604159390167,2020-10-31T11:49:50.167,5.020,99533.625
1604159390303,2020-10-31T11:49:50.303,5.156,99533.156
1604159390438,2020-10-31T11:49:50.438,5.291,99535.766
1604159390574,2020-10-31T11:49:50.574,5.427,99529.250
1604159390710,2020-10-31T11:49:50.710,5.563,99528.820
1604159390845,2020-10-31T11:49:50.845,5.698,99533.594
1604159390981,2020-10-31T11:49:50.981,5.834,99536.195
1604159391118,2020-10-31T11:49:51.118,5.971,99529.688
1604159391252,2020-10-31T11:49:51.252,6.105,99528.820
1604159391389,2020-10-31T11:49:51.389,6.242,99533.594
1604159391523,2020-10-31T11:49:51.523,6.376,99534.898
1604159391660,2020-10-31T11:49:51.660,6.513,99529.250
1604159391796,2020-10-31T11:49:51.796,6.649,99530.992
1604159391931,2020-10-31T11:49:51.931,6.784,99534.031
1604159392067,2020-10-31T11:49:52.067,6.920,99527.516
1604159392203,2020-10-31T11:49:52.203,7.056,99526.648
1604159392338,2020-10-31T11:49:52.338,7.191,99526.648
