epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627848647573,2021-08-01T16:10:47.573,0.000,-0.034,-1.057,0.171
1627848647583,2021-08-01T16:10:47.583,0.010,-0.039,-1.063,0.171
1627848647593,2021-08-01T16:10:47.593,0.020,-0.036,-1.053,0.171
1627848647603,2021-08-01T16:10:47.603,0.030,-0.023,-1.045,0.174
1627848647613,2021-08-01T16:10:47.613,0.040,-0.020,-1.044,0.177
1627848647623,2021-08-01T16:10:47.623,0.050,-0.014,-1.043,0.179
1627848647633,2021-08-01T16:10:47.633,0.060,-0.015,-1.038,0.177
1627848647643,2021-08-01T16:10:47.643,0.070,-0.013,-1.033,0.179
1627848647653,2021-08-01T16:10:47.653,0.080,-0.006,-1.028,0.183
1627848647663,2021-08-01T16:10:47.663,0.090,0.000,-1.028,0.189
1627848647673,2021-08-01T16:10:47.673,0.100,-0.001,-1.029,0.190
1627848647683,2021-08-01T16:10:47.683,0.110,-0.000,-1.026,0.191
1627848647693,2021-08-01T16:10:47.693,0.120,0.003,-1.018,0.195
1627848647703,2021-08-01T16:10:47.703,0.130,-0.003,-1.018,0.198
1627848647713,2021-08-01T16:10:47.713,0.140,-0.012,-1.029,0.203
1627848647723,2021-08-01T16:10:47.723,0.150,-0.010,-1.022,0.202
1627848647733,2021-08-01T16:10:47.733,0.160,-0.004,-1.017,0.209
1627848647743,2021-08-01T16:10:47.743,0.170,-0.015,-1.029,0.211
1627848647753,2021-08-01T16:10:47.753,0.180,-0.015,-1.027,0.212
1627848647763,2021-08-01T16:10:47.763,0.190,-0.015,-1.028,0.218
1627848647773,2021-08-01T16:10:47.773,0.200,-0.021,-1.032,0.221
1627848647783,2021-08-01T16:10:47.783,0.210,-0.020,-1.033,0.222
1627848647793,2021-08-01T16:10:47.793,0.220,-0.017,-1.028,0.226
1627848647803,2021-08-01T16:10:47.803,0.230,-0.018,-1.031,0.227
1627848647813,2021-08-01T16:10:47.813,0.240,-0.020,-1.030,0.226
1627848647823,2021-08-01T16:10:47.823,0.250,-0.024,-1.026,0.224
1627848647833,2021-08-01T16:10:47.833,0.260,-0.025,-1.021,0.224
1627848647843,2021-08-01T16:10:47.843,0.270,-0.022,-1.019,0.226
1627848647853,2021-08-01T16:10:47.853,0.280,-0.018,-1.020,0.226
1627848647863,2021-08-01T16:10:47.863,0.290,-0.015,-1.021,0.223
