epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627847478871,2021-08-01T15:51:18.871,0.000,-0.366,0.305,0.549
1627847478881,2021-08-01T15:51:18.881,0.010,-0.366,0.061,0.854
1627847478891,2021-08-01T15:51:18.891,0.020,-0.183,0.000,0.915
1627847478901,2021-08-01T15:51:18.901,0.030,-0.122,0.183,0.854
1627847478911,2021-08-01T15:51:18.911,0.040,-0.183,0.122,0.915
1627847478921,2021-08-01T15:51:18.921,0.050,-0.427,0.061,1.159
1627847478931,2021-08-01T15:51:18.931,0.060,-1.098,-0.122,1.402
1627847478941,2021-08-01T15:51:18.941,0.070,-1.463,-0.122,1.341
1627847478951,2021-08-01T15:51:18.951,0.080,-1.159,0.244,1.159
1627847478961,2021-08-01T15:51:18.961,0.090,-0.793,0.549,0.854
1627847478971,2021-08-01T15:51:18.971,0.100,-0.610,0.793,0.671
1627847478981,2021-08-01T15:51:18.981,0.110,-0.488,0.976,0.854
1627847478991,2021-08-01T15:51:18.991,0.120,-0.183,1.037,0.976
1627847479001,2021-08-01T15:51:19.001,0.130,0.122,1.098,1.037
1627847479011,2021-08-01T15:51:19.011,0.140,0.305,1.098,1.098
1627847479021,2021-08-01T15:51:19.021,0.150,0.610,0.854,0.915
1627847479031,2021-08-01T15:51:19.031,0.160,0.793,0.671,0.549
1627847479041,2021-08-01T15:51:19.041,0.170,0.732,0.610,0.305
1627847479051,2021-08-01T15:51:19.051,0.180,0.732,0.366,0.183
1627847479061,2021-08-01T15:51:19.061,0.190,0.488,0.061,-0.061
1627847479071,2021-08-01T15:51:19.071,0.200,0.305,-0.122,-0.244
1627847479081,2021-08-01T15:51:19.081,0.210,0.122,-0.244,-0.305
1627847479091,2021-08-01T15:51:19.091,0.220,-0.122,-0.305,-0.366
1627847479101,2021-08-01T15:51:19.101,0.230,-0.183,-0.305,-0.488
