epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627847877098,2021-08-01T15:57:57.098,0.000,0.610,-4.573,-0.854
1627847877108,2021-08-01T15:57:57.108,0.010,0.488,-5.183,-0.427
1627847877118,2021-08-01T15:57:57.118,0.020,-0.061,-5.305,-0.854
1627847877128,2021-08-01T15:57:57.128,0.030,-0.488,-5.610,-0.732
1627847877138,2021-08-01T15:57:57.138,0.040,-0.488,-5.732,-0.732
1627847877148,2021-08-01T15:57:57.148,0.050,-0.122,-5.549,-0.915
1627847877158,2021-08-01T15:57:57.158,0.060,0.000,-5.671,-0.976
1627847877168,2021-08-01T15:57:57.168,0.070,0.305,-5.366,-1.098
1627847877178,2021-08-01T15:57:57.178,0.080,1.037,-5.061,-1.098
1627847877188,2021-08-01T15:57:57.188,0.090,1.280,-5.000,-0.793
1627847877198,2021-08-01T15:57:57.198,0.100,1.280,-4.939,-0.427
1627847877208,2021-08-01T15:57:57.208,0.110,1.159,-4.939,0.000
1627847877218,2021-08-01T15:57:57.218,0.120,1.098,-4.939,0.061
1627847877228,2021-08-01T15:57:57.228,0.130,1.037,-4.878,0.244
1627847877238,2021-08-01T15:57:57.238,0.140,0.732,-4.817,0.488
1627847877248,2021-08-01T15:57:57.248,0.150,0.366,-4.756,0.610
1627847877258,2021-08-01T15:57:57.258,0.160,0.244,-4.573,0.488
1627847877268,2021-08-01T15:57:57.268,0.170,0.183,-4.512,0.366
1627847877278,2021-08-01T15:57:57.278,0.180,0.000,-4.268,0.122
1627847877288,2021-08-01T15:57:57.288,0.190,0.000,-4.085,0.122
1627847877298,2021-08-01T15:57:57.298,0.200,-0.061,-4.085,-0.305
1627847877308,2021-08-01T15:57:57.308,0.210,-0.061,-4.085,-0.549
1627847877318,2021-08-01T15:57:57.318,0.220,-0.183,-4.085,-0.488
1627847877328,2021-08-01T15:57:57.328,0.230,0.000,-4.268,-0.366
1627847877338,2021-08-01T15:57:57.338,0.240,0.244,-4.512,-0.366
1627847877348,2021-08-01T15:57:57.348,0.250,0.671,-4.695,-0.061
1627847877358,2021-08-01T15:57:57.358,0.260,0.854,-5.244,0.183
1627847877368,2021-08-01T15:57:57.368,0.270,1.280,-5.732,0.000
1627847877378,2021-08-01T15:57:57.378,0.280,1.646,-6.524,0.244
1627847877388,2021-08-01T15:57:57.388,0.290,1.585,-7.500,0.549
1627847877398,2021-08-01T15:57:57.398,0.300,1.890,-8.415,0.610
1627847877408,2021-08-01T15:57:57.408,0.310,2.378,-9.207,0.549
1627847877418,2021-08-01T15:57:57.418,0.320,2.927,-9.878,0.366
1627847877428,2021-08-01T15:57:57.428,0.330,3.232,-10.610,0.122
1627847877438,2021-08-01T15:57:57.438,0.340,3.415,-11.341,0.183
1627847877448,2021-08-01T15:57:57.448,0.350,3.354,-12.683,0.122
1627847877458,2021-08-01T15:57:57.458,0.360,3.293,-13.659,-0.244
1627847877468,2021-08-01T15:57:57.468,0.370,3.476,-14.573,-0.366
1627847877478,2021-08-01T15:57:57.478,0.380,3.415,-15.671,-0.305
1627847877488,2021-08-01T15:57:57.488,0.390,3.293,-16.646,-0.305
1627847877498,2021-08-01T15:57:57.498,0.400,3.476,-17.561,-0.305
1627847877508,2021-08-01T15:57:57.508,0.410,3.720,-18.476,-0.183
1627847877518,2021-08-01T15:57:57.518,0.420,4.085,-19.268,0.244
1627847877528,2021-08-01T15:57:57.528,0.430,4.512,-20.610,0.793
1627847877538,2021-08-01T15:57:57.538,0.440,5.122,-22.134,1.341
1627847877548,2021-08-01T15:57:57.548,0.450,5.854,-23.659,1.951
1627847877558,2021-08-01T15:57:57.558,0.460,6.829,-25.305,2.866
1627847877568,2021-08-01T15:57:57.568,0.470,7.500,-26.951,2.927
1627847877578,2021-08-01T15:57:57.578,0.480,8.415,-28.659,3.232
1627847877588,2021-08-01T15:57:57.588,0.490,9.634,-30.122,3.720
1627847877598,2021-08-01T15:57:57.598,0.500,10.610,-31.402,4.207
1627847877608,2021-08-01T15:57:57.608,0.510,11.585,-32.805,4.573
1627847877618,2021-08-01T15:57:57.618,0.520,12.439,-34.573,4.939
1627847877628,2021-08-01T15:57:57.628,0.530,13.232,-37.012,5.549
1627847877638,2021-08-01T15:57:57.638,0.540,13.476,-39.634,6.402
1627847877648,2021-08-01T15:57:57.648,0.550,13.415,-42.500,6.829
1627847877658,2021-08-01T15:57:57.658,0.560,14.207,-44.634,6.585
1627847877668,2021-08-01T15:57:57.668,0.570,15.427,-46.463,6.402
1627847877678,2021-08-01T15:57:57.678,0.580,16.524,-48.110,6.402
1627847877688,2021-08-01T15:57:57.688,0.590,17.561,-49.573,6.341
1627847877698,2021-08-01T15:57:57.698,0.600,18.537,-50.854,6.037
1627847877708,2021-08-01T15:57:57.708,0.610,19.878,-52.317,5.854
1627847877718,2021-08-01T15:57:57.718,0.620,21.159,-53.963,5.671
1627847877728,2021-08-01T15:57:57.728,0.630,21.768,-55.915,5.793
1627847877738,2021-08-01T15:57:57.738,0.640,22.500,-57.500,5.976
1627847877748,2021-08-01T15:57:57.748,0.650,23.293,-58.780,6.159
1627847877758,2021-08-01T15:57:57.758,0.660,24.146,-59.756,6.037
1627847877768,2021-08-01T15:57:57.768,0.670,24.817,-60.427,5.854
1627847877778,2021-08-01T15:57:57.778,0.680,25.244,-60.915,5.671
1627847877788,2021-08-01T15:57:57.788,0.690,25.793,-61.402,4.573
1627847877798,2021-08-01T15:57:57.798,0.700,26.585,-61.524,3.598
1627847877808,2021-08-01T15:57:57.808,0.710,27.256,-61.890,3.049
1627847877818,2021-08-01T15:57:57.818,0.720,27.195,-62.195,2.439
1627847877828,2021-08-01T15:57:57.828,0.730,27.134,-62.378,2.378
1627847877838,2021-08-01T15:57:57.838,0.740,27.134,-62.317,2.805
1627847877848,2021-08-01T15:57:57.848,0.750,27.012,-62.012,3.171
1627847877858,2021-08-01T15:57:57.858,0.760,27.073,-61.159,3.232
1627847877868,2021-08-01T15:57:57.868,0.770,27.073,-59.939,3.659
1627847877878,2021-08-01T15:57:57.878,0.780,26.829,-58.598,4.573
1627847877888,2021-08-01T15:57:57.888,0.790,26.037,-57.439,5.793
1627847877898,2021-08-01T15:57:57.898,0.800,25.183,-56.098,6.707
1627847877908,2021-08-01T15:57:57.908,0.810,24.695,-55.000,7.073
1627847877918,2021-08-01T15:57:57.918,0.820,24.268,-53.780,6.463
1627847877928,2021-08-01T15:57:57.928,0.830,24.024,-52.256,7.439
1627847877938,2021-08-01T15:57:57.938,0.840,23.171,-51.585,10.122
1627847877948,2021-08-01T15:57:57.948,0.850,21.280,-50.793,11.768
1627847877958,2021-08-01T15:57:57.958,0.860,19.939,-50.183,11.829
1627847877968,2021-08-01T15:57:57.968,0.870,19.207,-49.695,10.976
1627847877978,2021-08-01T15:57:57.978,0.880,18.598,-48.476,9.634
1627847877988,2021-08-01T15:57:57.988,0.890,18.780,-47.439,9.451
1627847877998,2021-08-01T15:57:57.998,0.900,18.415,-46.463,9.939
1627847878008,2021-08-01T15:57:58.008,0.910,17.195,-46.037,10.488
1627847878018,2021-08-01T15:57:58.018,0.920,16.768,-45.976,10.122
1627847878028,2021-08-01T15:57:58.028,0.930,16.829,-45.854,9.756
1627847878038,2021-08-01T15:57:58.038,0.940,16.524,-46.159,10.000
1627847878048,2021-08-01T15:57:58.048,0.950,16.037,-46.280,10.305
