epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627847877087,2021-08-01T15:57:57.087,0.000,0.435,-0.851,0.361
1627847877097,2021-08-01T15:57:57.097,0.010,0.440,-0.862,0.365
1627847877107,2021-08-01T15:57:57.107,0.020,0.433,-0.851,0.359
1627847877117,2021-08-01T15:57:57.117,0.030,0.432,-0.845,0.355
1627847877127,2021-08-01T15:57:57.127,0.040,0.440,-0.854,0.358
1627847877137,2021-08-01T15:57:57.137,0.050,0.449,-0.863,0.359
1627847877147,2021-08-01T15:57:57.147,0.060,0.447,-0.858,0.352
1627847877157,2021-08-01T15:57:57.157,0.070,0.453,-0.867,0.359
1627847877167,2021-08-01T15:57:57.167,0.080,0.446,-0.868,0.356
1627847877177,2021-08-01T15:57:57.177,0.090,0.446,-0.859,0.352
1627847877187,2021-08-01T15:57:57.187,0.100,0.444,-0.858,0.351
1627847877197,2021-08-01T15:57:57.197,0.110,0.440,-0.857,0.349
1627847877207,2021-08-01T15:57:57.207,0.120,0.444,-0.857,0.354
1627847877217,2021-08-01T15:57:57.217,0.130,0.438,-0.856,0.351
1627847877227,2021-08-01T15:57:57.227,0.140,0.441,-0.852,0.350
1627847877237,2021-08-01T15:57:57.237,0.150,0.444,-0.852,0.350
1627847877247,2021-08-01T15:57:57.247,0.160,0.446,-0.854,0.346
1627847877257,2021-08-01T15:57:57.257,0.170,0.449,-0.855,0.350
1627847877267,2021-08-01T15:57:57.267,0.180,0.451,-0.854,0.352
1627847877277,2021-08-01T15:57:57.277,0.190,0.448,-0.855,0.351
1627847877287,2021-08-01T15:57:57.287,0.200,0.450,-0.855,0.349
1627847877297,2021-08-01T15:57:57.297,0.210,0.449,-0.859,0.349
1627847877307,2021-08-01T15:57:57.307,0.220,0.445,-0.855,0.349
1627847877317,2021-08-01T15:57:57.317,0.230,0.441,-0.858,0.353
1627847877327,2021-08-01T15:57:57.327,0.240,0.441,-0.862,0.352
1627847877337,2021-08-01T15:57:57.337,0.250,0.437,-0.864,0.354
1627847877347,2021-08-01T15:57:57.347,0.260,0.431,-0.861,0.354
1627847877357,2021-08-01T15:57:57.357,0.270,0.440,-0.868,0.358
1627847877367,2021-08-01T15:57:57.367,0.280,0.429,-0.862,0.354
1627847877377,2021-08-01T15:57:57.377,0.290,0.431,-0.854,0.355
1627847877387,2021-08-01T15:57:57.387,0.300,0.432,-0.862,0.359
1627847877397,2021-08-01T15:57:57.397,0.310,0.434,-0.866,0.359
1627847877407,2021-08-01T15:57:57.407,0.320,0.441,-0.862,0.361
1627847877417,2021-08-01T15:57:57.417,0.330,0.436,-0.861,0.358
1627847877427,2021-08-01T15:57:57.427,0.340,0.433,-0.860,0.361
1627847877437,2021-08-01T15:57:57.437,0.350,0.429,-0.856,0.358
1627847877447,2021-08-01T15:57:57.447,0.360,0.439,-0.859,0.365
1627847877457,2021-08-01T15:57:57.457,0.370,0.429,-0.860,0.357
1627847877467,2021-08-01T15:57:57.467,0.380,0.434,-0.856,0.358
1627847877477,2021-08-01T15:57:57.477,0.390,0.437,-0.856,0.357
1627847877487,2021-08-01T15:57:57.487,0.400,0.438,-0.855,0.359
1627847877497,2021-08-01T15:57:57.497,0.410,0.437,-0.855,0.357
1627847877507,2021-08-01T15:57:57.507,0.420,0.434,-0.857,0.355
1627847877517,2021-08-01T15:57:57.517,0.430,0.429,-0.857,0.358
1627847877527,2021-08-01T15:57:57.527,0.440,0.431,-0.857,0.358
1627847877537,2021-08-01T15:57:57.537,0.450,0.431,-0.863,0.360
1627847877547,2021-08-01T15:57:57.547,0.460,0.423,-0.863,0.358
1627847877557,2021-08-01T15:57:57.557,0.470,0.438,-0.864,0.351
1627847877567,2021-08-01T15:57:57.567,0.480,0.430,-0.868,0.353
1627847877577,2021-08-01T15:57:57.577,0.490,0.435,-0.868,0.350
1627847877587,2021-08-01T15:57:57.587,0.500,0.438,-0.863,0.350
1627847877597,2021-08-01T15:57:57.597,0.510,0.435,-0.861,0.349
1627847877607,2021-08-01T15:57:57.607,0.520,0.431,-0.862,0.351
1627847877617,2021-08-01T15:57:57.617,0.530,0.420,-0.862,0.349
1627847877627,2021-08-01T15:57:57.627,0.540,0.412,-0.857,0.348
1627847877637,2021-08-01T15:57:57.637,0.550,0.417,-0.856,0.346
1627847877647,2021-08-01T15:57:57.647,0.560,0.432,-0.869,0.350
1627847877657,2021-08-01T15:57:57.657,0.570,0.430,-0.877,0.343
1627847877667,2021-08-01T15:57:57.667,0.580,0.438,-0.870,0.339
1627847877677,2021-08-01T15:57:57.677,0.590,0.444,-0.868,0.336
1627847877687,2021-08-01T15:57:57.687,0.600,0.447,-0.872,0.333
1627847877697,2021-08-01T15:57:57.697,0.610,0.446,-0.877,0.334
1627847877707,2021-08-01T15:57:57.707,0.620,0.443,-0.875,0.328
1627847877717,2021-08-01T15:57:57.717,0.630,0.440,-0.871,0.323
1627847877727,2021-08-01T15:57:57.727,0.640,0.438,-0.862,0.316
1627847877737,2021-08-01T15:57:57.737,0.650,0.443,-0.861,0.313
1627847877747,2021-08-01T15:57:57.747,0.660,0.451,-0.859,0.309
