epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627848647574,2021-08-01T16:10:47.574,0.000,6.585,11.037,-9.085
1627848647584,2021-08-01T16:10:47.584,0.010,6.341,10.610,-8.171
1627848647594,2021-08-01T16:10:47.594,0.020,6.280,9.878,-9.085
1627848647604,2021-08-01T16:10:47.604,0.030,6.098,9.390,-9.390
1627848647614,2021-08-01T16:10:47.614,0.040,6.341,9.451,-9.268
1627848647624,2021-08-01T16:10:47.624,0.050,6.768,9.878,-8.598
1627848647634,2021-08-01T16:10:47.634,0.060,7.073,10.488,-7.866
1627848647644,2021-08-01T16:10:47.644,0.070,7.195,11.220,-7.256
1627848647654,2021-08-01T16:10:47.654,0.080,7.317,11.829,-6.768
1627848647664,2021-08-01T16:10:47.664,0.090,7.378,12.256,-6.646
1627848647674,2021-08-01T16:10:47.674,0.100,7.500,12.378,-6.646
1627848647684,2021-08-01T16:10:47.684,0.110,7.195,12.317,-6.341
1627848647694,2021-08-01T16:10:47.694,0.120,6.890,12.195,-5.793
1627848647704,2021-08-01T16:10:47.704,0.130,6.341,11.768,-5.549
1627848647714,2021-08-01T16:10:47.714,0.140,5.854,11.341,-5.549
1627848647724,2021-08-01T16:10:47.724,0.150,5.671,10.854,-4.878
1627848647734,2021-08-01T16:10:47.734,0.160,5.000,10.305,-4.390
1627848647744,2021-08-01T16:10:47.744,0.170,4.451,9.634,-4.085
1627848647754,2021-08-01T16:10:47.754,0.180,4.756,9.207,-3.537
1627848647764,2021-08-01T16:10:47.764,0.190,4.817,8.841,-2.988
1627848647774,2021-08-01T16:10:47.774,0.200,5.061,8.354,-2.744
1627848647784,2021-08-01T16:10:47.784,0.210,5.427,7.866,-2.500
1627848647794,2021-08-01T16:10:47.794,0.220,5.671,7.317,-2.073
1627848647804,2021-08-01T16:10:47.804,0.230,5.793,6.890,-2.073
1627848647814,2021-08-01T16:10:47.814,0.240,5.976,6.159,-2.195
1627848647824,2021-08-01T16:10:47.824,0.250,5.915,5.305,-2.317
1627848647834,2021-08-01T16:10:47.834,0.260,5.366,4.268,-2.378
1627848647844,2021-08-01T16:10:47.844,0.270,4.695,3.171,-2.561
1627848647854,2021-08-01T16:10:47.854,0.280,4.390,2.317,-2.927
1627848647864,2021-08-01T16:10:47.864,0.290,4.207,1.463,-3.293
1627848647874,2021-08-01T16:10:47.874,0.300,3.902,0.732,-3.476
1627848647884,2021-08-01T16:10:47.884,0.310,3.537,0.000,-3.902
1627848647894,2021-08-01T16:10:47.894,0.320,3.110,-0.793,-4.146
1627848647904,2021-08-01T16:10:47.904,0.330,2.805,-1.402,-4.207
1627848647914,2021-08-01T16:10:47.914,0.340,2.500,-2.012,-4.268
1627848647924,2021-08-01T16:10:47.924,0.350,1.890,-2.622,-4.329
1627848647934,2021-08-01T16:10:47.934,0.360,1.463,-3.354,-4.390
1627848647944,2021-08-01T16:10:47.944,0.370,1.220,-3.841,-4.512
1627848647954,2021-08-01T16:10:47.954,0.380,0.854,-4.146,-4.207
1627848647964,2021-08-01T16:10:47.964,0.390,0.610,-4.329,-3.902
1627848647974,2021-08-01T16:10:47.974,0.400,0.610,-4.268,-3.902
1627848647984,2021-08-01T16:10:47.984,0.410,0.915,-3.963,-4.207
1627848647994,2021-08-01T16:10:47.994,0.420,1.585,-3.780,-5.122
1627848648004,2021-08-01T16:10:48.004,0.430,2.256,-3.354,-6.280
1627848648014,2021-08-01T16:10:48.014,0.440,2.866,-2.988,-6.951
1627848648024,2021-08-01T16:10:48.024,0.450,2.622,-3.049,-6.707
1627848648034,2021-08-01T16:10:48.034,0.460,1.890,-3.171,-5.854
1627848648044,2021-08-01T16:10:48.044,0.470,1.220,-3.415,-5.000
1627848648054,2021-08-01T16:10:48.054,0.480,0.671,-3.720,-4.451
1627848648064,2021-08-01T16:10:48.064,0.490,0.488,-4.085,-4.634
1627848648074,2021-08-01T16:10:48.074,0.500,0.427,-4.695,-5.305
1627848648084,2021-08-01T16:10:48.084,0.510,-0.061,-5.488,-6.341
1627848648094,2021-08-01T16:10:48.094,0.520,-0.366,-6.341,-7.500
1627848648104,2021-08-01T16:10:48.104,0.530,-0.183,-7.134,-8.780
1627848648114,2021-08-01T16:10:48.114,0.540,0.244,-7.988,-10.366
1627848648124,2021-08-01T16:10:48.124,0.550,0.488,-8.902,-11.829
1627848648134,2021-08-01T16:10:48.134,0.560,0.793,-9.878,-13.476
1627848648144,2021-08-01T16:10:48.144,0.570,1.585,-10.732,-15.122
