epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627849579609,2021-08-01T16:26:19.609,0.000,-2.744,3.232,1.646
1627849579619,2021-08-01T16:26:19.619,0.010,-2.805,2.805,2.073
1627849579629,2021-08-01T16:26:19.629,0.020,-2.439,3.720,2.805
1627849579639,2021-08-01T16:26:19.639,0.030,-2.317,3.902,5.122
1627849579649,2021-08-01T16:26:19.649,0.040,-2.988,3.659,5.915
1627849579659,2021-08-01T16:26:19.659,0.050,-3.598,3.415,3.720
1627849579669,2021-08-01T16:26:19.669,0.060,-3.415,3.354,0.610
1627849579679,2021-08-01T16:26:19.679,0.070,-3.720,3.476,-2.500
1627849579689,2021-08-01T16:26:19.689,0.080,-4.390,3.659,-5.488
1627849579699,2021-08-01T16:26:19.699,0.090,-5.244,3.963,-7.073
1627849579709,2021-08-01T16:26:19.709,0.100,-6.280,4.085,-8.293
1627849579719,2021-08-01T16:26:19.719,0.110,-7.012,4.634,-9.268
1627849579729,2021-08-01T16:26:19.729,0.120,-8.780,4.634,-8.598
1627849579739,2021-08-01T16:26:19.739,0.130,-11.280,5.122,-8.171
1627849579749,2021-08-01T16:26:19.749,0.140,-12.439,6.098,-9.207
1627849579759,2021-08-01T16:26:19.759,0.150,-13.232,7.378,-10.183
1627849579769,2021-08-01T16:26:19.769,0.160,-15.244,8.537,-9.451
1627849579779,2021-08-01T16:26:19.779,0.170,-17.500,9.939,-8.354
1627849579789,2021-08-01T16:26:19.789,0.180,-18.598,11.951,-6.646
1627849579799,2021-08-01T16:26:19.799,0.190,-19.085,14.146,-3.598
1627849579809,2021-08-01T16:26:19.809,0.200,-19.451,16.159,0.427
1627849579819,2021-08-01T16:26:19.819,0.210,-20.122,17.012,3.598
1627849579829,2021-08-01T16:26:19.829,0.220,-20.732,17.439,4.512
1627849579839,2021-08-01T16:26:19.839,0.230,-21.159,17.805,5.366
1627849579849,2021-08-01T16:26:19.849,0.240,-21.524,18.232,6.829
1627849579859,2021-08-01T16:26:19.859,0.250,-22.317,18.293,8.354
1627849579869,2021-08-01T16:26:19.869,0.260,-23.841,17.866,10.183
1627849579879,2021-08-01T16:26:19.879,0.270,-24.756,17.622,12.195
1627849579889,2021-08-01T16:26:19.889,0.280,-24.695,17.927,15.183
1627849579899,2021-08-01T16:26:19.899,0.290,-25.183,18.415,19.085
1627849579909,2021-08-01T16:26:19.909,0.300,-25.732,19.085,22.317
1627849579919,2021-08-01T16:26:19.919,0.310,-25.610,19.756,24.817
1627849579929,2021-08-01T16:26:19.929,0.320,-25.183,20.427,26.585
1627849579939,2021-08-01T16:26:19.939,0.330,-25.000,20.732,27.256
1627849579949,2021-08-01T16:26:19.949,0.340,-24.878,20.610,26.402
1627849579959,2021-08-01T16:26:19.959,0.350,-24.634,20.549,25.305
1627849579969,2021-08-01T16:26:19.969,0.360,-23.293,21.159,23.598
1627849579979,2021-08-01T16:26:19.979,0.370,-20.976,23.049,20.671
1627849579989,2021-08-01T16:26:19.989,0.380,-18.659,25.183,17.500
1627849579999,2021-08-01T16:26:19.999,0.390,-15.061,28.659,12.378
1627849580009,2021-08-01T16:26:20.009,0.400,-8.902,31.220,5.793
1627849580019,2021-08-01T16:26:20.019,0.410,-5.061,31.707,1.829
1627849580029,2021-08-01T16:26:20.029,0.420,-6.220,30.122,1.707
1627849580039,2021-08-01T16:26:20.039,0.430,-9.451,27.683,2.195
1627849580049,2021-08-01T16:26:20.049,0.440,-10.183,26.585,1.402
1627849580059,2021-08-01T16:26:20.059,0.450,-7.683,26.585,-0.183
1627849580069,2021-08-01T16:26:20.069,0.460,-6.646,26.159,-0.854
1627849580079,2021-08-01T16:26:20.079,0.470,-8.354,24.451,-1.646
1627849580089,2021-08-01T16:26:20.089,0.480,-9.207,23.049,-4.695
1627849580099,2021-08-01T16:26:20.099,0.490,-8.720,21.890,-8.841
1627849580109,2021-08-01T16:26:20.109,0.500,-9.756,20.488,-11.463
1627849580119,2021-08-01T16:26:20.119,0.510,-12.012,19.329,-12.622
1627849580129,2021-08-01T16:26:20.129,0.520,-13.598,18.841,-13.354
1627849580139,2021-08-01T16:26:20.139,0.530,-14.268,19.146,-14.207
1627849580149,2021-08-01T16:26:20.149,0.540,-14.390,20.000,-14.390
1627849580159,2021-08-01T16:26:20.159,0.550,-14.573,20.976,-13.780
1627849580169,2021-08-01T16:26:20.169,0.560,-14.756,21.707,-14.146
1627849580179,2021-08-01T16:26:20.179,0.570,-14.451,21.951,-15.244
1627849580189,2021-08-01T16:26:20.189,0.580,-14.695,21.829,-16.159
1627849580199,2021-08-01T16:26:20.199,0.590,-15.305,21.829,-17.012
1627849580209,2021-08-01T16:26:20.209,0.600,-15.122,21.341,-18.598
1627849580219,2021-08-01T16:26:20.219,0.610,-14.146,20.671,-21.037
1627849580229,2021-08-01T16:26:20.229,0.620,-14.207,19.695,-19.695
1627849580239,2021-08-01T16:26:20.239,0.630,-16.829,17.744,-16.037
1627849580249,2021-08-01T16:26:20.249,0.640,-18.476,16.037,-15.000
1627849580259,2021-08-01T16:26:20.259,0.650,-16.159,15.244,-16.402
1627849580269,2021-08-01T16:26:20.269,0.660,-12.866,14.634,-17.256
1627849580279,2021-08-01T16:26:20.279,0.670,-12.622,13.110,-15.549
1627849580289,2021-08-01T16:26:20.289,0.680,-12.256,11.707,-14.512
1627849580299,2021-08-01T16:26:20.299,0.690,-9.634,10.183,-15.610
1627849580309,2021-08-01T16:26:20.309,0.700,-8.049,8.963,-15.244
1627849580319,2021-08-01T16:26:20.319,0.710,-7.378,8.476,-13.415
1627849580329,2021-08-01T16:26:20.329,0.720,-5.854,8.171,-12.195
1627849580339,2021-08-01T16:26:20.339,0.730,-4.329,8.415,-11.341
1627849580349,2021-08-01T16:26:20.349,0.740,-3.110,9.268,-9.878
1627849580359,2021-08-01T16:26:20.359,0.750,-2.256,10.610,-7.927
1627849580369,2021-08-01T16:26:20.369,0.760,-1.585,12.378,-5.854
1627849580379,2021-08-01T16:26:20.379,0.770,-1.098,14.085,-3.293
1627849580389,2021-08-01T16:26:20.389,0.780,-1.159,15.915,-1.159
1627849580399,2021-08-01T16:26:20.399,0.790,-1.707,17.622,0.427
1627849580409,2021-08-01T16:26:20.409,0.800,-2.622,18.963,1.890
1627849580419,2021-08-01T16:26:20.419,0.810,-3.415,20.244,3.293
1627849580429,2021-08-01T16:26:20.429,0.820,-4.268,21.524,5.061
1627849580439,2021-08-01T16:26:20.439,0.830,-5.488,22.927,7.378
1627849580449,2021-08-01T16:26:20.449,0.840,-7.012,23.902,10.122
1627849580459,2021-08-01T16:26:20.459,0.850,-8.049,24.878,12.622
1627849580469,2021-08-01T16:26:20.469,0.860,-8.720,25.549,14.573
1627849580479,2021-08-01T16:26:20.479,0.870,-10.366,25.976,16.768
1627849580489,2021-08-01T16:26:20.489,0.880,-12.439,26.646,19.390
1627849580499,2021-08-01T16:26:20.499,0.890,-13.902,27.988,21.159
1627849580509,2021-08-01T16:26:20.509,0.900,-14.146,30.000,22.012
1627849580519,2021-08-01T16:26:20.519,0.910,-14.329,32.683,22.805
1627849580529,2021-08-01T16:26:20.529,0.920,-15.061,37.012,23.537
1627849580539,2021-08-01T16:26:20.539,0.930,-16.037,42.866,25.305
1627849580549,2021-08-01T16:26:20.549,0.940,-17.378,50.366,28.049
1627849580559,2021-08-01T16:26:20.559,0.950,-18.598,58.232,29.512
1627849580569,2021-08-01T16:26:20.569,0.960,-20.610,65.122,30.183
1627849580579,2021-08-01T16:26:20.579,0.970,-23.659,70.976,30.915
1627849580589,2021-08-01T16:26:20.589,0.980,-26.768,76.037,31.341
1627849580599,2021-08-01T16:26:20.599,0.990,-29.024,80.000,30.854
1627849580609,2021-08-01T16:26:20.609,1.000,-30.427,82.866,29.512
1627849580619,2021-08-01T16:26:20.619,1.010,-31.890,84.207,27.805
1627849580629,2021-08-01T16:26:20.629,1.020,-33.049,84.268,25.976
1627849580639,2021-08-01T16:26:20.639,1.030,-33.293,83.537,25.122
1627849580649,2021-08-01T16:26:20.649,1.040,-33.354,81.524,24.756
1627849580659,2021-08-01T16:26:20.659,1.050,-32.683,77.988,21.524
1627849580669,2021-08-01T16:26:20.669,1.060,-31.341,72.622,16.829
1627849580679,2021-08-01T16:26:20.679,1.070,-30.610,66.585,13.902
1627849580689,2021-08-01T16:26:20.689,1.080,-28.841,60.610,11.402
1627849580699,2021-08-01T16:26:20.699,1.090,-25.854,54.390,8.476
1627849580709,2021-08-01T16:26:20.709,1.100,-23.354,47.866,6.280
1627849580719,2021-08-01T16:26:20.719,1.110,-21.220,41.707,4.756
1627849580729,2021-08-01T16:26:20.729,1.120,-18.232,36.463,3.537
1627849580739,2021-08-01T16:26:20.739,1.130,-14.329,31.951,2.134
1627849580749,2021-08-01T16:26:20.749,1.140,-10.244,28.232,0.854
1627849580759,2021-08-01T16:26:20.759,1.150,-6.037,25.061,0.244
1627849580769,2021-08-01T16:26:20.769,1.160,-2.317,22.134,-0.061
1627849580779,2021-08-01T16:26:20.779,1.170,1.037,19.512,0.061
1627849580789,2021-08-01T16:26:20.789,1.180,3.902,16.951,0.061
1627849580799,2021-08-01T16:26:20.799,1.190,6.037,14.695,0.183
1627849580809,2021-08-01T16:26:20.809,1.200,7.683,12.622,0.244
1627849580819,2021-08-01T16:26:20.819,1.210,9.756,11.037,0.305
1627849580829,2021-08-01T16:26:20.829,1.220,11.463,9.573,0.427
1627849580839,2021-08-01T16:26:20.839,1.230,12.988,8.049,0.122
1627849580849,2021-08-01T16:26:20.849,1.240,13.720,6.037,-0.610
1627849580859,2021-08-01T16:26:20.859,1.250,13.598,3.720,-1.402
1627849580869,2021-08-01T16:26:20.869,1.260,13.415,1.707,-2.012
1627849580879,2021-08-01T16:26:20.879,1.270,13.232,-0.366,-2.805
1627849580889,2021-08-01T16:26:20.889,1.280,13.232,-2.195,-4.024
1627849580899,2021-08-01T16:26:20.899,1.290,13.171,-3.902,-5.366
1627849580909,2021-08-01T16:26:20.909,1.300,12.927,-5.366,-6.341
1627849580919,2021-08-01T16:26:20.919,1.310,12.988,-6.646,-6.829
1627849580929,2021-08-01T16:26:20.929,1.320,13.232,-7.500,-6.890
1627849580939,2021-08-01T16:26:20.939,1.330,13.232,-8.232,-7.012
1627849580949,2021-08-01T16:26:20.949,1.340,13.049,-8.841,-7.317
1627849580959,2021-08-01T16:26:20.959,1.350,12.988,-9.024,-7.744
1627849580969,2021-08-01T16:26:20.969,1.360,13.354,-8.476,-8.293
1627849580979,2021-08-01T16:26:20.979,1.370,14.146,-7.805,-8.537
1627849580989,2021-08-01T16:26:20.989,1.380,14.878,-7.012,-8.171
1627849580999,2021-08-01T16:26:20.999,1.390,14.817,-6.646,-7.378
1627849581009,2021-08-01T16:26:21.009,1.400,14.207,-6.402,-6.098
1627849581019,2021-08-01T16:26:21.019,1.410,13.537,-6.524,-4.695
1627849581029,2021-08-01T16:26:21.029,1.420,13.110,-7.012,-3.598
1627849581039,2021-08-01T16:26:21.039,1.430,12.378,-7.805,-2.561
1627849581049,2021-08-01T16:26:21.049,1.440,11.280,-9.085,-1.463
1627849581059,2021-08-01T16:26:21.059,1.450,10.061,-10.549,-0.366
1627849581069,2021-08-01T16:26:21.069,1.460,8.902,-11.768,0.305
1627849581079,2021-08-01T16:26:21.079,1.470,7.805,-12.744,1.037
1627849581089,2021-08-01T16:26:21.089,1.480,6.402,-13.537,1.646
1627849581099,2021-08-01T16:26:21.099,1.490,4.634,-13.963,2.256
1627849581109,2021-08-01T16:26:21.109,1.500,2.805,-13.780,2.744
1627849581119,2021-08-01T16:26:21.119,1.510,1.280,-13.110,2.866
1627849581129,2021-08-01T16:26:21.129,1.520,-0.122,-11.707,2.683
1627849581139,2021-08-01T16:26:21.139,1.530,-1.037,-9.756,2.073
1627849581149,2021-08-01T16:26:21.149,1.540,-1.402,-7.378,0.732
1627849581159,2021-08-01T16:26:21.159,1.550,-1.280,-4.695,-0.671
1627849581169,2021-08-01T16:26:21.169,1.560,-1.098,-1.951,-2.134
1627849581179,2021-08-01T16:26:21.179,1.570,-0.915,0.366,-3.659
1627849581189,2021-08-01T16:26:21.189,1.580,-0.732,2.256,-4.939
1627849581199,2021-08-01T16:26:21.199,1.590,-0.671,3.598,-6.037
1627849581209,2021-08-01T16:26:21.209,1.600,-0.976,4.451,-6.951
1627849581219,2021-08-01T16:26:21.219,1.610,-1.463,4.634,-7.622
1627849581229,2021-08-01T16:26:21.229,1.620,-1.951,4.451,-7.866
1627849581239,2021-08-01T16:26:21.239,1.630,-2.439,4.024,-7.744
1627849581249,2021-08-01T16:26:21.249,1.640,-3.110,3.415,-7.317
1627849581259,2021-08-01T16:26:21.259,1.650,-3.841,2.561,-6.524
1627849581269,2021-08-01T16:26:21.269,1.660,-4.634,1.463,-5.671
1627849581279,2021-08-01T16:26:21.279,1.670,-5.000,0.549,-4.756
1627849581289,2021-08-01T16:26:21.289,1.680,-4.878,-0.183,-3.841
1627849581299,2021-08-01T16:26:21.299,1.690,-4.451,-1.098,-2.988
1627849581309,2021-08-01T16:26:21.309,1.700,-3.963,-2.012,-1.951
1627849581319,2021-08-01T16:26:21.319,1.710,-4.024,-3.293,-0.854
1627849581329,2021-08-01T16:26:21.329,1.720,-4.085,-4.634,0.488
1627849581339,2021-08-01T16:26:21.339,1.730,-3.659,-5.549,1.098
1627849581349,2021-08-01T16:26:21.349,1.740,-2.622,-6.159,1.098
1627849581359,2021-08-01T16:26:21.359,1.750,-1.463,-6.646,1.280
1627849581369,2021-08-01T16:26:21.369,1.760,-0.915,-7.134,1.585
1627849581379,2021-08-01T16:26:21.379,1.770,-0.549,-7.744,1.646
1627849581389,2021-08-01T16:26:21.389,1.780,-0.183,-8.293,1.707
1627849581399,2021-08-01T16:26:21.399,1.790,-0.183,-8.780,1.768
1627849581409,2021-08-01T16:26:21.409,1.800,0.122,-9.268,2.195
1627849581419,2021-08-01T16:26:21.419,1.810,0.610,-9.390,2.317
1627849581429,2021-08-01T16:26:21.429,1.820,1.341,-9.451,2.012
1627849581439,2021-08-01T16:26:21.439,1.830,1.707,-9.573,2.134
1627849581449,2021-08-01T16:26:21.449,1.840,1.646,-9.817,2.439
1627849581459,2021-08-01T16:26:21.459,1.850,1.585,-9.939,2.683
1627849581469,2021-08-01T16:26:21.469,1.860,1.768,-9.695,2.439
1627849581479,2021-08-01T16:26:21.479,1.870,2.744,-9.146,2.195
1627849581489,2021-08-01T16:26:21.489,1.880,3.476,-8.598,2.256
1627849581499,2021-08-01T16:26:21.499,1.890,4.024,-8.049,2.378
1627849581509,2021-08-01T16:26:21.509,1.900,4.878,-7.622,2.683
1627849581519,2021-08-01T16:26:21.519,1.910,6.037,-7.256,2.988
1627849581529,2021-08-01T16:26:21.529,1.920,7.134,-7.073,2.988
1627849581539,2021-08-01T16:26:21.539,1.930,7.622,-7.256,3.171
1627849581549,2021-08-01T16:26:21.549,1.940,7.561,-7.744,3.902
1627849581559,2021-08-01T16:26:21.559,1.950,7.439,-8.232,4.878
1627849581569,2021-08-01T16:26:21.569,1.960,7.439,-8.537,5.305
1627849581579,2021-08-01T16:26:21.579,1.970,7.195,-8.780,5.488
1627849581589,2021-08-01T16:26:21.589,1.980,7.073,-8.963,5.610
1627849581599,2021-08-01T16:26:21.599,1.990,6.768,-8.902,5.732
1627849581609,2021-08-01T16:26:21.609,2.000,6.341,-9.024,5.732
1627849581619,2021-08-01T16:26:21.619,2.010,5.732,-8.659,5.549
1627849581629,2021-08-01T16:26:21.629,2.020,5.488,-8.049,4.695
1627849581639,2021-08-01T16:26:21.639,2.030,5.244,-7.256,3.354
1627849581649,2021-08-01T16:26:21.649,2.040,4.634,-6.707,2.378
1627849581659,2021-08-01T16:26:21.659,2.050,3.537,-6.463,1.220
1627849581669,2021-08-01T16:26:21.669,2.060,2.561,-6.402,0.000
1627849581679,2021-08-01T16:26:21.679,2.070,1.402,-6.341,-0.732
1627849581689,2021-08-01T16:26:21.689,2.080,0.000,-6.220,-1.159
1627849581699,2021-08-01T16:26:21.699,2.090,-1.159,-6.037,-1.768
1627849581709,2021-08-01T16:26:21.709,2.100,-2.134,-5.732,-2.195
1627849581719,2021-08-01T16:26:21.719,2.110,-2.927,-5.549,-2.317
1627849581729,2021-08-01T16:26:21.729,2.120,-3.354,-5.488,-2.561
1627849581739,2021-08-01T16:26:21.739,2.130,-3.476,-5.183,-2.927
1627849581749,2021-08-01T16:26:21.749,2.140,-3.110,-4.878,-3.171
1627849581759,2021-08-01T16:26:21.759,2.150,-2.866,-4.451,-3.232
1627849581769,2021-08-01T16:26:21.769,2.160,-2.256,-3.963,-3.415
1627849581779,2021-08-01T16:26:21.779,2.170,-1.280,-3.293,-3.720
1627849581789,2021-08-01T16:26:21.789,2.180,-0.183,-2.683,-3.902
1627849581799,2021-08-01T16:26:21.799,2.190,0.671,-1.951,-3.659
1627849581809,2021-08-01T16:26:21.809,2.200,1.524,-1.220,-3.354
1627849581819,2021-08-01T16:26:21.819,2.210,2.622,-0.305,-2.927
1627849581829,2021-08-01T16:26:21.829,2.220,4.085,0.671,-2.622
1627849581839,2021-08-01T16:26:21.839,2.230,5.427,1.341,-2.439
1627849581849,2021-08-01T16:26:21.849,2.240,6.463,1.890,-2.256
1627849581859,2021-08-01T16:26:21.859,2.250,7.378,2.256,-2.378
1627849581869,2021-08-01T16:26:21.869,2.260,8.415,2.622,-2.927
1627849581879,2021-08-01T16:26:21.879,2.270,9.390,2.744,-3.659
1627849581889,2021-08-01T16:26:21.889,2.280,10.183,2.866,-4.573
1627849581899,2021-08-01T16:26:21.899,2.290,10.305,2.378,-5.549
1627849581909,2021-08-01T16:26:21.909,2.300,9.390,1.585,-5.854
1627849581919,2021-08-01T16:26:21.919,2.310,8.293,0.915,-6.524
1627849581929,2021-08-01T16:26:21.929,2.320,7.500,0.305,-7.561
