epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627849819808,2021-08-01T16:30:19.808,0.000,-6.280,2.073,5.122
1627849819818,2021-08-01T16:30:19.818,0.010,-6.829,2.378,4.756
1627849819828,2021-08-01T16:30:19.828,0.020,-7.439,2.378,3.293
1627849819838,2021-08-01T16:30:19.838,0.030,-7.744,2.561,1.646
1627849819848,2021-08-01T16:30:19.848,0.040,-7.195,3.110,1.402
1627849819858,2021-08-01T16:30:19.858,0.050,-6.951,3.415,2.012
1627849819868,2021-08-01T16:30:19.868,0.060,-7.195,3.293,2.744
1627849819878,2021-08-01T16:30:19.878,0.070,-6.707,3.171,3.232
1627849819888,2021-08-01T16:30:19.888,0.080,-5.366,3.476,3.963
1627849819898,2021-08-01T16:30:19.898,0.090,-4.146,3.720,5.427
1627849819908,2021-08-01T16:30:19.908,0.100,-3.659,3.659,7.500
1627849819918,2021-08-01T16:30:19.918,0.110,-3.293,3.537,9.390
1627849819928,2021-08-01T16:30:19.928,0.120,-2.683,3.537,10.793
1627849819938,2021-08-01T16:30:19.938,0.130,-1.890,3.415,11.585
1627849819948,2021-08-01T16:30:19.948,0.140,-0.732,3.171,12.195
1627849819958,2021-08-01T16:30:19.958,0.150,0.366,2.500,12.683
1627849819968,2021-08-01T16:30:19.968,0.160,1.402,1.524,12.500
1627849819978,2021-08-01T16:30:19.978,0.170,2.317,0.061,11.402
1627849819988,2021-08-01T16:30:19.988,0.180,3.049,-1.463,9.695
1627849819998,2021-08-01T16:30:19.998,0.190,3.841,-2.622,7.805
1627849820008,2021-08-01T16:30:20.008,0.200,4.695,-3.354,5.732
1627849820018,2021-08-01T16:30:20.018,0.210,5.061,-3.963,4.451
1627849820028,2021-08-01T16:30:20.028,0.220,5.122,-4.451,2.866
1627849820038,2021-08-01T16:30:20.038,0.230,4.817,-4.817,1.220
1627849820048,2021-08-01T16:30:20.048,0.240,4.268,-4.756,0.671
1627849820058,2021-08-01T16:30:20.058,0.250,2.927,-4.573,0.854
1627849820068,2021-08-01T16:30:20.068,0.260,1.402,-4.207,0.732
1627849820078,2021-08-01T16:30:20.078,0.270,0.366,-3.720,0.061
1627849820088,2021-08-01T16:30:20.088,0.280,-0.305,-3.171,0.183
1627849820098,2021-08-01T16:30:20.098,0.290,-1.768,-2.622,1.463
1627849820108,2021-08-01T16:30:20.108,0.300,-3.476,-2.622,2.561
1627849820118,2021-08-01T16:30:20.118,0.310,-4.878,-2.805,2.927
1627849820128,2021-08-01T16:30:20.128,0.320,-6.159,-3.110,2.134
1627849820138,2021-08-01T16:30:20.138,0.330,-7.744,-3.049,1.220
1627849820148,2021-08-01T16:30:20.148,0.340,-9.146,-2.927,0.671
1627849820158,2021-08-01T16:30:20.158,0.350,-10.122,-2.622,-0.244
1627849820168,2021-08-01T16:30:20.168,0.360,-10.366,-2.012,-1.341
1627849820178,2021-08-01T16:30:20.178,0.370,-9.878,-1.280,-0.976
1627849820188,2021-08-01T16:30:20.188,0.380,-9.512,-1.037,1.159
1627849820198,2021-08-01T16:30:20.198,0.390,-9.268,-1.951,3.232
1627849820208,2021-08-01T16:30:20.208,0.400,-8.720,-3.659,3.476
1627849820218,2021-08-01T16:30:20.218,0.410,-7.256,-4.756,2.256
1627849820228,2021-08-01T16:30:20.228,0.420,-5.000,-5.305,4.390
1627849820238,2021-08-01T16:30:20.238,0.430,-3.537,-6.524,9.573
1627849820248,2021-08-01T16:30:20.248,0.440,-3.902,-8.963,13.293
1627849820258,2021-08-01T16:30:20.258,0.450,-2.988,-10.854,12.256
1627849820268,2021-08-01T16:30:20.268,0.460,0.366,-11.341,10.061
1627849820278,2021-08-01T16:30:20.278,0.470,2.866,-11.463,10.427
1627849820288,2021-08-01T16:30:20.288,0.480,3.110,-12.195,11.341
1627849820298,2021-08-01T16:30:20.298,0.490,3.598,-12.622,10.366
1627849820308,2021-08-01T16:30:20.308,0.500,4.939,-12.378,8.537
1627849820318,2021-08-01T16:30:20.318,0.510,5.488,-12.012,7.317
1627849820328,2021-08-01T16:30:20.328,0.520,5.000,-11.646,6.768
1627849820338,2021-08-01T16:30:20.338,0.530,4.512,-11.280,5.854
1627849820348,2021-08-01T16:30:20.348,0.540,4.329,-10.976,4.268
1627849820358,2021-08-01T16:30:20.358,0.550,4.268,-10.488,2.988
1627849820368,2021-08-01T16:30:20.368,0.560,3.659,-10.122,2.317
1627849820378,2021-08-01T16:30:20.378,0.570,3.232,-10.000,1.280
1627849820388,2021-08-01T16:30:20.388,0.580,3.476,-9.817,-0.244
1627849820398,2021-08-01T16:30:20.398,0.590,3.293,-9.756,-1.463
1627849820408,2021-08-01T16:30:20.408,0.600,2.927,-10.000,-1.829
1627849820418,2021-08-01T16:30:20.418,0.610,2.744,-10.122,-1.890
1627849820428,2021-08-01T16:30:20.428,0.620,2.866,-9.939,-2.134
1627849820438,2021-08-01T16:30:20.438,0.630,2.927,-9.634,-2.500
1627849820448,2021-08-01T16:30:20.448,0.640,2.988,-9.024,-3.110
1627849820458,2021-08-01T16:30:20.458,0.650,3.354,-8.171,-3.963
1627849820468,2021-08-01T16:30:20.468,0.660,3.537,-7.073,-4.878
1627849820478,2021-08-01T16:30:20.478,0.670,3.476,-5.610,-5.976
1627849820488,2021-08-01T16:30:20.488,0.680,3.598,-4.024,-7.256
1627849820498,2021-08-01T16:30:20.498,0.690,3.720,-2.561,-8.476
1627849820508,2021-08-01T16:30:20.508,0.700,3.110,-1.037,-9.146
1627849820518,2021-08-01T16:30:20.518,0.710,2.378,0.549,-9.329
1627849820528,2021-08-01T16:30:20.528,0.720,1.890,2.134,-9.390
1627849820538,2021-08-01T16:30:20.538,0.730,1.585,3.171,-9.268
1627849820548,2021-08-01T16:30:20.548,0.740,0.976,3.963,-8.720
1627849820558,2021-08-01T16:30:20.558,0.750,-0.061,4.024,-8.232
1627849820568,2021-08-01T16:30:20.568,0.760,-0.976,3.720,-7.805
1627849820578,2021-08-01T16:30:20.578,0.770,-1.646,3.232,-7.378
1627849820588,2021-08-01T16:30:20.588,0.780,-2.012,2.134,-6.707
1627849820598,2021-08-01T16:30:20.598,0.790,-2.439,0.915,-5.793
1627849820608,2021-08-01T16:30:20.608,0.800,-2.622,-0.305,-4.390
