epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627847478950,2021-08-01T15:51:18.950,0.000,0.301,-0.934,0.345
1627847478960,2021-08-01T15:51:18.960,0.010,0.295,-0.938,0.347
1627847478970,2021-08-01T15:51:18.970,0.020,0.294,-0.935,0.346
1627847478980,2021-08-01T15:51:18.980,0.030,0.293,-0.941,0.349
1627847478990,2021-08-01T15:51:18.990,0.040,0.287,-0.943,0.352
1627847479000,2021-08-01T15:51:19.000,0.050,0.287,-0.940,0.353
1627847479010,2021-08-01T15:51:19.010,0.060,0.287,-0.940,0.352
1627847479020,2021-08-01T15:51:19.020,0.070,0.287,-0.938,0.353
1627847479030,2021-08-01T15:51:19.030,0.080,0.289,-0.938,0.356
1627847479040,2021-08-01T15:51:19.040,0.090,0.286,-0.937,0.356
1627847479050,2021-08-01T15:51:19.050,0.100,0.286,-0.932,0.357
1627847479060,2021-08-01T15:51:19.060,0.110,0.286,-0.932,0.353
1627847479070,2021-08-01T15:51:19.070,0.120,0.285,-0.930,0.353
1627847479080,2021-08-01T15:51:19.080,0.130,0.287,-0.930,0.351
1627847479090,2021-08-01T15:51:19.090,0.140,0.289,-0.930,0.352
1627847479100,2021-08-01T15:51:19.100,0.150,0.290,-0.932,0.353
1627847479110,2021-08-01T15:51:19.110,0.160,0.289,-0.934,0.352
1627847479120,2021-08-01T15:51:19.120,0.170,0.290,-0.933,0.352
1627847479130,2021-08-01T15:51:19.130,0.180,0.289,-0.932,0.349
1627847479140,2021-08-01T15:51:19.140,0.190,0.289,-0.933,0.351
1627847479150,2021-08-01T15:51:19.150,0.200,0.291,-0.936,0.354
1627847479160,2021-08-01T15:51:19.160,0.210,0.291,-0.936,0.354
1627847479170,2021-08-01T15:51:19.170,0.220,0.289,-0.934,0.352
1627847479180,2021-08-01T15:51:19.180,0.230,0.288,-0.929,0.345
1627847479190,2021-08-01T15:51:19.190,0.240,0.289,-0.925,0.348
1627847479200,2021-08-01T15:51:19.200,0.250,0.290,-0.930,0.348
1627847479210,2021-08-01T15:51:19.210,0.260,0.292,-0.934,0.348
1627847479220,2021-08-01T15:51:19.220,0.270,0.293,-0.934,0.348
1627847479230,2021-08-01T15:51:19.230,0.280,0.293,-0.933,0.349
1627847479240,2021-08-01T15:51:19.240,0.290,0.292,-0.936,0.346
1627847479250,2021-08-01T15:51:19.250,0.300,0.294,-0.933,0.349
1627847479260,2021-08-01T15:51:19.260,0.310,0.289,-0.933,0.350
1627847479270,2021-08-01T15:51:19.270,0.320,0.291,-0.937,0.348
1627847479280,2021-08-01T15:51:19.280,0.330,0.292,-0.934,0.348
1627847479290,2021-08-01T15:51:19.290,0.340,0.294,-0.932,0.349
1627847479300,2021-08-01T15:51:19.300,0.350,0.292,-0.932,0.342
1627847479310,2021-08-01T15:51:19.310,0.360,0.292,-0.933,0.346
1627847479320,2021-08-01T15:51:19.320,0.370,0.290,-0.932,0.346
1627847479330,2021-08-01T15:51:19.330,0.380,0.289,-0.933,0.345
1627847479340,2021-08-01T15:51:19.340,0.390,0.288,-0.933,0.342
1627847479350,2021-08-01T15:51:19.350,0.400,0.285,-0.934,0.347
1627847479360,2021-08-01T15:51:19.360,0.410,0.286,-0.938,0.354
1627847479370,2021-08-01T15:51:19.370,0.420,0.286,-0.939,0.353
1627847479380,2021-08-01T15:51:19.380,0.430,0.284,-0.938,0.352
1627847479390,2021-08-01T15:51:19.390,0.440,0.284,-0.940,0.355
1627847479400,2021-08-01T15:51:19.400,0.450,0.282,-0.941,0.354
1627847479410,2021-08-01T15:51:19.410,0.460,0.284,-0.941,0.357
1627847479420,2021-08-01T15:51:19.420,0.470,0.280,-0.938,0.356
1627847479430,2021-08-01T15:51:19.430,0.480,0.282,-0.936,0.358
1627847479440,2021-08-01T15:51:19.440,0.490,0.288,-0.935,0.356
1627847479450,2021-08-01T15:51:19.450,0.500,0.287,-0.933,0.358
1627847479460,2021-08-01T15:51:19.460,0.510,0.289,-0.932,0.356
1627847479470,2021-08-01T15:51:19.470,0.520,0.290,-0.930,0.358
1627847479480,2021-08-01T15:51:19.480,0.530,0.287,-0.930,0.356
1627847479490,2021-08-01T15:51:19.490,0.540,0.284,-0.928,0.353
1627847479500,2021-08-01T15:51:19.500,0.550,0.288,-0.928,0.352
1627847479510,2021-08-01T15:51:19.510,0.560,0.290,-0.928,0.354
1627847479520,2021-08-01T15:51:19.520,0.570,0.292,-0.928,0.354
1627847479530,2021-08-01T15:51:19.530,0.580,0.293,-0.925,0.354
1627847479540,2021-08-01T15:51:19.540,0.590,0.292,-0.927,0.348
1627847479550,2021-08-01T15:51:19.550,0.600,0.291,-0.929,0.349
1627847479560,2021-08-01T15:51:19.560,0.610,0.294,-0.929,0.352
1627847479570,2021-08-01T15:51:19.570,0.620,0.294,-0.928,0.348
1627847479580,2021-08-01T15:51:19.580,0.630,0.295,-0.928,0.349
1627847479590,2021-08-01T15:51:19.590,0.640,0.294,-0.928,0.348
1627847479600,2021-08-01T15:51:19.600,0.650,0.293,-0.929,0.347
1627847479610,2021-08-01T15:51:19.610,0.660,0.296,-0.929,0.345
1627847479620,2021-08-01T15:51:19.620,0.670,0.294,-0.931,0.348
1627847479630,2021-08-01T15:51:19.630,0.680,0.293,-0.931,0.347
1627847479640,2021-08-01T15:51:19.640,0.690,0.293,-0.933,0.348
1627847479650,2021-08-01T15:51:19.650,0.700,0.292,-0.931,0.348
1627847479660,2021-08-01T15:51:19.660,0.710,0.288,-0.934,0.350
1627847479670,2021-08-01T15:51:19.670,0.720,0.288,-0.933,0.350
1627847479680,2021-08-01T15:51:19.680,0.730,0.287,-0.934,0.353
1627847479690,2021-08-01T15:51:19.690,0.740,0.284,-0.936,0.355
1627847479700,2021-08-01T15:51:19.700,0.750,0.284,-0.938,0.358
1627847479710,2021-08-01T15:51:19.710,0.760,0.283,-0.939,0.363
1627847479720,2021-08-01T15:51:19.720,0.770,0.280,-0.936,0.361
1627847479730,2021-08-01T15:51:19.730,0.780,0.284,-0.932,0.363
1627847479740,2021-08-01T15:51:19.740,0.790,0.284,-0.938,0.366
1627847479750,2021-08-01T15:51:19.750,0.800,0.280,-0.943,0.367
1627847479760,2021-08-01T15:51:19.760,0.810,0.273,-0.940,0.363
1627847479770,2021-08-01T15:51:19.770,0.820,0.270,-0.930,0.366
1627847479780,2021-08-01T15:51:19.780,0.830,0.276,-0.924,0.363
1627847479790,2021-08-01T15:51:19.790,0.840,0.283,-0.932,0.361
1627847479800,2021-08-01T15:51:19.800,0.850,0.286,-0.940,0.358
1627847479810,2021-08-01T15:51:19.810,0.860,0.295,-0.940,0.357
1627847479820,2021-08-01T15:51:19.820,0.870,0.296,-0.933,0.360
1627847479830,2021-08-01T15:51:19.830,0.880,0.286,-0.930,0.361
1627847479840,2021-08-01T15:51:19.840,0.890,0.286,-0.931,0.359
1627847479850,2021-08-01T15:51:19.850,0.900,0.289,-0.931,0.358
1627847479860,2021-08-01T15:51:19.860,0.910,0.287,-0.930,0.359
1627847479870,2021-08-01T15:51:19.870,0.920,0.290,-0.927,0.355
1627847479880,2021-08-01T15:51:19.880,0.930,0.290,-0.926,0.359
1627847479890,2021-08-01T15:51:19.890,0.940,0.291,-0.923,0.359
1627847479900,2021-08-01T15:51:19.900,0.950,0.293,-0.920,0.360
1627847479910,2021-08-01T15:51:19.910,0.960,0.291,-0.921,0.358
1627847479920,2021-08-01T15:51:19.920,0.970,0.290,-0.923,0.356
1627847479930,2021-08-01T15:51:19.930,0.980,0.290,-0.920,0.357
1627847479940,2021-08-01T15:51:19.940,0.990,0.290,-0.921,0.357
1627847479950,2021-08-01T15:51:19.950,1.000,0.287,-0.923,0.356
1627847479960,2021-08-01T15:51:19.960,1.010,0.287,-0.927,0.358
1627847479970,2021-08-01T15:51:19.970,1.020,0.283,-0.927,0.360
1627847479980,2021-08-01T15:51:19.980,1.030,0.284,-0.928,0.359
1627847479990,2021-08-01T15:51:19.990,1.040,0.281,-0.931,0.359
1627847480000,2021-08-01T15:51:20.000,1.050,0.281,-0.934,0.359
1627847480010,2021-08-01T15:51:20.010,1.060,0.284,-0.938,0.360
1627847480020,2021-08-01T15:51:20.020,1.070,0.286,-0.940,0.364
1627847480030,2021-08-01T15:51:20.030,1.080,0.285,-0.941,0.364
1627847480040,2021-08-01T15:51:20.040,1.090,0.285,-0.941,0.360
1627847480050,2021-08-01T15:51:20.050,1.100,0.283,-0.932,0.361
1627847480060,2021-08-01T15:51:20.060,1.110,0.284,-0.928,0.360
1627847480070,2021-08-01T15:51:20.070,1.120,0.281,-0.934,0.358
1627847480080,2021-08-01T15:51:20.080,1.130,0.281,-0.939,0.357
1627847480090,2021-08-01T15:51:20.090,1.140,0.281,-0.935,0.359
1627847480100,2021-08-01T15:51:20.100,1.150,0.282,-0.930,0.361
1627847480110,2021-08-01T15:51:20.110,1.160,0.281,-0.932,0.364
1627847480120,2021-08-01T15:51:20.120,1.170,0.278,-0.936,0.365
1627847480130,2021-08-01T15:51:20.130,1.180,0.277,-0.939,0.363
1627847480140,2021-08-01T15:51:20.140,1.190,0.278,-0.936,0.365
1627847480150,2021-08-01T15:51:20.150,1.200,0.278,-0.935,0.365
1627847480160,2021-08-01T15:51:20.160,1.210,0.278,-0.932,0.365
1627847480170,2021-08-01T15:51:20.170,1.220,0.280,-0.933,0.358
1627847480180,2021-08-01T15:51:20.180,1.230,0.284,-0.933,0.356
1627847480190,2021-08-01T15:51:20.190,1.240,0.284,-0.931,0.358
1627847480200,2021-08-01T15:51:20.200,1.250,0.286,-0.932,0.353
1627847480210,2021-08-01T15:51:20.210,1.260,0.287,-0.930,0.356
1627847480220,2021-08-01T15:51:20.220,1.270,0.289,-0.929,0.351
1627847480230,2021-08-01T15:51:20.230,1.280,0.291,-0.931,0.348
1627847480240,2021-08-01T15:51:20.240,1.290,0.295,-0.932,0.344
1627847480250,2021-08-01T15:51:20.250,1.300,0.298,-0.933,0.344
1627847480260,2021-08-01T15:51:20.260,1.310,0.296,-0.936,0.341
1627847480270,2021-08-01T15:51:20.270,1.320,0.300,-0.936,0.339
1627847480280,2021-08-01T15:51:20.280,1.330,0.300,-0.938,0.339
1627847480290,2021-08-01T15:51:20.290,1.340,0.293,-0.936,0.340
1627847480300,2021-08-01T15:51:20.300,1.350,0.299,-0.938,0.336
1627847480310,2021-08-01T15:51:20.310,1.360,0.303,-0.937,0.327
1627847480320,2021-08-01T15:51:20.320,1.370,0.317,-0.932,0.311
1627847480330,2021-08-01T15:51:20.330,1.380,0.340,-0.925,0.300
1627847480340,2021-08-01T15:51:20.340,1.390,0.361,-0.915,0.279
1627847480350,2021-08-01T15:51:20.350,1.400,0.373,-0.897,0.257
1627847480360,2021-08-01T15:51:20.360,1.410,0.384,-0.879,0.242
1627847480370,2021-08-01T15:51:20.370,1.420,0.395,-0.867,0.228
1627847480380,2021-08-01T15:51:20.380,1.430,0.413,-0.870,0.215
1627847480390,2021-08-01T15:51:20.390,1.440,0.429,-0.885,0.201
1627847480400,2021-08-01T15:51:20.400,1.450,0.449,-0.896,0.189
1627847480410,2021-08-01T15:51:20.410,1.460,0.464,-0.908,0.176
1627847480420,2021-08-01T15:51:20.420,1.470,0.463,-0.921,0.160
1627847480430,2021-08-01T15:51:20.430,1.480,0.454,-0.924,0.146
1627847480440,2021-08-01T15:51:20.440,1.490,0.445,-0.928,0.134
1627847480450,2021-08-01T15:51:20.450,1.500,0.416,-0.941,0.125
1627847480460,2021-08-01T15:51:20.460,1.510,0.375,-0.953,0.123
1627847480470,2021-08-01T15:51:20.470,1.520,0.338,-0.959,0.128
1627847480480,2021-08-01T15:51:20.480,1.530,0.306,-0.980,0.140
1627847480490,2021-08-01T15:51:20.490,1.540,0.280,-1.011,0.157
1627847480500,2021-08-01T15:51:20.500,1.550,0.248,-1.032,0.168
1627847480510,2021-08-01T15:51:20.510,1.560,0.220,-1.037,0.176
1627847480520,2021-08-01T15:51:20.520,1.570,0.208,-1.041,0.191
1627847480530,2021-08-01T15:51:20.530,1.580,0.190,-1.053,0.190
1627847480540,2021-08-01T15:51:20.540,1.590,0.188,-1.071,0.200
1627847480550,2021-08-01T15:51:20.550,1.600,0.180,-1.076,0.220
1627847480560,2021-08-01T15:51:20.560,1.610,0.138,-1.085,0.249
1627847480570,2021-08-01T15:51:20.570,1.620,0.071,-1.082,0.275
1627847480580,2021-08-01T15:51:20.580,1.630,0.037,-1.070,0.304
1627847480590,2021-08-01T15:51:20.590,1.640,0.040,-1.070,0.326
1627847480600,2021-08-01T15:51:20.600,1.650,0.044,-1.073,0.342
1627847480610,2021-08-01T15:51:20.610,1.660,0.049,-1.062,0.355
1627847480620,2021-08-01T15:51:20.620,1.670,0.038,-1.039,0.378
1627847480630,2021-08-01T15:51:20.630,1.680,0.013,-1.020,0.389
1627847480640,2021-08-01T15:51:20.640,1.690,-0.005,-1.008,0.416
1627847480650,2021-08-01T15:51:20.650,1.700,-0.028,-1.004,0.440
1627847480660,2021-08-01T15:51:20.660,1.710,-0.052,-1.002,0.461
1627847480670,2021-08-01T15:51:20.670,1.720,-0.063,-0.995,0.475
1627847480680,2021-08-01T15:51:20.680,1.730,-0.038,-0.983,0.481
1627847480690,2021-08-01T15:51:20.690,1.740,0.006,-0.990,0.482
1627847480700,2021-08-01T15:51:20.700,1.750,0.048,-1.004,0.469
1627847480710,2021-08-01T15:51:20.710,1.760,0.088,-1.002,0.450
1627847480720,2021-08-01T15:51:20.720,1.770,0.123,-0.991,0.432
1627847480730,2021-08-01T15:51:20.730,1.780,0.158,-0.979,0.411
1627847480740,2021-08-01T15:51:20.740,1.790,0.187,-0.971,0.388
1627847480750,2021-08-01T15:51:20.750,1.800,0.215,-0.959,0.371
1627847480760,2021-08-01T15:51:20.760,1.810,0.243,-0.942,0.356
1627847480770,2021-08-01T15:51:20.770,1.820,0.251,-0.928,0.342
1627847480780,2021-08-01T15:51:20.780,1.830,0.256,-0.917,0.331
1627847480790,2021-08-01T15:51:20.790,1.840,0.269,-0.905,0.320
1627847480800,2021-08-01T15:51:20.800,1.850,0.297,-0.902,0.304
1627847480810,2021-08-01T15:51:20.810,1.860,0.330,-0.906,0.292
1627847480820,2021-08-01T15:51:20.820,1.870,0.352,-0.911,0.284
1627847480830,2021-08-01T15:51:20.830,1.880,0.358,-0.909,0.278
1627847480840,2021-08-01T15:51:20.840,1.890,0.355,-0.898,0.276
1627847480850,2021-08-01T15:51:20.850,1.900,0.347,-0.887,0.274
1627847480860,2021-08-01T15:51:20.860,1.910,0.349,-0.887,0.271
1627847480870,2021-08-01T15:51:20.870,1.920,0.340,-0.891,0.272
1627847480880,2021-08-01T15:51:20.880,1.930,0.331,-0.888,0.265
1627847480890,2021-08-01T15:51:20.890,1.940,0.341,-0.879,0.257
1627847480900,2021-08-01T15:51:20.900,1.950,0.353,-0.883,0.253
1627847480910,2021-08-01T15:51:20.910,1.960,0.341,-0.899,0.246
1627847480920,2021-08-01T15:51:20.920,1.970,0.332,-0.908,0.242
1627847480930,2021-08-01T15:51:20.930,1.980,0.321,-0.920,0.242
1627847480940,2021-08-01T15:51:20.940,1.990,0.307,-0.932,0.238
1627847480950,2021-08-01T15:51:20.950,2.000,0.289,-0.945,0.238
1627847480960,2021-08-01T15:51:20.960,2.010,0.262,-0.955,0.236
1627847480970,2021-08-01T15:51:20.970,2.020,0.241,-0.961,0.231
1627847480980,2021-08-01T15:51:20.980,2.030,0.238,-0.976,0.229
1627847480990,2021-08-01T15:51:20.990,2.040,0.229,-0.998,0.230
1627847481000,2021-08-01T15:51:21.000,2.050,0.205,-1.019,0.226
1627847481010,2021-08-01T15:51:21.010,2.060,0.179,-1.030,0.225
1627847481020,2021-08-01T15:51:21.020,2.070,0.163,-1.039,0.227
1627847481030,2021-08-01T15:51:21.030,2.080,0.149,-1.054,0.226
1627847481040,2021-08-01T15:51:21.040,2.090,0.140,-1.075,0.232
1627847481050,2021-08-01T15:51:21.050,2.100,0.128,-1.089,0.232
1627847481060,2021-08-01T15:51:21.060,2.110,0.120,-1.095,0.229
1627847481070,2021-08-01T15:51:21.070,2.120,0.124,-1.095,0.230
1627847481080,2021-08-01T15:51:21.080,2.130,0.120,-1.100,0.229
1627847481090,2021-08-01T15:51:21.090,2.140,0.103,-1.096,0.228
1627847481100,2021-08-01T15:51:21.100,2.150,0.085,-1.079,0.230
1627847481110,2021-08-01T15:51:21.110,2.160,0.071,-1.068,0.235
1627847481120,2021-08-01T15:51:21.120,2.170,0.066,-1.065,0.246
1627847481130,2021-08-01T15:51:21.130,2.180,0.060,-1.069,0.257
1627847481140,2021-08-01T15:51:21.140,2.190,0.049,-1.069,0.265
1627847481150,2021-08-01T15:51:21.150,2.200,0.037,-1.059,0.279
1627847481160,2021-08-01T15:51:21.160,2.210,0.031,-1.046,0.292
1627847481170,2021-08-01T15:51:21.170,2.220,0.029,-1.040,0.299
1627847481180,2021-08-01T15:51:21.180,2.230,0.038,-1.042,0.304
1627847481190,2021-08-01T15:51:21.190,2.240,0.039,-1.041,0.313
1627847481200,2021-08-01T15:51:21.200,2.250,0.046,-1.038,0.317
1627847481210,2021-08-01T15:51:21.210,2.260,0.052,-1.031,0.325
1627847481220,2021-08-01T15:51:21.220,2.270,0.051,-1.029,0.329
1627847481230,2021-08-01T15:51:21.230,2.280,0.058,-1.028,0.338
1627847481240,2021-08-01T15:51:21.240,2.290,0.061,-1.020,0.341
1627847481250,2021-08-01T15:51:21.250,2.300,0.060,-1.005,0.342
1627847481260,2021-08-01T15:51:21.260,2.310,0.072,-0.996,0.345
1627847481270,2021-08-01T15:51:21.270,2.320,0.081,-0.992,0.341
1627847481280,2021-08-01T15:51:21.280,2.330,0.097,-0.995,0.344
1627847481290,2021-08-01T15:51:21.290,2.340,0.107,-1.000,0.347
1627847481300,2021-08-01T15:51:21.300,2.350,0.125,-0.999,0.340
1627847481310,2021-08-01T15:51:21.310,2.360,0.141,-0.995,0.337
1627847481320,2021-08-01T15:51:21.320,2.370,0.162,-0.990,0.334
1627847481330,2021-08-01T15:51:21.330,2.380,0.197,-0.990,0.330
1627847481340,2021-08-01T15:51:21.340,2.390,0.219,-0.997,0.322
1627847481350,2021-08-01T15:51:21.350,2.400,0.216,-0.993,0.320
1627847481360,2021-08-01T15:51:21.360,2.410,0.208,-0.972,0.321
1627847481370,2021-08-01T15:51:21.370,2.420,0.198,-0.950,0.323
