epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627849386653,2021-08-01T16:23:06.653,0.000,98069.563
1627849386790,2021-08-01T16:23:06.790,0.137,98067.063
1627849386926,2021-08-01T16:23:06.926,0.273,98064.375
1627849387061,2021-08-01T16:23:07.061,0.408,98073.969
1627849387197,2021-08-01T16:23:07.197,0.544,98069.344
1627849387333,2021-08-01T16:23:07.333,0.680,98076.289
1627849387468,2021-08-01T16:23:07.468,0.815,98066.313
1627849387604,2021-08-01T16:23:07.604,0.951,98070.500
1627849387740,2021-08-01T16:23:07.740,1.087,98074.125
1627849387875,2021-08-01T16:23:07.875,1.222,98067.063
1627849388011,2021-08-01T16:23:08.011,1.358,98071.094
1627849388146,2021-08-01T16:23:08.146,1.493,98071.844
1627849388282,2021-08-01T16:23:08.282,1.629,98077.406
1627849388419,2021-08-01T16:23:08.419,1.766,98075.313
1627849388553,2021-08-01T16:23:08.553,1.900,98068.406
1627849388690,2021-08-01T16:23:08.690,2.037,98073.969
1627849388826,2021-08-01T16:23:08.826,2.173,98068.000
1627849388962,2021-08-01T16:23:08.962,2.309,98067.813
1627849389097,2021-08-01T16:23:09.097,2.444,98061.688
1627849389233,2021-08-01T16:23:09.233,2.580,98067.250
1627849389368,2021-08-01T16:23:09.368,2.715,98073.375
1627849389504,2021-08-01T16:23:09.504,2.851,98072.031
1627849389639,2021-08-01T16:23:09.639,2.986,98076.656
1627849389775,2021-08-01T16:23:09.775,3.122,98076.656
1627849389911,2021-08-01T16:23:09.911,3.258,98068.406
1627849390046,2021-08-01T16:23:10.046,3.393,98067.250
1627849390182,2021-08-01T16:23:10.182,3.529,98065.719
1627849390318,2021-08-01T16:23:10.318,3.665,98066.875
1627849390453,2021-08-01T16:23:10.453,3.800,98066.656
1627849390589,2021-08-01T16:23:10.589,3.936,98069.938
1627849390724,2021-08-01T16:23:10.724,4.071,98071.094
1627849390860,2021-08-01T16:23:10.860,4.207,98066.719
1627849390997,2021-08-01T16:23:10.997,4.344,98069.938
1627849391133,2021-08-01T16:23:11.133,4.480,98064.375
1627849391268,2021-08-01T16:23:11.268,4.615,98067.250
1627849391404,2021-08-01T16:23:11.404,4.751,98063.031
1627849391539,2021-08-01T16:23:11.539,4.886,98062.438
1627849391675,2021-08-01T16:23:11.675,5.022,98061.094
1627849391811,2021-08-01T16:23:11.811,5.158,98060.938
1627849391946,2021-08-01T16:23:11.946,5.293,98063.781
1627849392082,2021-08-01T16:23:12.082,5.429,98059.750
1627849392218,2021-08-01T16:23:12.218,5.565,98064.563
1627849392353,2021-08-01T16:23:12.353,5.700,98061.688
1627849392489,2021-08-01T16:23:12.489,5.836,98063.219
1627849392626,2021-08-01T16:23:12.626,5.973,98062.438
1627849392760,2021-08-01T16:23:12.760,6.107,98060.531
1627849392897,2021-08-01T16:23:12.897,6.244,98060.344
1627849393031,2021-08-01T16:23:13.031,6.378,98063.031
1627849393168,2021-08-01T16:23:13.168,6.515,98063.781
1627849393304,2021-08-01T16:23:13.304,6.651,98063.781
1627849393439,2021-08-01T16:23:13.439,6.786,98066.063
1627849393575,2021-08-01T16:23:13.575,6.922,98060.344
1627849393711,2021-08-01T16:23:13.711,7.058,98063.781
1627849393846,2021-08-01T16:23:13.846,7.193,98068.406
1627849393982,2021-08-01T16:23:13.982,7.329,98065.313
1627849394118,2021-08-01T16:23:14.118,7.465,98061.094
1627849394253,2021-08-01T16:23:14.253,7.600,98062.438
1627849394389,2021-08-01T16:23:14.389,7.736,98061.094
1627849394524,2021-08-01T16:23:14.524,7.871,98063.031
1627849394660,2021-08-01T16:23:14.660,8.007,98064.563
1627849394796,2021-08-01T16:23:14.796,8.143,98063.031
1627849394931,2021-08-01T16:23:14.931,8.278,98063.781
1627849395067,2021-08-01T16:23:15.067,8.414,98067.406
1627849395204,2021-08-01T16:23:15.204,8.551,98063.969
1627849395338,2021-08-01T16:23:15.338,8.685,98064.563
1627849395475,2021-08-01T16:23:15.475,8.822,98065.313
1627849395611,2021-08-01T16:23:15.611,8.958,98057.055
1627849395746,2021-08-01T16:23:15.746,9.093,98064.563
1627849395882,2021-08-01T16:23:15.882,9.229,98062.625
1627849396017,2021-08-01T16:23:16.017,9.364,98058.406
1627849396153,2021-08-01T16:23:16.153,9.500,98058.406
1627849396289,2021-08-01T16:23:16.289,9.636,98058.406
1627849396424,2021-08-01T16:23:16.424,9.771,98059.180
1627849396560,2021-08-01T16:23:16.560,9.907,98061.094
1627849396695,2021-08-01T16:23:16.695,10.042,98064.375
1627849396831,2021-08-01T16:23:16.831,10.178,98064.563
1627849396967,2021-08-01T16:23:16.967,10.314,98059.594
1627849397102,2021-08-01T16:23:17.102,10.449,98066.656
1627849397238,2021-08-01T16:23:17.238,10.585,98061.875
1627849397375,2021-08-01T16:23:17.375,10.722,98054.367
1627849397509,2021-08-01T16:23:17.509,10.856,98061.281
1627849397646,2021-08-01T16:23:17.646,10.993,98061.875
1627849397782,2021-08-01T16:23:17.782,11.129,98059.930
1627849397917,2021-08-01T16:23:17.917,11.264,98061.875
1627849398053,2021-08-01T16:23:18.053,11.400,98059.180
1627849398189,2021-08-01T16:23:18.189,11.536,98061.281
1627849398324,2021-08-01T16:23:18.324,11.671,98058.594
1627849398460,2021-08-01T16:23:18.460,11.807,98060.531
1627849398595,2021-08-01T16:23:18.595,11.942,98059.000
1627849398731,2021-08-01T16:23:18.731,12.078,98057.844
1627849398867,2021-08-01T16:23:18.867,12.214,98066.250
1627849399002,2021-08-01T16:23:19.002,12.349,98061.281
1627849399138,2021-08-01T16:23:19.138,12.485,98059.180
1627849399275,2021-08-01T16:23:19.275,12.622,98061.875
1627849399409,2021-08-01T16:23:19.409,12.756,98061.281
1627849399546,2021-08-01T16:23:19.546,12.893,98060.531
1627849399680,2021-08-01T16:23:19.680,13.027,98059.180
1627849399817,2021-08-01T16:23:19.817,13.164,98059.344
1627849399953,2021-08-01T16:23:19.953,13.300,98066.063
1627849400087,2021-08-01T16:23:20.087,13.434,98063.375
1627849400224,2021-08-01T16:23:20.224,13.571,98059.180
1627849400360,2021-08-01T16:23:20.360,13.707,98063.031
1627849400495,2021-08-01T16:23:20.495,13.842,98061.875
1627849400631,2021-08-01T16:23:20.631,13.978,98066.469
1627849400767,2021-08-01T16:23:20.767,14.114,98063.969
1627849400902,2021-08-01T16:23:20.902,14.249,98063.031
1627849401038,2021-08-01T16:23:21.038,14.385,98059.180
1627849401174,2021-08-01T16:23:21.174,14.521,98059.344
1627849401309,2021-08-01T16:23:21.309,14.656,98063.219
1627849401445,2021-08-01T16:23:21.445,14.792,98060.531
1627849401582,2021-08-01T16:23:21.582,14.929,98059.930
1627849401716,2021-08-01T16:23:21.716,15.063,98060.531
1627849401853,2021-08-01T16:23:21.853,15.200,98062.031
1627849401987,2021-08-01T16:23:21.987,15.334,98061.281
