epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627848913739,2021-08-01T16:15:13.739,0.000,-0.393,0.907,-0.054
1627848913749,2021-08-01T16:15:13.749,0.010,-0.397,0.915,-0.055
1627848913759,2021-08-01T16:15:13.759,0.020,-0.394,0.915,-0.058
1627848913769,2021-08-01T16:15:13.769,0.030,-0.395,0.912,-0.058
1627848913779,2021-08-01T16:15:13.779,0.040,-0.396,0.912,-0.056
1627848913789,2021-08-01T16:15:13.789,0.050,-0.395,0.913,-0.057
1627848913799,2021-08-01T16:15:13.799,0.060,-0.393,0.913,-0.055
1627848913809,2021-08-01T16:15:13.809,0.070,-0.396,0.912,-0.054
1627848913819,2021-08-01T16:15:13.819,0.080,-0.393,0.915,-0.056
1627848913829,2021-08-01T16:15:13.829,0.090,-0.395,0.913,-0.056
1627848913839,2021-08-01T16:15:13.839,0.100,-0.397,0.912,-0.056
1627848913849,2021-08-01T16:15:13.849,0.110,-0.393,0.912,-0.060
1627848913859,2021-08-01T16:15:13.859,0.120,-0.392,0.912,-0.056
1627848913869,2021-08-01T16:15:13.869,0.130,-0.393,0.913,-0.054
1627848913879,2021-08-01T16:15:13.879,0.140,-0.394,0.913,-0.058
1627848913889,2021-08-01T16:15:13.889,0.150,-0.396,0.914,-0.056
1627848913899,2021-08-01T16:15:13.899,0.160,-0.394,0.913,-0.057
1627848913909,2021-08-01T16:15:13.909,0.170,-0.392,0.912,-0.058
1627848913919,2021-08-01T16:15:13.919,0.180,-0.394,0.914,-0.057
1627848913929,2021-08-01T16:15:13.929,0.190,-0.394,0.912,-0.058
1627848913939,2021-08-01T16:15:13.939,0.200,-0.395,0.911,-0.057
1627848913949,2021-08-01T16:15:13.949,0.210,-0.395,0.912,-0.058
1627848913959,2021-08-01T16:15:13.959,0.220,-0.395,0.911,-0.057
1627848913969,2021-08-01T16:15:13.969,0.230,-0.396,0.915,-0.058
1627848913979,2021-08-01T16:15:13.979,0.240,-0.397,0.915,-0.061
1627848913989,2021-08-01T16:15:13.989,0.250,-0.394,0.912,-0.060
1627848913999,2021-08-01T16:15:13.999,0.260,-0.393,0.910,-0.059
1627848914009,2021-08-01T16:15:14.009,0.270,-0.394,0.914,-0.058
1627848914019,2021-08-01T16:15:14.019,0.280,-0.394,0.915,-0.056
1627848914029,2021-08-01T16:15:14.029,0.290,-0.392,0.912,-0.056
1627848914039,2021-08-01T16:15:14.039,0.300,-0.397,0.912,-0.056
1627848914049,2021-08-01T16:15:14.049,0.310,-0.393,0.912,-0.057
