epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1627847301797,2021-08-01T15:48:21.797,0.000,-0.000095813,0.000102688,-0.000076750
1627847301847,2021-08-01T15:48:21.847,0.050,-0.000095813,0.000094688,-0.000073312
1627847301897,2021-08-01T15:48:21.897,0.100,-0.000096875,0.000102313,-0.000073688
1627847301947,2021-08-01T15:48:21.947,0.150,-0.000097250,0.000103812,-0.000074062
1627847301997,2021-08-01T15:48:21.997,0.200,-0.000096875,0.000104500,-0.000072938
1627847302047,2021-08-01T15:48:22.047,0.250,-0.000097250,0.000105250,-0.000073688
1627847302097,2021-08-01T15:48:22.097,0.300,-0.000095437,0.000104188,-0.000073312
1627847302147,2021-08-01T15:48:22.147,0.350,-0.000094688,0.000102688,-0.000074500
1627847302197,2021-08-01T15:48:22.197,0.400,-0.000095437,0.000090312,-0.000073312
1627847302247,2021-08-01T15:48:22.247,0.450,-0.000094312,0.000106375,-0.000074500
1627847302297,2021-08-01T15:48:22.297,0.500,-0.000095437,0.000103062,-0.000073688
1627847302347,2021-08-01T15:48:22.347,0.550,-0.000095813,0.000106000,-0.000074125
1627847302397,2021-08-01T15:48:22.397,0.600,-0.000095063,0.000105625,-0.000074500
1627847302447,2021-08-01T15:48:22.447,0.650,-0.000095813,0.000103812,-0.000074125
1627847302497,2021-08-01T15:48:22.497,0.700,-0.000095813,0.000104500,-0.000075625
1627847302547,2021-08-01T15:48:22.547,0.750,-0.000095813,0.000092125,-0.000072562
1627847302597,2021-08-01T15:48:22.597,0.800,-0.000095063,0.000104188,-0.000074125
1627847302647,2021-08-01T15:48:22.647,0.850,-0.000095813,0.000101250,-0.000074500
1627847302697,2021-08-01T15:48:22.697,0.900,-0.000095813,0.000103812,-0.000072187
1627847302747,2021-08-01T15:48:22.747,0.950,-0.000095813,0.000103812,-0.000073375
1627847302797,2021-08-01T15:48:22.797,1.000,-0.000096875,0.000104875,-0.000072938
1627847302847,2021-08-01T15:48:22.847,1.050,-0.000096875,0.000103812,-0.000071813
1627847302897,2021-08-01T15:48:22.897,1.100,-0.000096500,0.000091437,-0.000071437
1627847302947,2021-08-01T15:48:22.947,1.150,-0.000096875,0.000103812,-0.000071063
1627847302997,2021-08-01T15:48:22.997,1.200,-0.000096187,0.000102688,-0.000069500
1627847303047,2021-08-01T15:48:23.047,1.250,-0.000096875,0.000104188,-0.000070312
1627847303097,2021-08-01T15:48:23.097,1.300,-0.000097250,0.000105250,-0.000069500
1627847303147,2021-08-01T15:48:23.147,1.350,-0.000096187,0.000105250,-0.000068750
1627847303197,2021-08-01T15:48:23.197,1.400,-0.000096187,0.000105250,-0.000071813
1627847303247,2021-08-01T15:48:23.247,1.450,-0.000096187,0.000091063,-0.000069500
1627847303297,2021-08-01T15:48:23.297,1.500,-0.000096500,0.000105250,-0.000071437
1627847303347,2021-08-01T15:48:23.347,1.550,-0.000096875,0.000101625,-0.000071063
1627847303397,2021-08-01T15:48:23.397,1.600,-0.000096187,0.000106000,-0.000071063
1627847303447,2021-08-01T15:48:23.447,1.650,-0.000097625,0.000100875,-0.000071813
1627847303497,2021-08-01T15:48:23.497,1.700,-0.000094000,0.000106000,-0.000070312
1627847303547,2021-08-01T15:48:23.547,1.750,-0.000095437,0.000103812,-0.000072562
1627847303597,2021-08-01T15:48:23.597,1.800,-0.000097250,0.000089625,-0.000071437
1627847303647,2021-08-01T15:48:23.647,1.850,-0.000096875,0.000105625,-0.000071063
1627847303697,2021-08-01T15:48:23.697,1.900,-0.000095437,0.000102000,-0.000069875
1627847303747,2021-08-01T15:48:23.747,1.950,-0.000096187,0.000106375,-0.000070312
1627847303797,2021-08-01T15:48:23.797,2.000,-0.000096187,0.000105250,-0.000070687
1627847303847,2021-08-01T15:48:23.847,2.050,-0.000096500,0.000105250,-0.000069125
1627847303897,2021-08-01T15:48:23.897,2.100,-0.000095063,0.000104563,-0.000070312
1627847303947,2021-08-01T15:48:23.947,2.150,-0.000096875,0.000093625,-0.000069875
1627847303997,2021-08-01T15:48:23.997,2.200,-0.000095813,0.000105625,-0.000070312
1627847304047,2021-08-01T15:48:24.047,2.250,-0.000095437,0.000104563,-0.000069500
1627847304097,2021-08-01T15:48:24.097,2.300,-0.000095437,0.000106000,-0.000069938
1627847304147,2021-08-01T15:48:24.147,2.350,-0.000095063,0.000106687,-0.000070312
1627847304197,2021-08-01T15:48:24.197,2.400,-0.000093625,0.000105625,-0.000068375
1627847304247,2021-08-01T15:48:24.247,2.450,-0.000096187,0.000103438,-0.000069938
1627847304297,2021-08-01T15:48:24.297,2.500,-0.000095063,0.000094312,-0.000069500
1627847304347,2021-08-01T15:48:24.347,2.550,-0.000096875,0.000106375,-0.000069562
1627847304397,2021-08-01T15:48:24.397,2.600,-0.000096875,0.000106687,-0.000070687
1627847304447,2021-08-01T15:48:24.447,2.650,-0.000094688,0.000106000,-0.000068375
1627847304497,2021-08-01T15:48:24.497,2.700,-0.000095063,0.000106000,-0.000071063
1627847304547,2021-08-01T15:48:24.547,2.750,-0.000097250,0.000105625,-0.000068750
1627847304597,2021-08-01T15:48:24.597,2.800,-0.000097250,0.000105250,-0.000071063
1627847304647,2021-08-01T15:48:24.647,2.850,-0.000096875,0.000095063,-0.000069500
1627847304697,2021-08-01T15:48:24.697,2.900,-0.000096875,0.000105250,-0.000069938
1627847304747,2021-08-01T15:48:24.747,2.950,-0.000095063,0.000105625,-0.000070312
