epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627849579580,2021-08-01T16:26:19.580,0.000,98065.789
1627849579716,2021-08-01T16:26:19.716,0.136,98068.477
1627849579853,2021-08-01T16:26:19.853,0.273,98061.156
1627849579987,2021-08-01T16:26:19.987,0.407,98064.031
1627849580124,2021-08-01T16:26:20.124,0.544,98061.906
1627849580260,2021-08-01T16:26:20.260,0.680,98066.125
1627849580395,2021-08-01T16:26:20.395,0.815,98061.344
1627849580531,2021-08-01T16:26:20.531,0.951,98062.500
1627849580666,2021-08-01T16:26:20.666,1.086,98066.125
1627849580802,2021-08-01T16:26:20.802,1.222,98066.719
1627849580938,2021-08-01T16:26:20.938,1.358,98063.844
1627849581073,2021-08-01T16:26:21.073,1.493,98062.688
1627849581209,2021-08-01T16:26:21.209,1.629,98069.414
1627849581345,2021-08-01T16:26:21.345,1.765,98061.906
1627849581480,2021-08-01T16:26:21.480,1.900,98055.031
1627849581616,2021-08-01T16:26:21.616,2.036,98064.031
1627849581753,2021-08-01T16:26:21.753,2.173,98064.031
1627849581887,2021-08-01T16:26:21.887,2.307,98061.750
1627849582024,2021-08-01T16:26:22.024,2.444,98065.531
1627849582158,2021-08-01T16:26:22.158,2.578,98063.844
1627849582295,2021-08-01T16:26:22.295,2.715,98069.227
1627849582431,2021-08-01T16:26:22.431,2.851,98065.375
1627849582566,2021-08-01T16:26:22.566,2.986,98066.539
1627849582702,2021-08-01T16:26:22.702,3.122,98066.719
1627849582838,2021-08-01T16:26:22.838,3.258,98070.344
1627849582973,2021-08-01T16:26:22.973,3.393,98070.914
1627849583109,2021-08-01T16:26:23.109,3.529,98064.969
1627849583245,2021-08-01T16:26:23.245,3.665,98063.438
1627849583380,2021-08-01T16:26:23.380,3.800,98066.875
1627849583516,2021-08-01T16:26:23.516,3.936,98064.188
1627849583651,2021-08-01T16:26:23.651,4.071,98066.719
1627849583787,2021-08-01T16:26:23.787,4.207,98064.188
1627849583923,2021-08-01T16:26:23.923,4.343,98062.688
1627849584060,2021-08-01T16:26:24.060,4.480,98064.031
1627849584194,2021-08-01T16:26:24.194,4.614,98066.313
1627849584331,2021-08-01T16:26:24.331,4.751,98060.750
1627849584465,2021-08-01T16:26:24.465,4.885,98062.688
1627849584602,2021-08-01T16:26:24.602,5.022,98066.875
1627849584738,2021-08-01T16:26:24.738,5.158,98066.875
1627849584873,2021-08-01T16:26:24.873,5.293,98064.188
