epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627847123260,2021-08-01T15:45:23.260,0.000,-0.976,-3.537,1.098
1627847123270,2021-08-01T15:45:23.270,0.010,-1.098,-2.927,0.854
1627847123280,2021-08-01T15:45:23.280,0.020,-1.098,-2.866,0.610
1627847123290,2021-08-01T15:45:23.290,0.030,-1.159,-2.378,0.427
1627847123300,2021-08-01T15:45:23.300,0.040,-1.341,-1.829,0.061
1627847123310,2021-08-01T15:45:23.310,0.050,-1.524,-1.341,-0.305
1627847123320,2021-08-01T15:45:23.320,0.060,-1.585,-0.793,-0.732
1627847123330,2021-08-01T15:45:23.330,0.070,-1.402,-0.061,-1.280
1627847123340,2021-08-01T15:45:23.340,0.080,-1.220,0.671,-1.646
1627847123350,2021-08-01T15:45:23.350,0.090,-1.159,1.280,-1.951
1627847123360,2021-08-01T15:45:23.360,0.100,-0.976,1.707,-2.012
1627847123370,2021-08-01T15:45:23.370,0.110,-0.854,2.256,-2.256
1627847123380,2021-08-01T15:45:23.380,0.120,-0.793,2.561,-2.500
1627847123390,2021-08-01T15:45:23.390,0.130,-0.732,2.866,-2.622
1627847123400,2021-08-01T15:45:23.400,0.140,-0.488,3.049,-2.561
1627847123410,2021-08-01T15:45:23.410,0.150,-0.366,3.171,-2.439
1627847123420,2021-08-01T15:45:23.420,0.160,-0.122,3.232,-2.500
1627847123430,2021-08-01T15:45:23.430,0.170,0.122,3.354,-2.439
1627847123440,2021-08-01T15:45:23.440,0.180,0.244,3.476,-2.134
1627847123450,2021-08-01T15:45:23.450,0.190,0.244,3.598,-1.768
1627847123460,2021-08-01T15:45:23.460,0.200,0.366,3.598,-1.463
1627847123470,2021-08-01T15:45:23.470,0.210,0.671,3.598,-1.098
1627847123480,2021-08-01T15:45:23.480,0.220,0.854,3.354,-0.854
1627847123490,2021-08-01T15:45:23.490,0.230,1.037,3.293,-0.671
1627847123500,2021-08-01T15:45:23.500,0.240,1.159,3.293,-0.366
1627847123510,2021-08-01T15:45:23.510,0.250,1.220,2.927,-0.183
1627847123520,2021-08-01T15:45:23.520,0.260,1.037,2.378,-0.122
1627847123530,2021-08-01T15:45:23.530,0.270,0.976,2.073,-0.244
1627847123540,2021-08-01T15:45:23.540,0.280,1.159,1.707,-0.366
1627847123550,2021-08-01T15:45:23.550,0.290,1.037,1.341,-0.488
1627847123560,2021-08-01T15:45:23.560,0.300,0.854,0.793,-0.732
1627847123570,2021-08-01T15:45:23.570,0.310,0.915,0.366,-1.098
1627847123580,2021-08-01T15:45:23.580,0.320,0.854,-0.122,-1.280
1627847123590,2021-08-01T15:45:23.590,0.330,0.244,-0.854,-1.524
1627847123600,2021-08-01T15:45:23.600,0.340,0.000,-1.220,-1.829
1627847123610,2021-08-01T15:45:23.610,0.350,0.000,-1.341,-1.890
1627847123620,2021-08-01T15:45:23.620,0.360,-0.305,-1.402,-1.707
1627847123630,2021-08-01T15:45:23.630,0.370,-0.549,-1.402,-1.463
1627847123640,2021-08-01T15:45:23.640,0.380,-0.732,-1.463,-1.280
1627847123650,2021-08-01T15:45:23.650,0.390,-0.854,-1.402,-1.037
1627847123660,2021-08-01T15:45:23.660,0.400,-0.976,-1.159,-0.915
1627847123670,2021-08-01T15:45:23.670,0.410,-1.220,-0.976,-1.037
1627847123680,2021-08-01T15:45:23.680,0.420,-1.037,-0.732,-1.402
1627847123690,2021-08-01T15:45:23.690,0.430,-0.610,-0.549,-1.646
1627847123700,2021-08-01T15:45:23.700,0.440,-0.549,-0.427,-1.951
1627847123710,2021-08-01T15:45:23.710,0.450,-0.610,-0.427,-2.256
