epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604162604907,2020-10-31T12:43:24.907,0.000,99473.406
1604162605043,2020-10-31T12:43:25.043,0.136,99466.867
1604162605178,2020-10-31T12:43:25.178,0.271,99467.313
1604162605314,2020-10-31T12:43:25.314,0.407,99469.484
1604162605451,2020-10-31T12:43:25.451,0.544,99470.352
1604162605585,2020-10-31T12:43:25.585,0.678,99467.734
1604162605722,2020-10-31T12:43:25.722,0.815,99469.484
1604162605856,2020-10-31T12:43:25.856,0.949,99470.352
1604162605993,2020-10-31T12:43:25.993,1.086,99468.617
1604162606129,2020-10-31T12:43:26.129,1.222,99469.438
1604162606264,2020-10-31T12:43:26.264,1.357,99470.750
1604162606400,2020-10-31T12:43:26.400,1.493,99465.953
1604162606536,2020-10-31T12:43:26.536,1.629,99469.438
1604162606671,2020-10-31T12:43:26.671,1.764,99464.203
1604162606807,2020-10-31T12:43:26.807,1.900,99471.578
1604162606942,2020-10-31T12:43:26.942,2.035,99461.953
1604162607078,2020-10-31T12:43:27.078,2.171,99468.125
1604162607214,2020-10-31T12:43:27.214,2.307,99458.977
1604162607349,2020-10-31T12:43:27.349,2.442,99465.039
1604162607485,2020-10-31T12:43:27.485,2.578,99465.875
1604162607622,2020-10-31T12:43:27.622,2.715,99467.180
1604162607756,2020-10-31T12:43:27.756,2.849,99461.953
1604162607893,2020-10-31T12:43:27.893,2.986,99467.656
1604162608029,2020-10-31T12:43:28.029,3.122,99463.258
1604162608164,2020-10-31T12:43:28.164,3.257,99460.172
1604162608300,2020-10-31T12:43:28.300,3.393,99458.422
1604162608435,2020-10-31T12:43:28.435,3.528,99464.953
1604162608571,2020-10-31T12:43:28.571,3.664,99462.344
1604162608707,2020-10-31T12:43:28.707,3.800,99459.719
1604162608842,2020-10-31T12:43:28.842,3.935,99467.938
1604162608978,2020-10-31T12:43:28.978,4.071,99465.313
1604162609114,2020-10-31T12:43:29.114,4.207,99468.406
1604162609249,2020-10-31T12:43:29.249,4.342,99458.422
1604162609385,2020-10-31T12:43:29.385,4.478,99462.344
1604162609520,2020-10-31T12:43:29.520,4.613,99461.953
1604162609656,2020-10-31T12:43:29.656,4.749,99460.172
1604162609792,2020-10-31T12:43:29.792,4.885,99463.734
1604162609927,2020-10-31T12:43:29.927,5.020,99471.188
1604162610063,2020-10-31T12:43:30.063,5.156,99472.047
1604162610200,2020-10-31T12:43:30.200,5.293,99472.539
1604162610334,2020-10-31T12:43:30.334,5.427,99474.281
1604162610471,2020-10-31T12:43:30.471,5.564,99470.875
1604162610605,2020-10-31T12:43:30.605,5.698,99465.250
1604162610742,2020-10-31T12:43:30.742,5.835,99468.813
1604162610878,2020-10-31T12:43:30.878,5.971,99471.875
1604162611013,2020-10-31T12:43:31.013,6.106,99470.203
1604162611149,2020-10-31T12:43:31.149,6.242,99468.891
1604162611285,2020-10-31T12:43:31.285,6.378,99474.602
1604162611420,2020-10-31T12:43:31.420,6.513,99471.117
1604162611556,2020-10-31T12:43:31.556,6.649,99470.281
1604162611691,2020-10-31T12:43:31.691,6.784,99471.203
1604162611827,2020-10-31T12:43:31.827,6.920,99471.203
1604162611963,2020-10-31T12:43:31.963,7.056,99468.703
1604162612098,2020-10-31T12:43:32.098,7.191,99465.219
1604162612234,2020-10-31T12:43:32.234,7.327,99469.219
1604162612371,2020-10-31T12:43:32.371,7.464,99468.781
1604162612505,2020-10-31T12:43:32.505,7.598,99468.391
1604162612642,2020-10-31T12:43:32.642,7.735,99467.078
1604162612778,2020-10-31T12:43:32.778,7.871,99471.000
1604162612913,2020-10-31T12:43:32.913,8.006,99476.313
1604162613049,2020-10-31T12:43:33.049,8.142,99471.555
1604162613185,2020-10-31T12:43:33.185,8.278,99472.469
1604162613320,2020-10-31T12:43:33.320,8.413,99468.547
1604162613456,2020-10-31T12:43:33.456,8.549,99466.875
1604162613591,2020-10-31T12:43:33.591,8.684,99465.656
1604162613727,2020-10-31T12:43:33.727,8.820,99468.266
1604162613863,2020-10-31T12:43:33.863,8.956,99471.359
1604162613998,2020-10-31T12:43:33.998,9.091,99463.953
