epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604162409283,2020-10-31T12:40:09.283,0.000,99461.688
1604162409420,2020-10-31T12:40:09.420,0.137,99465.063
1604162409554,2020-10-31T12:40:09.554,0.271,99461.969
1604162409691,2020-10-31T12:40:09.691,0.408,99458.047
1604162409825,2020-10-31T12:40:09.825,0.542,99464.500
1604162409962,2020-10-31T12:40:09.962,0.679,99460.141
1604162410098,2020-10-31T12:40:10.098,0.815,99458.727
1604162410234,2020-10-31T12:40:10.234,0.951,99457.414
1604162410369,2020-10-31T12:40:10.369,1.086,99460.898
1604162410505,2020-10-31T12:40:10.505,1.222,99459.953
1604162410640,2020-10-31T12:40:10.640,1.357,99464.266
1604162410776,2020-10-31T12:40:10.776,1.493,99459.391
1604162410912,2020-10-31T12:40:10.912,1.629,99463.797
1604162411047,2020-10-31T12:40:11.047,1.764,99463.313
1604162411183,2020-10-31T12:40:11.183,1.900,99463.711
1604162411319,2020-10-31T12:40:11.319,2.036,99462.797
1604162411454,2020-10-31T12:40:11.454,2.171,99457.172
1604162411590,2020-10-31T12:40:11.590,2.307,99462.406
1604162411727,2020-10-31T12:40:11.727,2.444,99466.164
1604162411861,2020-10-31T12:40:11.861,2.578,99463.633
1604162411998,2020-10-31T12:40:11.998,2.715,99459.234
1604162412132,2020-10-31T12:40:12.132,2.849,99463.906
1604162412269,2020-10-31T12:40:12.269,2.986,99460.063
1604162412405,2020-10-31T12:40:12.405,3.122,99462.594
1604162412540,2020-10-31T12:40:12.540,3.257,99458.313
1604162412676,2020-10-31T12:40:12.676,3.393,99461.297
1604162412812,2020-10-31T12:40:12.812,3.529,99465.133
1604162412947,2020-10-31T12:40:12.947,3.664,99460.852
1604162413083,2020-10-31T12:40:13.083,3.800,99462.992
1604162413218,2020-10-31T12:40:13.218,3.935,99462.047
1604162413354,2020-10-31T12:40:13.354,4.071,99461.602
1604162413490,2020-10-31T12:40:13.490,4.207,99463.742
1604162413625,2020-10-31T12:40:13.625,4.342,99462.914
1604162413761,2020-10-31T12:40:13.761,4.478,99465.445
1604162413898,2020-10-31T12:40:13.898,4.615,99464.141
1604162414032,2020-10-31T12:40:14.032,4.749,99464.500
1604162414169,2020-10-31T12:40:14.169,4.886,99456.656
1604162414305,2020-10-31T12:40:14.305,5.022,99460.094
1604162414440,2020-10-31T12:40:14.440,5.157,99461.406
1604162414576,2020-10-31T12:40:14.576,5.293,99465.328
1604162414711,2020-10-31T12:40:14.711,5.428,99468.813
1604162414847,2020-10-31T12:40:14.847,5.564,99461.406
1604162414983,2020-10-31T12:40:14.983,5.700,99460.891
1604162415118,2020-10-31T12:40:15.118,5.835,99462.188
1604162415254,2020-10-31T12:40:15.254,5.971,99461.328
1604162415390,2020-10-31T12:40:15.390,6.107,99464.336
1604162415525,2020-10-31T12:40:15.525,6.242,99460.406
1604162415661,2020-10-31T12:40:15.661,6.378,99459.938
1604162415797,2020-10-31T12:40:15.797,6.514,99455.180
1604162415932,2020-10-31T12:40:15.932,6.649,99460.773
1604162416068,2020-10-31T12:40:16.068,6.785,99456.406
1604162416203,2020-10-31T12:40:16.203,6.920,99453.352
1604162416339,2020-10-31T12:40:16.339,7.056,99462.898
1604162416476,2020-10-31T12:40:16.476,7.193,99455.969
1604162416610,2020-10-31T12:40:16.610,7.327,99455.492
1604162416747,2020-10-31T12:40:16.747,7.464,99457.273
1604162416881,2020-10-31T12:40:16.881,7.598,99454.578
1604162417018,2020-10-31T12:40:17.018,7.735,99456.719
1604162417154,2020-10-31T12:40:17.154,7.871,99458.023
1604162417289,2020-10-31T12:40:17.289,8.006,99459.250
1604162417425,2020-10-31T12:40:17.425,8.142,99460.563
1604162417561,2020-10-31T12:40:17.561,8.278,99454.852
1604162417696,2020-10-31T12:40:17.696,8.413,99457.469
1604162417832,2020-10-31T12:40:17.832,8.549,99458.781
1604162417967,2020-10-31T12:40:17.967,8.684,99460.953
1604162418103,2020-10-31T12:40:18.103,8.820,99458.328
1604162418239,2020-10-31T12:40:18.239,8.956,99459.641
1604162418374,2020-10-31T12:40:18.374,9.091,99457.031
1604162418510,2020-10-31T12:40:18.510,9.227,99457.469
1604162418647,2020-10-31T12:40:18.647,9.364,99457.469
1604162418781,2020-10-31T12:40:18.781,9.498,99457.859
1604162418918,2020-10-31T12:40:18.918,9.635,99460.469
1604162419052,2020-10-31T12:40:19.052,9.769,99458.688
1604162419189,2020-10-31T12:40:19.189,9.906,99457.297
1604162419325,2020-10-31T12:40:19.325,10.042,99450.844
1604162419460,2020-10-31T12:40:19.460,10.177,99462.141
1604162419596,2020-10-31T12:40:19.596,10.313,99454.297
1604162419732,2020-10-31T12:40:19.732,10.449,99456.000
1604162419867,2020-10-31T12:40:19.867,10.584,99452.984
1604162420003,2020-10-31T12:40:20.003,10.720,99458.609
1604162420138,2020-10-31T12:40:20.138,10.855,99457.297
1604162420274,2020-10-31T12:40:20.274,10.991,99458.609
1604162420410,2020-10-31T12:40:20.410,11.127,99454.688
1604162420545,2020-10-31T12:40:20.545,11.262,99458.141
1604162420681,2020-10-31T12:40:20.681,11.398,99455.516
1604162420817,2020-10-31T12:40:20.817,11.534,99456.000
1604162420952,2020-10-31T12:40:20.952,11.669,99459.000
1604162421088,2020-10-31T12:40:21.088,11.805,99461.625
1604162421225,2020-10-31T12:40:21.225,11.942,99456.828
1604162421359,2020-10-31T12:40:21.359,12.076,99454.688
1604162421496,2020-10-31T12:40:21.496,12.213,99458.922
1604162421632,2020-10-31T12:40:21.632,12.349,99458.531
1604162421767,2020-10-31T12:40:21.767,12.484,99454.609
1604162421903,2020-10-31T12:40:21.903,12.620,99455.906
1604162422039,2020-10-31T12:40:22.039,12.756,99457.695
1604162422174,2020-10-31T12:40:22.174,12.891,99461.141
