epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604161838034,2020-10-31T12:30:38.034,0.000,99488.406
1604161838168,2020-10-31T12:30:38.168,0.134,99482.727
1604161838305,2020-10-31T12:30:38.305,0.271,99486.656
1604161838441,2020-10-31T12:30:38.441,0.407,99486.180
1604161838576,2020-10-31T12:30:38.576,0.542,99480.109
1604161838712,2020-10-31T12:30:38.712,0.678,99488.320
1604161838848,2020-10-31T12:30:38.848,0.814,99485.703
1604161838983,2020-10-31T12:30:38.983,0.949,99482.172
1604161839119,2020-10-31T12:30:39.119,1.085,99482.172
1604161839254,2020-10-31T12:30:39.254,1.220,99479.547
1604161839390,2020-10-31T12:30:39.390,1.356,99487.789
1604161839526,2020-10-31T12:30:39.526,1.492,99483.859
1604161839661,2020-10-31T12:30:39.661,1.627,99492.078
1604161839797,2020-10-31T12:30:39.797,1.763,99485.063
1604161839934,2020-10-31T12:30:39.934,1.900,99484.641
1604161840068,2020-10-31T12:30:40.068,2.034,99482.438
1604161840205,2020-10-31T12:30:40.205,2.171,99486.359
1604161840341,2020-10-31T12:30:40.341,2.307,99487.266
1604161840476,2020-10-31T12:30:40.476,2.442,99483.695
1604161840612,2020-10-31T12:30:40.612,2.578,99481.078
1604161840747,2020-10-31T12:30:40.747,2.713,99485.875
1604161840883,2020-10-31T12:30:40.883,2.849,99483.695
1604161841019,2020-10-31T12:30:41.019,2.985,99479.328
1604161841154,2020-10-31T12:30:41.154,3.120,99479.688
1604161841290,2020-10-31T12:30:41.290,3.256,99477.539
1604161841426,2020-10-31T12:30:41.426,3.392,99481.469
1604161841561,2020-10-31T12:30:41.561,3.527,99486.227
1604161841697,2020-10-31T12:30:41.697,3.663,99483.133
1604161841832,2020-10-31T12:30:41.832,3.798,99481.828
1604161841968,2020-10-31T12:30:41.968,3.934,99480.984
1604161842104,2020-10-31T12:30:42.104,4.070,99483.133
1604161842239,2020-10-31T12:30:42.239,4.205,99480.906
1604161842375,2020-10-31T12:30:42.375,4.341,99475.750
1604161842512,2020-10-31T12:30:42.512,4.478,99482.609
1604161842646,2020-10-31T12:30:42.646,4.612,99480.430
1604161842783,2020-10-31T12:30:42.783,4.749,99489.156
1604161842919,2020-10-31T12:30:42.919,4.885,99482.609
1604161843054,2020-10-31T12:30:43.054,5.020,99478.203
1604161843190,2020-10-31T12:30:43.190,5.156,99482.609
1604161843325,2020-10-31T12:30:43.325,5.291,99470.828
1604161843461,2020-10-31T12:30:43.461,5.427,99480.344
1604161843597,2020-10-31T12:30:43.597,5.563,99475.109
1604161843732,2020-10-31T12:30:43.732,5.698,99470.703
1604161843868,2020-10-31T12:30:43.868,5.834,99482.047
1604161844004,2020-10-31T12:30:44.004,5.970,99481.656
1604161844139,2020-10-31T12:30:44.139,6.105,99480.344
1604161844275,2020-10-31T12:30:44.275,6.241,99476.805
1604161844412,2020-10-31T12:30:44.412,6.378,99482.047
1604161844546,2020-10-31T12:30:44.546,6.512,99478.117
1604161844683,2020-10-31T12:30:44.683,6.649,99480.344
1604161844819,2020-10-31T12:30:44.819,6.785,99478.117
1604161844954,2020-10-31T12:30:44.954,6.920,99481.180
1604161845090,2020-10-31T12:30:45.090,7.056,99479.031
1604161845226,2020-10-31T12:30:45.226,7.192,99480.266
1604161845361,2020-10-31T12:30:45.361,7.327,99476.328
1604161845497,2020-10-31T12:30:45.497,7.463,99479.781
1604161845632,2020-10-31T12:30:45.632,7.598,99475.500
1604161845768,2020-10-31T12:30:45.768,7.734,99482.406
1604161845904,2020-10-31T12:30:45.904,7.870,99476.328
1604161846039,2020-10-31T12:30:46.039,8.005,99480.648
1604161846175,2020-10-31T12:30:46.175,8.141,99483.266
1604161846311,2020-10-31T12:30:46.311,8.277,99478.469
1604161846446,2020-10-31T12:30:46.446,8.412,99475.406
1604161846582,2020-10-31T12:30:46.582,8.548,99478.031
1604161846717,2020-10-31T12:30:46.717,8.683,99470.531
1604161846853,2020-10-31T12:30:46.853,8.819,99475.406
1604161846990,2020-10-31T12:30:46.990,8.956,99479.695
1604161847124,2020-10-31T12:30:47.124,9.090,99470.055
1604161847261,2020-10-31T12:30:47.261,9.227,99470.055
1604161847397,2020-10-31T12:30:47.397,9.363,99468.750
1604161847532,2020-10-31T12:30:47.532,9.498,99474.375
1604161847668,2020-10-31T12:30:47.668,9.634,99476.609
1604161847804,2020-10-31T12:30:47.804,9.770,99469.609
1604161847939,2020-10-31T12:30:47.939,9.905,99476.070
1604161848075,2020-10-31T12:30:48.075,10.041,99474.375
1604161848210,2020-10-31T12:30:48.210,10.176,99477.383
1604161848346,2020-10-31T12:30:48.346,10.312,99477.383
1604161848482,2020-10-31T12:30:48.482,10.448,99473.453
1604161848617,2020-10-31T12:30:48.617,10.583,99477.383
1604161848753,2020-10-31T12:30:48.753,10.719,99469.969
1604161848890,2020-10-31T12:30:48.890,10.856,99477.383
1604161849024,2020-10-31T12:30:49.024,10.990,99469.883
1604161849161,2020-10-31T12:30:49.161,11.127,99469.969
1604161849297,2020-10-31T12:30:49.297,11.263,99471.195
1604161849432,2020-10-31T12:30:49.432,11.398,99472.984
1604161849568,2020-10-31T12:30:49.568,11.534,99473.813
1604161849703,2020-10-31T12:30:49.703,11.669,99472.984
1604161849839,2020-10-31T12:30:49.839,11.805,99475.125
1604161849975,2020-10-31T12:30:49.975,11.941,99473.336
1604161850110,2020-10-31T12:30:50.110,12.076,99475.125
1604161850246,2020-10-31T12:30:50.246,12.212,99478.125
1604161850382,2020-10-31T12:30:50.382,12.348,99476.820
1604161850517,2020-10-31T12:30:50.517,12.483,99478.125
1604161850653,2020-10-31T12:30:50.653,12.619,99473.336
1604161850788,2020-10-31T12:30:50.788,12.754,99473.813
1604161850924,2020-10-31T12:30:50.924,12.890,99474.555
1604161851061,2020-10-31T12:30:51.061,13.027,99469.797
1604161851195,2020-10-31T12:30:51.195,13.161,99472.891
1604161851331,2020-10-31T12:30:51.331,13.297,99470.266
1604161851468,2020-10-31T12:30:51.468,13.434,99478.484
1604161851602,2020-10-31T12:30:51.602,13.568,99472.891
1604161851739,2020-10-31T12:30:51.739,13.705,99479.438
1604161851875,2020-10-31T12:30:51.875,13.841,99472.023
1604161852010,2020-10-31T12:30:52.010,13.976,99476.430
1604161852146,2020-10-31T12:30:52.146,14.112,99472.023
1604161852282,2020-10-31T12:30:52.282,14.248,99474.641
1604161852418,2020-10-31T12:30:52.418,14.384,99472.500
1604161852553,2020-10-31T12:30:52.553,14.519,99473.891
1604161852689,2020-10-31T12:30:52.689,14.655,99472.594
1604161852824,2020-10-31T12:30:52.824,14.790,99474.375
1604161852960,2020-10-31T12:30:52.960,14.926,99473.063
1604161853097,2020-10-31T12:30:53.097,15.063,99473.891
1604161853231,2020-10-31T12:30:53.231,15.197,99473.063
1604161853368,2020-10-31T12:30:53.368,15.334,99473.891
1604161853504,2020-10-31T12:30:53.504,15.470,99471.359
1604161853639,2020-10-31T12:30:53.639,15.605,99476.992
1604161853775,2020-10-31T12:30:53.775,15.741,99473.539
1604161853911,2020-10-31T12:30:53.911,15.877,99473.891
1604161854046,2020-10-31T12:30:54.046,16.012,99475.680
1604161854182,2020-10-31T12:30:54.182,16.148,99470.922
1604161854318,2020-10-31T12:30:54.318,16.284,99471.359
1604161854453,2020-10-31T12:30:54.453,16.419,99474.852
1604161854589,2020-10-31T12:30:54.589,16.555,99481.398
1604161854724,2020-10-31T12:30:54.724,16.690,99475.297
1604161854860,2020-10-31T12:30:54.860,16.826,99475.297
1604161854997,2020-10-31T12:30:54.997,16.963,99472.320
1604161855131,2020-10-31T12:30:55.131,17.097,99481.844
