epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604169939377,2020-10-31T14:45:39.377,0.000,99226.570
1604169939513,2020-10-31T14:45:39.513,0.136,99220.047
1604169939648,2020-10-31T14:45:39.648,0.271,99225.266
1604169939784,2020-10-31T14:45:39.784,0.407,99218.273
1604169939919,2020-10-31T14:45:39.919,0.542,99222.656
1604169940055,2020-10-31T14:45:40.055,0.678,99223.047
1604169940191,2020-10-31T14:45:40.191,0.814,99220.883
1604169940326,2020-10-31T14:45:40.326,0.949,99219.141
1604169940462,2020-10-31T14:45:40.462,1.085,99224.641
1604169940598,2020-10-31T14:45:40.598,1.221,99225.945
1604169940733,2020-10-31T14:45:40.733,1.356,99221.563
1604169940869,2020-10-31T14:45:40.869,1.492,99231.563
1604169941006,2020-10-31T14:45:41.006,1.629,99230.609
1604169941140,2020-10-31T14:45:41.140,1.763,99228.875
1604169941277,2020-10-31T14:45:41.277,1.900,99230.180
1604169941413,2020-10-31T14:45:41.413,2.036,99228.875
1604169941548,2020-10-31T14:45:41.548,2.171,99226.625
1604169941684,2020-10-31T14:45:41.684,2.307,99224.844
1604169941820,2020-10-31T14:45:41.820,2.443,99230.531
1604169941955,2020-10-31T14:45:41.955,2.578,99230.063
1604169942091,2020-10-31T14:45:42.091,2.714,99226.156
1604169942227,2020-10-31T14:45:42.227,2.850,99226.156
1604169942362,2020-10-31T14:45:42.362,2.985,99224.844
1604169942498,2020-10-31T14:45:42.498,3.121,99227.016
1604169942633,2020-10-31T14:45:42.633,3.256,99225.320
1604169942769,2020-10-31T14:45:42.769,3.392,99225.242
1604169942906,2020-10-31T14:45:42.906,3.529,99227.852
1604169943040,2020-10-31T14:45:43.040,3.663,99227.781
1604169943177,2020-10-31T14:45:43.177,3.800,99223.469
1604169943313,2020-10-31T14:45:43.313,3.936,99227.781
1604169943448,2020-10-31T14:45:43.448,4.071,99229.914
1604169943584,2020-10-31T14:45:43.584,4.207,99225.531
1604169943720,2020-10-31T14:45:43.720,4.343,99229.914
1604169943855,2020-10-31T14:45:43.855,4.478,99232.914
1604169943991,2020-10-31T14:45:43.991,4.614,99231.141
1604169944126,2020-10-31T14:45:44.126,4.749,99225.922
1604169944262,2020-10-31T14:45:44.262,4.885,99223.313
1604169944398,2020-10-31T14:45:44.398,5.021,99229.359
1604169944533,2020-10-31T14:45:44.533,5.156,99229.359
1604169944669,2020-10-31T14:45:44.669,5.292,99225.453
1604169944805,2020-10-31T14:45:44.805,5.428,99224.539
1604169944940,2020-10-31T14:45:44.940,5.563,99226.672
1604169945076,2020-10-31T14:45:45.076,5.699,99226.672
1604169945211,2020-10-31T14:45:45.211,5.834,99229.203
1604169945347,2020-10-31T14:45:45.347,5.970,99229.680
1604169945484,2020-10-31T14:45:45.484,6.107,99227.906
1604169945618,2020-10-31T14:45:45.618,6.241,99226.594
1604169945755,2020-10-31T14:45:45.755,6.378,99223.516
1604169945891,2020-10-31T14:45:45.891,6.514,99227.828
1604169946026,2020-10-31T14:45:46.026,6.649,99229.969
1604169946162,2020-10-31T14:45:46.162,6.785,99230.797
1604169946298,2020-10-31T14:45:46.298,6.921,99225.219
1604169946433,2020-10-31T14:45:46.433,7.056,99222.969
1604169946569,2020-10-31T14:45:46.569,7.192,99230.359
1604169946704,2020-10-31T14:45:46.704,7.327,99225.578
1604169946840,2020-10-31T14:45:46.840,7.463,99228.188
1604169946976,2020-10-31T14:45:46.976,7.599,99230.359
1604169947111,2020-10-31T14:45:47.111,7.734,99225.578
1604169947247,2020-10-31T14:45:47.247,7.870,99229.055
1604169947384,2020-10-31T14:45:47.384,8.007,99232.500
1604169947518,2020-10-31T14:45:47.518,8.141,99226.805
1604169947655,2020-10-31T14:45:47.655,8.278,99229.336
1604169947791,2020-10-31T14:45:47.791,8.414,99227.125
1604169947926,2020-10-31T14:45:47.926,8.549,99232.148
1604169948062,2020-10-31T14:45:48.062,8.685,99225.469
1604169948198,2020-10-31T14:45:48.198,8.821,99231.914
1604169948333,2020-10-31T14:45:48.333,8.956,99227.844
1604169948469,2020-10-31T14:45:48.469,9.092,99224.969
1604169948605,2020-10-31T14:45:48.605,9.228,99223.656
1604169948740,2020-10-31T14:45:48.740,9.363,99225.828
1604169948876,2020-10-31T14:45:48.876,9.499,99228.875
1604169949013,2020-10-31T14:45:49.013,9.636,99227.969
1604169949147,2020-10-31T14:45:49.147,9.770,99237.578
1604169949284,2020-10-31T14:45:49.284,9.907,99228.047
1604169949418,2020-10-31T14:45:49.418,10.041,99235.047
1604169949555,2020-10-31T14:45:49.555,10.178,99229.438
1604169949691,2020-10-31T14:45:49.691,10.314,99226.461
1604169949826,2020-10-31T14:45:49.826,10.449,99225.156
1604169949962,2020-10-31T14:45:49.962,10.585,99229.508
1604169950098,2020-10-31T14:45:50.098,10.721,99220.852
1604169950233,2020-10-31T14:45:50.233,10.856,99228.680
1604169950369,2020-10-31T14:45:50.369,10.992,99229.984
1604169950505,2020-10-31T14:45:50.505,11.128,99226.547
1604169950640,2020-10-31T14:45:50.640,11.263,99224.766
1604169950776,2020-10-31T14:45:50.776,11.399,99229.070
1604169950911,2020-10-31T14:45:50.911,11.534,99222.984
1604169951047,2020-10-31T14:45:51.047,11.670,99228.203
1604169951183,2020-10-31T14:45:51.183,11.806,99230.375
1604169951318,2020-10-31T14:45:51.318,11.941,99229.070
1604169951454,2020-10-31T14:45:51.454,12.077,99226.461
1604169951591,2020-10-31T14:45:51.591,12.214,99225.906
1604169951725,2020-10-31T14:45:51.725,12.348,99220.688
1604169951862,2020-10-31T14:45:51.862,12.485,99220.766
1604169951996,2020-10-31T14:45:51.996,12.619,99223.297
1604169952133,2020-10-31T14:45:52.133,12.756,99223.297
1604169952269,2020-10-31T14:45:52.269,12.892,99224.133
1604169952404,2020-10-31T14:45:52.404,13.027,99225.906
1604169952540,2020-10-31T14:45:52.540,13.163,99231.969
1604169952676,2020-10-31T14:45:52.676,13.299,99229.352
1604169952811,2020-10-31T14:45:52.811,13.434,99224.055
1604169952947,2020-10-31T14:45:52.947,13.570,99224.969
1604169953082,2020-10-31T14:45:53.082,13.705,99229.672
1604169953218,2020-10-31T14:45:53.218,13.841,99228.359
1604169953354,2020-10-31T14:45:53.354,13.977,99224.813
1604169953489,2020-10-31T14:45:53.489,14.112,99227.422
1604169953625,2020-10-31T14:45:53.625,14.248,99227.422
1604169953762,2020-10-31T14:45:53.762,14.385,99229.563
1604169953898,2020-10-31T14:45:53.898,14.521,99226.500
1604169954033,2020-10-31T14:45:54.033,14.656,99229.117
