epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604170324445,2020-10-31T14:52:04.445,0.000,99196.000
1604170324581,2020-10-31T14:52:04.581,0.136,99194.203
1604170324717,2020-10-31T14:52:04.717,0.272,99188.953
1604170324852,2020-10-31T14:52:04.852,0.407,99188.469
1604170324988,2020-10-31T14:52:04.988,0.543,99185.836
1604170325123,2020-10-31T14:52:05.123,0.678,99189.672
1604170325259,2020-10-31T14:52:05.259,0.814,99188.359
1604170325395,2020-10-31T14:52:05.395,0.950,99192.680
1604170325530,2020-10-31T14:52:05.530,1.085,99188.734
1604170325666,2020-10-31T14:52:05.666,1.221,99193.023
1604170325803,2020-10-31T14:52:05.803,1.358,99184.797
1604170325937,2020-10-31T14:52:05.937,1.492,99186.945
1604170326074,2020-10-31T14:52:06.074,1.629,99185.633
1604170326208,2020-10-31T14:52:06.208,1.763,99193.891
1604170326345,2020-10-31T14:52:06.345,1.900,99192.922
1604170326481,2020-10-31T14:52:06.481,2.036,99192.094
1604170326616,2020-10-31T14:52:06.616,2.171,99196.375
1604170326752,2020-10-31T14:52:06.752,2.307,99191.984
1604170326888,2020-10-31T14:52:06.888,2.443,99195.063
1604170327023,2020-10-31T14:52:07.023,2.578,99188.984
1604170327159,2020-10-31T14:52:07.159,2.714,99190.781
1604170327295,2020-10-31T14:52:07.295,2.850,99191.125
1604170327430,2020-10-31T14:52:07.430,2.985,99189.813
1604170327566,2020-10-31T14:52:07.566,3.121,99188.641
1604170327703,2020-10-31T14:52:07.703,3.258,99190.297
1604170327837,2020-10-31T14:52:07.837,3.392,99190.781
1604170327974,2020-10-31T14:52:07.974,3.529,99194.234
1604170328110,2020-10-31T14:52:08.110,3.665,99194.719
1604170328245,2020-10-31T14:52:08.245,3.800,99192.578
1604170328381,2020-10-31T14:52:08.381,3.936,99187.672
1604170328517,2020-10-31T14:52:08.517,4.072,99189.813
1604170328652,2020-10-31T14:52:08.652,4.207,99191.609
1604170328788,2020-10-31T14:52:08.788,4.343,99195.547
1604170328924,2020-10-31T14:52:08.924,4.479,99196.859
1604170329059,2020-10-31T14:52:09.059,4.614,99193.406
1604170329195,2020-10-31T14:52:09.195,4.750,99195.547
1604170329330,2020-10-31T14:52:09.330,4.885,99188.156
1604170329466,2020-10-31T14:52:09.466,5.021,99194.719
1604170329602,2020-10-31T14:52:09.602,5.157,99193.508
1604170329737,2020-10-31T14:52:09.737,5.292,99191.711
1604170329873,2020-10-31T14:52:09.873,5.428,99193.023
1604170330010,2020-10-31T14:52:10.010,5.565,99199.594
1604170330144,2020-10-31T14:52:10.144,5.699,99193.023
1604170330281,2020-10-31T14:52:10.281,5.836,99196.969
1604170330417,2020-10-31T14:52:10.417,5.972,99190.406
1604170330552,2020-10-31T14:52:10.552,6.107,99188.258
1604170330688,2020-10-31T14:52:10.688,6.243,99193.992
1604170330824,2020-10-31T14:52:10.824,6.379,99193.508
1604170330959,2020-10-31T14:52:10.959,6.514,99192.578
1604170331095,2020-10-31T14:52:11.095,6.650,99197.344
1604170331230,2020-10-31T14:52:11.230,6.785,99197.828
1604170331366,2020-10-31T14:52:11.366,6.921,99196.031
1604170331502,2020-10-31T14:52:11.502,7.057,99191.266
1604170331637,2020-10-31T14:52:11.637,7.192,99196.516
1604170331773,2020-10-31T14:52:11.773,7.328,99192.094
1604170331908,2020-10-31T14:52:11.908,7.463,99195.203
1604170332044,2020-10-31T14:52:12.044,7.599,99196.031
1604170332181,2020-10-31T14:52:12.181,7.736,99191.266
1604170332315,2020-10-31T14:52:12.315,7.870,99195.547
1604170332452,2020-10-31T14:52:12.452,8.007,99194.234
1604170332588,2020-10-31T14:52:12.588,8.143,99191.609
1604170332723,2020-10-31T14:52:12.723,8.278,99191.609
1604170332859,2020-10-31T14:52:12.859,8.414,99191.125
1604170332995,2020-10-31T14:52:12.995,8.550,99194.961
1604170333130,2020-10-31T14:52:13.130,8.685,99192.820
1604170333266,2020-10-31T14:52:13.266,8.821,99189.813
1604170333401,2020-10-31T14:52:13.401,8.956,99190.672
1604170333537,2020-10-31T14:52:13.537,9.092,99197.594
1604170333673,2020-10-31T14:52:13.673,9.228,99194.023
1604170333808,2020-10-31T14:52:13.808,9.363,99190.086
1604170333944,2020-10-31T14:52:13.944,9.499,99187.813
1604170334080,2020-10-31T14:52:14.080,9.635,99188.773
1604170334215,2020-10-31T14:52:14.215,9.770,99190.438
1604170334351,2020-10-31T14:52:14.351,9.906,99193.063
1604170334486,2020-10-31T14:52:14.486,10.041,99191.297
1604170334622,2020-10-31T14:52:14.622,10.177,99186.875
1604170334759,2020-10-31T14:52:14.759,10.314,99189.984
1604170334893,2020-10-31T14:52:14.893,10.448,99191.188
1604170335030,2020-10-31T14:52:15.030,10.585,99192.500
1604170335166,2020-10-31T14:52:15.166,10.721,99188.188
1604170335301,2020-10-31T14:52:15.301,10.856,99186.875
1604170335437,2020-10-31T14:52:15.437,10.992,99192.500
1604170335573,2020-10-31T14:52:15.573,11.128,99188.563
1604170335708,2020-10-31T14:52:15.708,11.263,99188.078
1604170335844,2020-10-31T14:52:15.844,11.399,99187.594
1604170335980,2020-10-31T14:52:15.980,11.535,99192.398
1604170336115,2020-10-31T14:52:16.115,11.670,99191.539
1604170336251,2020-10-31T14:52:16.251,11.806,99188.563
1604170336388,2020-10-31T14:52:16.388,11.943,99189.500
1604170336522,2020-10-31T14:52:16.522,12.077,99190.703
1604170336659,2020-10-31T14:52:16.659,12.214,99188.563
1604170336795,2020-10-31T14:52:16.795,12.350,99188.563
1604170336930,2020-10-31T14:52:16.930,12.485,99188.563
1604170337066,2020-10-31T14:52:17.066,12.621,99189.391
1604170337201,2020-10-31T14:52:17.201,12.756,99187.250
1604170337337,2020-10-31T14:52:17.337,12.892,99191.188
1604170337473,2020-10-31T14:52:17.473,13.028,99188.906
1604170337608,2020-10-31T14:52:17.608,13.163,99187.250
1604170337744,2020-10-31T14:52:17.744,13.299,99188.563
1604170337880,2020-10-31T14:52:17.880,13.435,99190.703
1604170338015,2020-10-31T14:52:18.015,13.570,99184.969
1604170338151,2020-10-31T14:52:18.151,13.706,99188.906
1604170338286,2020-10-31T14:52:18.286,13.841,99190.117
1604170338422,2020-10-31T14:52:18.422,13.977,99189.289
1604170338558,2020-10-31T14:52:18.558,14.113,99191.922
1604170338693,2020-10-31T14:52:18.693,14.248,99187.977
1604170338829,2020-10-31T14:52:18.829,14.384,99190.953
1604170338966,2020-10-31T14:52:18.966,14.521,99187.016
1604170339100,2020-10-31T14:52:19.100,14.655,99190.953
1604170339237,2020-10-31T14:52:19.237,14.792,99193.578
1604170339371,2020-10-31T14:52:19.371,14.926,99186.664
1604170339508,2020-10-31T14:52:19.508,15.063,99189.188
1604170339644,2020-10-31T14:52:19.644,15.199,99193.578
1604170339779,2020-10-31T14:52:19.779,15.334,99190.953
1604170339915,2020-10-31T14:52:19.915,15.470,99193.953
1604170340051,2020-10-31T14:52:20.051,15.606,99188.703
1604170340186,2020-10-31T14:52:20.186,15.741,99195.641
1604170340322,2020-10-31T14:52:20.322,15.877,99187.391
1604170340457,2020-10-31T14:52:20.457,16.012,99191.219
1604170340593,2020-10-31T14:52:20.593,16.148,99187.766
1604170340729,2020-10-31T14:52:20.729,16.284,99185.141
1604170340864,2020-10-31T14:52:20.864,16.419,99191.219
1604170341000,2020-10-31T14:52:21.000,16.555,99185.141
1604170341137,2020-10-31T14:52:21.137,16.692,99188.109
1604170341271,2020-10-31T14:52:21.271,16.826,99188.109
1604170341408,2020-10-31T14:52:21.408,16.963,99194.680
1604170341544,2020-10-31T14:52:21.544,17.099,99188.938
1604170341679,2020-10-31T14:52:21.679,17.234,99191.953
1604170341815,2020-10-31T14:52:21.815,17.370,99187.625
1604170341951,2020-10-31T14:52:21.951,17.506,99193.258
1604170342086,2020-10-31T14:52:22.086,17.641,99188.836
1604170342222,2020-10-31T14:52:22.222,17.777,99186.313
1604170342357,2020-10-31T14:52:22.357,17.912,99188.836
1604170342493,2020-10-31T14:52:22.493,18.048,99190.156
1604170342629,2020-10-31T14:52:22.629,18.184,99188.391
1604170342764,2020-10-31T14:52:22.764,18.319,99190.047
